dataset,doc_id,query_index,label,cluster_id,candidate_count,cluster_n,cluster_radius,cluster_radius_std,cluster_label_entropy,cluster_majority_share,query_centroid_distance,summary_ndcg,pq_ndcg,full_ndcg,summary_utility,pq_utility,full_utility,full_gain_over_summary,pq_gain_over_summary,full_minus_pq_ndcg,best_view,best_utility
docred,docred:79305,79305,docred:P102+P131,282,327,328,0.16416886448860168,0.02658705972135067,3.930228175012218,0.35060975609756095,0.1624024510383606,0.2200917662980802,0.5958595188912911,0.6835381846158709,0.2200917662980802,0.5798595188912911,0.6371381846158709,0.4634464183177907,0.3757677525932109,0.08767866572457983,full,0.6371381846158709
docred,docred:51336,51336,docred:P155+P156,38,302,303,0.1328679323196411,0.025614891201257706,3.5340178014762746,0.42574257425742573,0.12811118364334106,0.3971921948634017,0.5957616317188127,0.6243301345792677,0.3971921948634017,0.5797616317188127,0.5779301345792677,0.227137939715866,0.198569436855411,0.02856850286045498,pq,0.5797616317188127
douban,douban:514030878,13473,douban:rating_4,36,82,83,0.14531323313713074,0.08053981512784958,2.07943923945306,0.3493975903614458,0.08064407110214233,0.23047380976071713,0.18340980524840014,0.133052010135729,0.23047380976071713,0.16740980524840016,0.08665201013572901,-0.09742179962498812,-0.04706400451231699,-0.05035779511267113,summary,0.23047380976071713
jd_reviews,jd:TRAIN_12010,12010,jd:rating_5,118,735,736,0.13226942718029022,0.08411242067813873,2.2253924387363098,0.3233695652173913,0.32747793197631836,0.4323181322709948,0.16421958630632805,0.44821456061271275,0.4323181322709948,0.14821958630632803,0.40181456061271276,0.01589642834171795,-0.26809854596466676,0.2839949743063847,summary,0.4323181322709948
douban,douban:474806048,38479,douban:rating_4,187,198,199,0.01799939200282097,0.02506174147129059,2.171531144016819,0.32160804020100503,0.007584691047668457,0.09478836436955079,0.16815228646891087,0.5199967979955746,0.09478836436955079,0.15215228646891088,0.47359679799557464,0.42520843362602384,0.07336392209936007,0.35184451152666374,full,0.47359679799557464
docred,docred:73543,73543,docred:P17+P27,84,328,329,0.15957100689411163,0.03097628429532051,5.426185286915046,0.0911854103343465,0.1375904083251953,0.0,0.0,0.0,0.0,-0.016,-0.0464,0.0,0.0,0.0,summary,0.0
jd_reviews,jd:TRAIN_24452,24452,jd:rating_5,49,268,269,0.09978437423706055,0.06241358071565628,1.4988310734394539,0.5910780669144982,0.03557711839675903,0.747935059673333,0.640591412903011,0.39356081945565907,0.747935059673333,0.624591412903011,0.3471608194556591,-0.3543742402176739,-0.10734364677032193,-0.24703059344735195,summary,0.747935059673333
douban,douban:960217637,23008,douban:rating_3,134,632,633,0.08432500064373016,0.04666997119784355,1.9116360537411217,0.3949447077409163,0.189591646194458,0.0,0.2329726085570736,0.6651928536555898,0.0,0.21697260855707362,0.6187928536555898,0.6651928536555898,0.2329726085570736,0.4322202450985162,full,0.6187928536555898
douban,douban:1545914434,40296,douban:rating_1,165,377,378,0.07944419980049133,0.05273241922259331,2.2618993680955732,0.30687830687830686,0.05771923065185547,0.0,0.0,0.0,0.0,-0.016,-0.0464,0.0,0.0,0.0,summary,0.0
douban,douban:1590129943,25053,douban:rating_2,82,344,345,0.0676473081111908,0.04549231752753258,2.0902657969926985,0.3826086956521739,0.047665297985076904,0.06362078819895173,0.21501812929496178,0.12987501165334078,0.06362078819895173,0.19901812929496177,0.08347501165334079,0.06625422345438906,0.15139734109601005,-0.085143117641621,pq,0.19901812929496177
douban,douban:1436574112,28350,douban:rating_3,103,249,250,0.1273699253797531,0.0991206243634224,2.19939423665923,0.332,0.32211095094680786,0.3647442587311446,0.535254316775064,0.535254316775064,0.3647442587311446,0.519254316775064,0.48885431677506397,0.1705100580439194,0.1705100580439194,0.0,pq,0.519254316775064
jd_reviews,jd:TRAIN_27860,27860,jd:rating_3,88,395,396,0.0694594532251358,0.04436207190155983,0.8808391150092567,0.8207070707070707,0.09533250331878662,0.0,0.3052348839397012,0.30308203017988267,0.0,0.2892348839397012,0.25668203017988267,0.30308203017988267,0.3052348839397012,-0.0021528537598185515,pq,0.2892348839397012
docred,docred:56850,56850,docred:P17+P37,72,388,389,0.1639491617679596,0.03478148579597473,4.9967696461362605,0.2699228791773779,0.1506519317626953,0.0,0.09785159463516042,0.2529427027676571,0.0,0.08185159463516042,0.20654270276765713,0.2529427027676571,0.09785159463516042,0.1550911081324967,full,0.20654270276765713
docred,docred:72958,72958,docred:P1412+P17,191,155,156,0.14710545539855957,0.031057024374604225,5.4421180881800435,0.09615384615384616,0.18566888570785522,0.3010299956639812,0.0,0.0,0.3010299956639812,-0.016,-0.0464,-0.3010299956639812,-0.3010299956639812,0.0,summary,0.3010299956639812
jd_reviews,jd:TRAIN_23491,23491,jd:rating_5,31,233,234,0.11594226211309433,0.06913769245147705,0.7220389545198925,0.8675213675213675,0.2082192301750183,1.0,0.8389574121760603,1.0,1.0,0.8229574121760603,0.9536,0.0,-0.16104258782393965,0.16104258782393965,summary,1.0
docred,docred:3550,3550,docred:P127+P131,209,587,588,0.1632460057735443,0.030715337023139,4.380917047306468,0.3129251700680272,0.10032325983047485,0.0,0.0,0.0,0.0,-0.016,-0.0464,0.0,0.0,0.0,summary,0.0
douban,douban:1076090008,29214,douban:rating_3,20,763,764,0.03943536803126335,0.042132895439863205,2.2214746852568483,0.2905759162303665,0.03169548511505127,0.3471357245055707,0.349966777951421,0.2329726085570736,0.3471357245055707,0.333966777951421,0.1865726085570736,-0.11416311594849707,0.002831053445850329,-0.1169941693943474,summary,0.3471357245055707
docred,docred:969,969,docred:P1001+P102,51,211,212,0.1452406644821167,0.02620605193078518,2.6035946635491536,0.4858490566037736,0.15063750743865967,0.599976751690748,0.9052116356304495,0.9216017310213247,0.599976751690748,0.8892116356304495,0.8752017310213247,0.32162497933057665,0.30523488393970144,0.016390095390875214,pq,0.8892116356304495
douban,douban:601421874,29462,douban:rating_4,1,1023,1024,0.08695798367261887,0.05128142982721329,2.1757686697885137,0.3193359375,0.07636618614196777,0.17366667134799182,0.5049059675118447,0.6530488081313036,0.17366667134799182,0.4889059675118447,0.6066488081313036,0.47938213678331176,0.33123929616385284,0.14814284061945893,full,0.6066488081313036
douban,douban:1306272115,32197,douban:rating_3,51,481,482,0.08858689665794373,0.05610662326216698,2.1891905411319343,0.34854771784232363,0.05147272348403931,0.2200917662980802,0.38431135260440824,0.17366667134799182,0.2200917662980802,0.3683113526044082,0.12726667134799183,-0.04642509495008837,0.16421958630632805,-0.21064468125641642,pq,0.3683113526044082
docred,docred:2264,2264,docred:P131+P17,96,299,300,0.1571851670742035,0.0285342950373888,3.1910750885355004,0.43333333333333335,0.18703043460845947,0.14876390584057272,0.0,0.0,0.14876390584057272,-0.016,-0.0464,-0.14876390584057272,-0.14876390584057272,0.0,summary,0.14876390584057272
jd_reviews,jd:TRAIN_23943,23943,jd:rating_5,5,95,96,0.08424177020788193,0.05755113437771797,0.14609425011725094,0.9791666666666666,0.08075165748596191,1.0,1.0,1.0,1.0,0.984,0.9536,0.0,0.0,0.0,summary,1.0
docred,docred:77067,77067,docred:P131+P150,273,318,319,0.17163808643817902,0.02846428193151951,5.939575467812353,0.10031347962382445,0.17288154363632202,0.0,0.0,0.06362078819895173,0.0,-0.016,0.01722078819895173,0.06362078819895173,0.0,0.06362078819895173,full,0.01722078819895173
docred,docred:53646,53646,docred:P131+P17,23,419,420,0.14344272017478943,0.03324488550424576,4.41567979378599,0.20238095238095238,0.15171396732330322,0.2687374555268953,0.2200917662980802,0.0,0.2687374555268953,0.20409176629808018,-0.0464,-0.2687374555268953,-0.048645689228815125,-0.2200917662980802,summary,0.2687374555268953
douban,douban:731225184,16413,douban:rating_1,59,460,461,0.045019663870334625,0.04025670886039734,2.07965556563608,0.3839479392624729,0.011119723320007324,0.07336392209936006,0.2200917662980802,0.2200917662980802,0.07336392209936006,0.20409176629808018,0.1736917662980802,0.14672784419872015,0.14672784419872015,0.0,pq,0.20409176629808018
jd_reviews,jd:TRAIN_9444,9444,jd:rating_5,98,337,338,0.12408248335123062,0.06162015721201897,1.7123632934843056,0.40828402366863903,0.1412583589553833,0.3159817773843635,0.2200917662980802,0.35707647659639197,0.3159817773843635,0.20409176629808018,0.31067647659639197,0.04109469921202846,-0.09589001108628331,0.13698471029831177,summary,0.3159817773843635
docred,docred:12200,12200,docred:P131+P150,96,299,300,0.1571851670742035,0.0285342950373888,3.1910750885355004,0.43333333333333335,0.14115512371063232,0.381480299158558,0.5599332595218056,0.7778721720600673,0.381480299158558,0.5439332595218056,0.7314721720600673,0.3963918729015093,0.1784529603632476,0.2179389125382617,full,0.7314721720600673
douban,douban:772139037,29653,douban:rating_4,39,68,69,0.09287291020154953,0.07406136393547058,2.1701729798922287,0.3188405797101449,0.048080265522003174,0.06943122193677728,0.30980649366451257,0.23177307466786257,0.06943122193677728,0.29380649366451256,0.18537307466786257,0.16234185273108528,0.2403752717277353,-0.07803341899665,pq,0.29380649366451256
jd_reviews,jd:TRAIN_12386,12386,jd:rating_5,7,960,961,0.15683667361736298,0.10584574937820435,1.6975805705107776,0.5816857440166493,0.14553046226501465,0.6870165078530993,0.9337457765456111,0.77990823370192,0.6870165078530993,0.9177457765456111,0.73350823370192,0.09289172584882066,0.24672926869251177,-0.1538375428436911,pq,0.9177457765456111
douban,douban:600716030,35955,douban:rating_4,14,241,242,0.12454483658075333,0.08737950772047043,2.01843732580319,0.4214876033057851,0.0255812406539917,0.4225749983705865,0.4193979998881983,0.4011248950259845,0.4225749983705865,0.4033979998881983,0.3547248950259845,-0.02145010334460201,-0.0031769984823881714,-0.01827310486221384,summary,0.4225749983705865
docred,docred:43990,43990,docred:P17+P175,280,393,394,0.11240693926811218,0.026695502921938896,5.096835199742071,0.15736040609137056,0.1077040433883667,0.07336392209936006,0.13886244387355456,0.0,0.07336392209936006,0.12286244387355456,-0.0464,-0.07336392209936006,0.0654985217741945,-0.13886244387355456,pq,0.12286244387355456
docred,docred:32364,32364,docred:P17+P30,234,288,289,0.14347755908966064,0.02640821784734726,3.3214647556359953,0.44982698961937717,0.14368730783462524,0.0,0.0,0.15101961822780524,0.0,-0.016,0.10461961822780524,0.15101961822780524,0.0,0.15101961822780524,full,0.10461961822780524
jd_reviews,jd:TRAIN_18781,18781,jd:rating_5,42,504,505,0.10798688977956772,0.04937078431248665,2.182875426792412,0.3207920792079208,0.11711400747299194,0.5582604437617529,0.4480300279758385,0.6457545768494585,0.5582604437617529,0.4320300279758385,0.5993545768494585,0.0874941330877056,-0.11023041578591436,0.19772454887361995,full,0.5993545768494585
docred,docred:5915,5915,docred:P1412+P50,213,537,538,0.13132819533348083,0.023065907880663872,6.648065159200799,0.06319702602230483,0.13842421770095825,0.0,0.0,0.0,0.0,-0.016,-0.0464,0.0,0.0,0.0,summary,0.0
docred,docred:9821,9821,docred:P118+P54,59,354,355,0.12442317605018616,0.0318031869828701,3.8291935811012663,0.2619718309859155,0.08362221717834473,0.06943122193677728,0.18340980524840014,0.27108847097297994,0.06943122193677728,0.16740980524840016,0.22468847097297995,0.20165724903620266,0.11397858331162286,0.0876786657245798,full,0.22468847097297995
douban,douban:1165784770,50561,douban:rating_2,16,225,226,0.0767945870757103,0.07584836333990097,2.0005381423354263,0.4247787610619469,0.03882038593292236,0.16421958630632805,0.28669193478900723,0.2895229882348575,0.16421958630632805,0.2706919347890072,0.2431229882348575,0.12530340192852946,0.12247234848267918,0.0028310534458502734,pq,0.2706919347890072
douban,douban:411430175,3958,douban:rating_4,172,896,897,0.22216486930847168,0.06434449553489685,2.115327295792365,0.33221850613154963,0.1878591775894165,0.72891152902702,0.5415879285615246,0.30308203017988267,0.72891152902702,0.5255879285615246,0.25668203017988267,-0.4258294988471374,-0.18732360046549545,-0.23850589838164193,summary,0.72891152902702
douban,douban:1727286140,18797,douban:rating_4,201,813,814,0.06806615740060806,0.04140736162662506,2.0155288185150724,0.371007371007371,0.06084102392196655,0.4256628105513782,0.416566946442348,0.5181001594748444,0.4256628105513782,0.40056694644234797,0.47170015947484445,0.09243734892346622,-0.009095864109030238,0.10153321303249646,full,0.47170015947484445
jd_reviews,jd:TRAIN_24425,24425,jd:rating_5,79,310,311,0.06939516961574554,0.05604510381817818,1.2826551116575315,0.7331189710610932,0.07121866941452026,0.49825064579222805,0.8415908474314977,0.7655934900767002,0.49825064579222805,0.8255908474314977,0.7191934900767002,0.26734284428447214,0.34334020163926965,-0.07599735735479751,pq,0.8255908474314977
docred,docred:66198,66198,docred:P131+P19,257,222,223,0.16773831844329834,0.028313102200627327,4.98785535855049,0.23766816143497757,0.13555806875228882,0.0,0.5032251913410369,0.3903800499921017,0.0,0.4872251913410369,0.3439800499921017,0.3903800499921017,0.5032251913410369,-0.11284514134893525,pq,0.4872251913410369
douban,douban:760489077,17373,douban:rating_3,219,62,63,0.41464462876319885,0.09129534661769867,1.9119783635574954,0.4603174603174603,0.6137367486953735,0.21801641453242443,0.0,0.0,0.21801641453242443,-0.016,-0.0464,-0.21801641453242443,-0.21801641453242443,0.0,summary,0.21801641453242443
docred,docred:25192,25192,docred:P1001+P131,42,234,235,0.16063949465751648,0.03225954249501228,2.743873336379384,0.37872340425531914,0.14155375957489014,0.09478836436955079,0.0,0.06362078819895173,0.09478836436955079,-0.016,0.01722078819895173,-0.031167576170599065,-0.09478836436955079,0.06362078819895173,summary,0.09478836436955079
jd_reviews,jd:TRAIN_22515,22515,jd:rating_5,36,559,560,0.09146087616682053,0.0730138048529625,1.1875785460295316,0.6482142857142857,0.2931985855102539,0.6313419460517602,0.47870393709728004,0.7015099647232446,0.6313419460517602,0.46270393709728,0.6551099647232446,0.07016801867148437,-0.15263800895448015,0.22280602762596452,full,0.6551099647232446
docred,docred:48856,48856,docred:P1376+P150,319,413,414,0.16446693241596222,0.02722117118537426,5.427784238840995,0.18115942028985507,0.13667583465576172,0.0,0.0,0.0,0.0,-0.016,-0.0464,0.0,0.0,0.0,summary,0.0
douban,douban:795559927,3122,douban:rating_5,153,413,414,0.10265285521745682,0.058175161480903625,2.1253005253864297,0.37922705314009664,0.09725284576416016,0.1100458831490401,0.2122263659729146,0.06362078819895173,0.1100458831490401,0.1962263659729146,0.01722078819895173,-0.04642509495008837,0.10218048282387451,-0.14860557777396288,pq,0.1962263659729146
docred,docred:9834,9834,docred:P1001+P17,214,471,472,0.1767907291650772,0.02609858475625515,5.863517505368414,0.13347457627118645,0.18759387731552124,0.0,0.0,0.0,0.0,-0.016,-0.0464,0.0,0.0,0.0,summary,0.0
jd_reviews,jd:TRAIN_119,119,jd:rating_5,95,404,405,0.08549388498067856,0.07210004329681396,1.816658657451339,0.5481481481481482,0.16745507717132568,0.42883980903376645,0.7624164915943119,0.6975961695061493,0.42883980903376645,0.7464164915943119,0.6511961695061493,0.2687563604723829,0.33357668256054546,-0.06482032208816257,pq,0.7464164915943119
docred,docred:1129,1129,docred:P131+P206,263,381,382,0.14052827656269073,0.026719992980360985,2.4385068454519336,0.6387434554973822,0.15389657020568848,0.0,0.0,0.0,0.0,-0.016,-0.0464,0.0,0.0,0.0,summary,0.0
docred,docred:57097,57097,docred:P1001+P17,64,331,332,0.1659012883901596,0.03229837864637375,5.644987681320063,0.12650602409638553,0.14140641689300537,0.0,0.0,0.0,0.0,-0.016,-0.0464,0.0,0.0,0.0,summary,0.0
docred,docred:64883,64883,docred:P1376+P159,89,293,294,0.16600441932678223,0.029775943607091904,5.730931328256673,0.09863945578231292,0.17444950342178345,0.0,0.0,0.0,0.0,-0.016,-0.0464,0.0,0.0,0.0,summary,0.0
douban,douban:253467014,31863,douban:rating_4,123,231,232,0.11360882222652435,0.06403415650129318,1.9881494712811076,0.375,0.1341409683227539,0.5875502863571092,0.4505655760587973,0.4412851793128929,0.5875502863571092,0.4345655760587973,0.3948851793128929,-0.14626510704421625,-0.13698471029831183,-0.009280396745904418,summary,0.5875502863571092
douban,douban:363693035,25826,douban:rating_4,37,251,252,0.15905019640922546,0.08683747053146362,2.2312951161689063,0.3134920634920635,0.20367389917373657,0.2200917662980802,0.1356854453911663,0.5384313152574522,0.2200917662980802,0.11968544539116631,0.49203131525745225,0.31833954895937205,-0.08440632090691388,0.4027458698662859,full,0.49203131525745225
douban,douban:726431147,23108,douban:rating_4,141,628,629,0.05005420744419098,0.04281598702073097,2.1542399938669003,0.3481717011128776,0.08675158023834229,0.133052010135729,0.20483424751859092,0.2876263497141273,0.133052010135729,0.1888342475185909,0.24122634971412732,0.1545743395783983,0.07178223738286191,0.0827921021955364,full,0.24122634971412732
jd_reviews,jd:TRAIN_4354,4354,jd:rating_4,118,735,736,0.13226942718029022,0.08411242067813873,2.2253924387363098,0.3233695652173913,0.08047676086425781,0.06943122193677728,0.0,0.0,0.06943122193677728,-0.016,-0.0464,-0.06943122193677728,-0.06943122193677728,0.0,summary,0.06943122193677728
docred,docred:50770,50770,docred:P131+P1376,78,199,200,0.11762861162424088,0.0322321392595768,4.743749282653206,0.105,0.10336732864379883,0.0,0.07336392209936006,0.0,0.0,0.05736392209936006,-0.0464,0.0,0.07336392209936006,-0.07336392209936006,pq,0.05736392209936006
jd_reviews,jd:TRAIN_19769,19769,jd:rating_5,106,167,168,0.10860373824834824,0.06334257125854492,1.466623704388656,0.5357142857142857,0.13092851638793945,0.3245839744442362,0.7000949683025057,0.4924605972327181,0.3245839744442362,0.6840949683025057,0.4460605972327181,0.16787662278848192,0.3755109938582695,-0.2076343710697876,pq,0.6840949683025057
docred,docred:18323,18323,docred:P162+P166,111,183,184,0.17373314499855042,0.03179021552205086,5.9608011234262195,0.07608695652173914,0.23097741603851318,0.0,0.0,0.0,0.0,-0.016,-0.0464,0.0,0.0,0.0,summary,0.0
docred,docred:48074,48074,docred:P156+P17,13,290,291,0.18406124413013458,0.03298819810152054,5.882177449814585,0.07903780068728522,0.1899833083152771,0.0,0.09109240322345806,0.10086747116627115,0.0,0.07509240322345806,0.05446747116627115,0.10086747116627115,0.09109240322345806,0.00977506794281309,pq,0.07509240322345806
douban,douban:486995311,45185,douban:rating_3,105,371,372,0.1256071925163269,0.07624296098947525,2.1586545046190166,0.3333333333333333,0.30563420057296753,0.3647442587311446,0.06625422345438904,0.0,0.3647442587311446,0.05025422345438904,-0.0464,-0.3647442587311446,-0.29849003527675555,-0.06625422345438904,summary,0.3647442587311446
docred,docred:43672,43672,docred:P131+P1376,42,234,235,0.16063949465751648,0.03225954249501228,2.743873336379384,0.37872340425531914,0.218145489692688,0.4985723557253839,0.43277250919634924,0.37063551854141713,0.4985723557253839,0.41677250919634923,0.32423551854141713,-0.12793683718396676,-0.06579984652903464,-0.06213699065493211,summary,0.4985723557253839
douban,douban:1644758541,3979,douban:rating_4,186,206,207,0.12225422263145447,0.07003941386938095,1.9469967237833894,0.3526570048309179,0.16817837953567505,0.533722528236359,0.3378862576543199,0.31831916378105624,0.533722528236359,0.3218862576543199,0.27191916378105624,-0.21540336445530278,-0.19583627058203912,-0.019567093873263663,summary,0.533722528236359
docred,docred:44535,44535,docred:P1001+P131,113,108,109,0.14189401268959045,0.03436962887644768,1.8906054718589973,0.6422018348623854,0.09573495388031006,0.7624164915943119,0.8415908474314977,0.6618313225363276,0.7624164915943119,0.8255908474314977,0.6154313225363276,-0.10058516905798431,0.0791743558371858,-0.1797595248951701,pq,0.8255908474314977
douban,douban:1365402632,29340,douban:rating_2,120,727,728,0.05108869820833206,0.054989561438560486,2.147905925087159,0.32142857142857145,0.03093498945236206,0.06943122193677728,0.07839826897867534,0.09478836436955079,0.06943122193677728,0.06239826897867534,0.048388364369550796,0.02535714243277351,0.00896704704189806,0.01639009539087545,summary,0.06943122193677728
douban,douban:384955524,53918,douban:rating_4,84,89,90,0.09803846478462219,0.061189841479063034,1.858813890323988,0.4444444444444444,0.03962361812591553,0.3597099118518293,0.44903378752009254,0.17993148201117182,0.3597099118518293,0.43303378752009253,0.13353148201117182,-0.1797784298406575,0.08932387566826322,-0.2691023055089207,pq,0.43303378752009253
docred,docred:63324,63324,docred:P1376+P17,316,271,272,0.15884946286678314,0.031342532485723495,5.74999327948478,0.1213235294117647,0.14114898443222046,0.2200917662980802,0.15457433957839828,0.17366667134799182,0.2200917662980802,0.13857433957839826,0.12726667134799183,-0.04642509495008837,-0.06551742671968191,0.019092331769593546,summary,0.2200917662980802
douban,douban:1605613087,45868,douban:rating_3,134,632,633,0.08432500064373016,0.04666997119784355,1.9116360537411217,0.3949447077409163,0.06770575046539307,0.0,0.3909273842002217,0.3732689537968545,0.0,0.3749273842002217,0.3268689537968545,0.3732689537968545,0.3909273842002217,-0.01765843040336723,pq,0.3749273842002217
douban,douban:490745439,15024,douban:rating_3,150,711,712,0.05455208942294121,0.032788556069135666,2.125405436884658,0.32724719101123595,0.06829172372817993,0.428385432108412,0.6437684113853991,0.47842151728792737,0.428385432108412,0.6277684113853991,0.43202151728792737,0.050036085179515355,0.21538297927698707,-0.16534689409747172,pq,0.6277684113853991
jd_reviews,jd:TRAIN_29456,29456,jd:rating_4,118,735,736,0.13226942718029022,0.08411242067813873,2.2253924387363098,0.3233695652173913,0.08716577291488647,0.06943122193677728,0.2863459897524693,0.3052348839397012,0.06943122193677728,0.27034598975246926,0.2588348839397012,0.23580366200292394,0.216914767815692,0.01888889418723194,pq,0.27034598975246926
docred,docred:47750,47750,docred:P1441+P155,97,411,412,0.14792223274707794,0.026849448680877686,5.549379042677127,0.12864077669902912,0.1406659483909607,0.0,0.0,0.0,0.0,-0.016,-0.0464,0.0,0.0,0.0,summary,0.0
douban,douban:1021415454,51544,douban:rating_4,214,187,188,0.0913301631808281,0.057062771171331406,2.1659536287691954,0.32978723404255317,0.04695475101470947,0.31252911522154636,0.44988737637276555,0.2895229882348575,0.31252911522154636,0.43388737637276553,0.2431229882348575,-0.023006126986688857,0.13735826115121919,-0.16036438813790804,pq,0.43388737637276553
docred,docred:6719,6719,docred:P102+P112,95,326,327,0.16281387209892273,0.027104685083031654,4.880311332558107,0.16819571865443425,0.20203852653503418,0.2863459897524693,0.29849003527675555,0.2863459897524693,0.2863459897524693,0.28249003527675554,0.23994598975246928,0.0,0.012144045524286273,-0.012144045524286273,summary,0.2863459897524693
douban,douban:1861557410,4783,douban:rating_3,75,731,732,0.5813983678817749,0.09552380442619324,2.09845593089288,0.3319672131147541,0.6463701128959656,0.24309789328476908,0.2863459897524693,0.4225749983705865,0.24309789328476908,0.27034598975246926,0.3761749983705865,0.1794771050858174,0.0432480964677002,0.1362290086181172,full,0.3761749983705865
douban,douban:1111784681,2612,douban:rating_5,202,245,246,0.003174674231559038,0.0071434383280575275,2.1908190754863335,0.3333333333333333,0.0014507174491882324,0.0,0.1100458831490401,0.0,0.0,0.0940458831490401,-0.0464,0.0,0.1100458831490401,-0.1100458831490401,pq,0.0940458831490401
docred,docred:27723,27723,docred:P1001+P131,43,129,130,0.13683918118476868,0.043255142867565155,2.2772397540733227,0.5384615384615384,0.12187117338180542,0.13886244387355456,0.32227224912195473,0.3436966913921455,0.13886244387355456,0.3062722491219547,0.2972966913921455,0.20483424751859092,0.18340980524840017,0.021424442270190747,pq,0.3062722491219547
docred,docred:38031,38031,docred:P131+P1376,137,503,504,0.1502106487751007,0.027781600132584572,2.6068831971792443,0.5337301587301587,0.11352765560150146,0.06625422345438904,0.35895421017163476,0.07336392209936006,0.06625422345438904,0.34295421017163474,0.026963922099360063,0.007109698644971019,0.29269998671724573,-0.2855902880722747,pq,0.34295421017163474
taptap,taptap:3738,3738,taptap:sent_1,29,234,235,0.041950538754463196,0.025266313925385475,0.9125172791344988,0.6723404255319149,0.028869330883026123,0.6840182226156366,0.8669479898642711,0.5829393865084945,0.6840182226156366,0.8509479898642711,0.5365393865084945,-0.10107883610714208,0.18292976724863452,-0.2840086033557766,pq,0.8509479898642711
jd_reviews,jd:TRAIN_15465,15465,jd:rating_4,89,215,216,0.13316237926483154,0.06725896894931793,1.1358880676578769,0.6574074074074074,0.15613150596618652,0.22784037450527977,0.5033242827953465,0.46582309483828666,0.22784037450527977,0.48732428279534645,0.41942309483828666,0.23798272033300688,0.2754839082900667,-0.03750118795705981,pq,0.48732428279534645
docred,docred:39519,39519,docred:P1376+P17,16,149,150,0.14097890257835388,0.027646800503134727,5.235998898335623,0.12,0.17095142602920532,0.0,0.0,0.08514311764162101,0.0,-0.016,0.038743117641621014,0.08514311764162101,0.0,0.08514311764162101,full,0.038743117641621014
jd_reviews,jd:TRAIN_3017,3017,jd:rating_5,7,960,961,0.15683667361736298,0.10584574937820435,1.6975805705107776,0.5816857440166493,0.20203417539596558,0.6870165078530993,0.4412851793128929,0.4705561169627618,0.6870165078530993,0.4252851793128929,0.4241561169627618,-0.21646039089033753,-0.2457313285402064,0.029270937649868878,summary,0.6870165078530993
docred,docred:55499,55499,docred:P1001+P102,48,124,125,0.1364559680223465,0.03295068070292473,3.0481077844671938,0.312,0.10982656478881836,0.38431135260440824,0.4631896595828493,0.3647442587311446,0.38431135260440824,0.4471896595828493,0.3183442587311446,-0.019567093873263663,0.07887830697844106,-0.09844540085170472,pq,0.4471896595828493
docred,docred:69732,69732,docred:P131+P19,88,434,435,0.16048561036586761,0.027119752019643784,5.4036204790320905,0.11264367816091954,0.13694792985916138,0.0,0.0,0.0,0.0,-0.016,-0.0464,0.0,0.0,0.0,summary,0.0
douban,douban:1084699902,24016,douban:rating_3,163,664,665,0.07535791397094727,0.050144679844379425,1.9898453360045874,0.39398496240601505,0.12723445892333984,0.13698471029831177,0.09478836436955079,0.8553475075669357,0.13698471029831177,0.07878836436955079,0.8089475075669357,0.718362797268624,-0.04219634592876098,0.7605591431973848,full,0.8089475075669357
docred,docred:53844,53844,docred:P108+P1412,1,244,245,0.14211970567703247,0.0300705935806036,6.248135771728112,0.06938775510204082,0.1343349814414978,0.23719771276929622,0.0,0.0,0.23719771276929622,-0.016,-0.0464,-0.23719771276929622,-0.23719771276929622,0.0,summary,0.23719771276929622
jd_reviews,jd:TRAIN_20870,20870,jd:rating_5,47,95,96,0.08719605207443237,0.053446512669324875,0.7064331841806278,0.8541666666666666,0.16088390350341797,0.7948833326720566,0.9305687780632229,0.9363792118010483,0.7948833326720566,0.9145687780632229,0.8899792118010483,0.14149587912899175,0.13568544539116634,0.005810433737825416,pq,0.9145687780632229
jd_reviews,jd:TRAIN_637,637,jd:rating_5,63,278,279,0.16169720888137817,0.06897254288196564,1.2227065491063682,0.7240143369175627,0.08257341384887695,0.31831916378105624,0.6780494608112013,0.6180396628416766,0.31831916378105624,0.6620494608112013,0.5716396628416766,0.2997204990606203,0.3597302970301451,-0.06000979796952477,pq,0.6620494608112013
jd_reviews,jd:TRAIN_13427,13427,jd:rating_5,13,369,370,0.11111777275800705,0.08085224777460098,1.9830380705373354,0.4189189189189189,0.07637971639633179,0.2200917662980802,0.6177639991612476,0.8603818544462509,0.2200917662980802,0.6017639991612476,0.8139818544462509,0.6402900881481708,0.3976722328631674,0.24261785528500335,full,0.8139818544462509
docred,docred:79534,79534,docred:P108+P112,142,415,416,0.12685050070285797,0.024705102667212486,5.116282743026966,0.12259615384615384,0.11181873083114624,0.0,0.0,0.15101961822780524,0.0,-0.016,0.10461961822780524,0.15101961822780524,0.0,0.15101961822780524,full,0.10461961822780524
douban,douban:928846475,29517,douban:rating_2,54,1405,1406,0.06101704761385918,0.03543286398053169,2.0001372822943533,0.40042674253200566,0.043606340885162354,0.0,0.18844415212771543,0.3301376494471203,0.0,0.1724441521277154,0.2837376494471203,0.3301376494471203,0.18844415212771543,0.1416934973194049,full,0.2837376494471203
