dataset,cluster_id,n,radius,radius_std,label_entropy,majority_share
douban,16,226,0.0767945870757103,0.07584836333990097,2.0005381423354263,0.4247787610619469
douban,17,164,0.08701451122760773,0.04640287533402443,1.8600520224493164,0.47560975609756095
douban,18,157,0.10465777665376663,0.07543374598026276,1.7424958740706329,0.4968152866242038
douban,19,110,0.436348021030426,0.13156117498874664,1.8540077177743874,0.5
douban,20,764,0.03943536803126335,0.042132895439863205,2.2214746852568483,0.2905759162303665
douban,21,608,0.14833927154541016,0.06605516374111176,1.9811144325439023,0.3651315789473684
douban,22,137,0.11191044002771378,0.10973991453647614,2.172924148644356,0.30656934306569344
douban,23,176,0.5937100052833557,0.13635289669036865,1.9384049192716286,0.42045454545454547
douban,24,318,0.10863595455884933,0.06938023865222931,2.1238665836262376,0.33647798742138363
douban,25,172,0.08981817215681076,0.07085774093866348,1.9737349344179593,0.4186046511627907
douban,26,235,0.07509023696184158,0.05906698852777481,2.1939183194638057,0.32340425531914896
douban,27,154,0.12554897367954254,0.0742272362112999,2.009199036670591,0.35714285714285715
douban,28,401,0.012528413906693459,0.00985313206911087,2.1198303584616407,0.4089775561097257
douban,29,88,0.06855066865682602,0.0455143079161644,2.1152312469677668,0.36363636363636365
douban,30,224,0.08676476031541824,0.06504661589860916,1.8136792182758668,0.4955357142857143
douban,31,445,0.08347843587398529,0.05924971401691437,1.9931696599484219,0.36629213483146067
douban,32,305,0.17148548364639282,0.07457970082759857,2.1243494364811344,0.3639344262295082
douban,33,268,0.08591489493846893,0.050746288150548935,2.174488608749707,0.3358208955223881
douban,34,287,0.06708517670631409,0.055626317858695984,1.6502523135148446,0.5296167247386759
douban,35,443,0.07875941693782806,0.04446034133434296,2.1810569064342995,0.3227990970654628
douban,36,83,0.14531323313713074,0.08053981512784958,2.07943923945306,0.3493975903614458
douban,37,252,0.15905019640922546,0.08683747053146362,2.2312951161689063,0.3134920634920635
douban,38,47,0.11264612525701523,0.058569762855768204,1.8915816961249183,0.425531914893617
douban,39,69,0.09287291020154953,0.07406136393547058,2.1701729798922287,0.3188405797101449
douban,40,182,0.2809140086174011,0.08683952689170837,2.095660659800712,0.3791208791208791
douban,41,95,0.04171617329120636,0.06590083241462708,1.6525033917890442,0.5473684210526316
douban,42,244,0.05079033970832825,0.056980717927217484,2.1997592049769215,0.26639344262295084
douban,43,76,0.16076278686523438,0.07747162133455276,2.0791291940375793,0.3684210526315789
douban,44,353,0.040134329348802567,0.06480719149112701,2.024489867239004,0.35410764872521244
douban,45,221,0.08726058900356293,0.05700210854411125,1.7116546631027356,0.48868778280542985
douban,46,367,0.06254283338785172,0.033403195440769196,1.9537916361338592,0.3896457765667575
douban,47,291,0.04370482265949249,0.04983936622738838,1.9040719105991244,0.40893470790378006
douban,48,136,0.3039773106575012,0.11673179268836975,1.9347559834891261,0.38235294117647056
douban,49,283,0.06839720159769058,0.04083506390452385,2.149292661244447,0.3568904593639576
douban,50,178,0.06753956526517868,0.0520540252327919,2.167772810229459,0.3707865168539326
douban,51,482,0.08858689665794373,0.05610662326216698,2.1891905411319343,0.34854771784232363
douban,52,284,0.3781203627586365,0.09019870311021805,2.1245132780964227,0.323943661971831
douban,53,258,0.07458367943763733,0.04538307711482048,1.984761089511889,0.3643410852713178
douban,54,1406,0.06101704761385918,0.03543286398053169,2.0001372822943533,0.40042674253200566
douban,55,972,0.3321909010410309,0.06780724972486496,2.1017135836827356,0.3343621399176955
douban,56,73,0.2018062323331833,0.11412273347377777,1.8535036933198754,0.3835616438356164
douban,57,565,0.038529980927705765,0.05307681858539581,2.179866204570785,0.30265486725663715
douban,58,184,0.12477418780326843,0.06789226830005646,2.0896506862624786,0.3641304347826087
douban,59,461,0.045019663870334625,0.04025670886039734,2.07965556563608,0.3839479392624729
douban,60,162,0.08476786315441132,0.08709730207920074,1.746868794956981,0.5061728395061729
douban,61,268,0.09536036849021912,0.06286636739969254,2.0538231638239064,0.3843283582089552
douban,62,49,0.2781650722026825,0.13470645248889923,2.0217762154343157,0.32653061224489793
douban,63,115,0.4130309820175171,0.09805033355951309,2.0830935471102165,0.3826086956521739
douban,64,85,0.18614529073238373,0.13271579146385193,2.0742886990843052,0.35294117647058826
douban,65,644,0.4146181046962738,0.11382259428501129,1.9727902108352429,0.39596273291925466
douban,66,186,0.08294677734375,0.07664491981267929,1.9218334981055967,0.42473118279569894
douban,67,75,0.23178398609161377,0.10093294084072113,2.062454267065895,0.37333333333333335
douban,68,305,0.005043108947575092,0.007518162485212088,2.203044425176522,0.32131147540983607
douban,69,59,0.19451655447483063,0.14923790097236633,2.1194814063598875,0.3389830508474576
douban,70,92,0.3817930519580841,0.1388780176639557,1.9258805653095346,0.41304347826086957
douban,71,63,0.2725880444049835,0.1100340262055397,1.8035185736378911,0.3968253968253968
douban,72,287,0.06225551292300224,0.05617416650056839,1.930698131132526,0.4738675958188153
douban,73,107,0.25451725721359253,0.1157214567065239,2.1890136807686735,0.32710280373831774
douban,74,216,0.12557975947856903,0.0807325467467308,2.106070483189489,0.3425925925925926
douban,75,732,0.5813983678817749,0.09552380442619324,2.09845593089288,0.3319672131147541
douban,76,212,0.0924626961350441,0.06257390975952148,2.030594126760937,0.3584905660377358
douban,77,1534,0.06985744833946228,0.03862989693880081,1.9112195758492236,0.42894393741851367
douban,78,130,0.0982869490981102,0.057376936078071594,2.1375939964873667,0.36153846153846153
douban,79,166,0.1695137321949005,0.10301125049591064,2.0778807081663437,0.3674698795180723
douban,80,93,0.05036100745201111,0.0510290153324604,1.9019067145424007,0.3655913978494624
douban,81,138,0.3623889684677124,0.11830267310142517,1.7156004289478046,0.43478260869565216
douban,82,345,0.0676473081111908,0.04549231752753258,2.0902657969926985,0.3826086956521739
douban,83,157,0.16506393253803253,0.08736041188240051,2.110273877451922,0.3630573248407643
douban,84,90,0.09803846478462219,0.061189841479063034,1.858813890323988,0.4444444444444444
douban,85,208,0.08442933857440948,0.05653906241059303,2.225964813825308,0.32211538461538464
douban,86,165,0.010905126109719276,0.021170077845454216,2.2184230848467483,0.296969696969697
douban,87,92,0.4205743670463562,0.09404230862855911,1.9644326536444496,0.43478260869565216
douban,88,252,0.09877468645572662,0.06419862806797028,2.0826359601631914,0.3373015873015873
douban,89,287,0.02051164023578167,0.0369580015540123,2.1817807208786038,0.2857142857142857
douban,90,119,0.17001156508922577,0.08242560178041458,2.1527609261654677,0.3697478991596639
douban,91,128,0.07571827620267868,0.08018314093351364,2.136472353382241,0.3046875
douban,92,274,0.08091137558221817,0.04767298698425293,2.0325392853180206,0.3905109489051095
douban,93,14,0.08968999236822128,0.0481564998626709,1.7783283537256405,0.5
douban,94,231,0.07321665436029434,0.04181306064128876,1.8456896569681436,0.43722943722943725
douban,95,179,0.07652530074119568,0.05370183661580086,2.017206612097468,0.3240223463687151
douban,96,386,0.07950764149427414,0.06696727871894836,2.10699998845835,0.3704663212435233
douban,97,43,0.07582153379917145,0.04328247532248497,1.893258850881878,0.4186046511627907
douban,98,58,0.25083044171333313,0.12705014646053314,1.768274192279414,0.5344827586206896
douban,99,54,0.262482225894928,0.1112605631351471,2.0770381870960586,0.35185185185185186
douban,100,137,0.13933835923671722,0.08144460618495941,1.9872436586193898,0.39416058394160586
douban,101,63,0.1972821205854416,0.13221271336078644,2.0123983219055814,0.38095238095238093
douban,102,22,0.2136967033147812,0.08252359926700592,2.17013489242098,0.36363636363636365
douban,103,250,0.1273699253797531,0.0991206243634224,2.19939423665923,0.332
douban,104,95,0.2148190140724182,0.14083383977413177,2.1069166812821702,0.37894736842105264
douban,105,372,0.1256071925163269,0.07624296098947525,2.1586545046190166,0.3333333333333333
douban,106,76,0.09988564252853394,0.08220390975475311,1.761208465549719,0.4605263157894737
douban,107,167,0.05022561922669411,0.04531696438789368,2.227515240052138,0.3473053892215569
douban,108,185,0.0781475305557251,0.050746891647577286,1.834321083273491,0.42162162162162165
douban,109,103,0.21070215106010437,0.10873690247535706,2.124853734654851,0.34951456310679613
douban,110,292,0.25498855113983154,0.08448430150747299,1.8781646497898943,0.3732876712328767
douban,111,34,0.1114286556839943,0.05906222015619278,1.5974270958005183,0.4411764705882353
douban,112,100,0.1141725555062294,0.0897507593035698,2.1882531617676317,0.31
douban,113,36,0.20024804770946503,0.12075492739677429,2.153882574069408,0.2777777777777778
douban,114,1016,0.09209702163934708,0.06011597812175751,2.236063639312911,0.32086614173228345
douban,115,99,0.18523380160331726,0.09252604842185974,1.978765697775777,0.3838383838383838
douban,116,517,0.10022140294313431,0.055620454251766205,1.702991883650318,0.5531914893617021
douban,117,1374,0.05726298689842224,0.03023642487823963,2.090145567054631,0.3260553129548763
douban,118,197,0.08252216130495071,0.06635753810405731,2.2423145779313027,0.3096446700507614
douban,119,258,0.05928769335150719,0.06159531697630882,1.8018337220954,0.46124031007751937
douban,120,728,0.05108869820833206,0.054989561438560486,2.147905925087159,0.32142857142857145
douban,121,55,0.15354976058006287,0.08348242938518524,2.1099187980617202,0.32727272727272727
douban,122,136,0.2257293313741684,0.0979340523481369,2.1377055087717434,0.3382352941176471
douban,123,232,0.11360882222652435,0.06403415650129318,1.9881494712811076,0.375
douban,124,261,0.13307826220989227,0.08044777065515518,2.037307730686611,0.3831417624521073
douban,125,92,0.07329611480236053,0.06638479232788086,2.2296422297010414,0.29347826086956524
douban,126,260,0.14113156497478485,0.08587856590747833,2.055020555145996,0.3269230769230769
douban,127,116,0.1678132861852646,0.08937198668718338,2.2597256145148714,0.29310344827586204
douban,128,110,0.044383853673934937,0.05492977797985077,2.163156055072398,0.3181818181818182
douban,129,162,0.0988004207611084,0.07090926915407181,1.8788617735185884,0.4074074074074074
douban,130,297,0.09194229543209076,0.051550306379795074,2.129076200997107,0.3602693602693603
douban,131,130,0.1015380322933197,0.09129788726568222,2.16015600940673,0.3153846153846154
douban,132,167,0.4808052182197571,0.13870474696159363,2.0818600351702936,0.31137724550898205
douban,133,96,0.15768194198608398,0.09370804578065872,1.9350722266727942,0.3645833333333333
douban,134,633,0.08432500064373016,0.04666997119784355,1.9116360537411217,0.3949447077409163
douban,135,213,0.01379688922315836,0.014783836901187897,2.0127208424487972,0.431924882629108
douban,136,195,0.08406098186969757,0.059881970286369324,1.9132190890258511,0.358974358974359
douban,137,201,0.12355085462331772,0.07093517482280731,2.008307756237465,0.3880597014925373
douban,138,50,0.18954381346702576,0.10365622490644455,2.2103230548116723,0.3
douban,139,331,0.07666032761335373,0.048455655574798584,2.1268413642597954,0.32326283987915405
douban,140,324,0.10730181634426117,0.07374167442321777,2.074480449245678,0.38271604938271603
douban,141,629,0.05005420744419098,0.04281598702073097,2.1542399938669003,0.3481717011128776
douban,142,229,0.11081622540950775,0.0838940367102623,2.129005928741831,0.39737991266375544
douban,143,24,0.09337546676397324,0.073954276740551,1.706908425146046,0.4583333333333333
douban,144,518,0.10406944900751114,0.04762224853038788,2.098401915794968,0.3532818532818533
douban,145,59,0.029331542551517487,0.019590124487876892,2.0039884196129485,0.4406779661016949
douban,146,157,0.1478474885225296,0.12923504412174225,1.8475116917169134,0.4140127388535032
douban,147,69,0.4646782875061035,0.12760144472122192,1.9573820830154087,0.3333333333333333
douban,148,135,0.13416552543640137,0.06974108517169952,1.5882529327506285,0.5925925925925926
douban,149,115,0.07248486578464508,0.07888028025627136,1.8550834811356385,0.391304347826087
douban,150,712,0.05455208942294121,0.032788556069135666,2.125405436884658,0.32724719101123595
douban,151,49,0.15315213799476624,0.07302261143922806,1.819490017906208,0.5510204081632653
douban,152,103,0.07947988063097,0.052517957985401154,1.7812469748241142,0.3883495145631068
douban,153,414,0.10265285521745682,0.058175161480903625,2.1253005253864297,0.37922705314009664
douban,154,70,0.07161814719438553,0.0560557097196579,1.9891997795222367,0.35714285714285715
douban,155,95,0.10259118676185608,0.05766158178448677,1.7238107459199943,0.5789473684210527
douban,156,237,0.10020997375249863,0.0752096027135849,2.0851636164394987,0.35864978902953587
douban,157,163,0.13175126910209656,0.07987483590841293,2.1290454750180845,0.3374233128834356
douban,158,60,0.22033539414405823,0.12198256701231003,1.9627801778529042,0.45
douban,159,95,0.09782182425260544,0.08051121234893799,1.859008163785295,0.42105263157894735
douban,160,90,0.04767110198736191,0.04287822172045708,1.8307454681421307,0.3888888888888889
douban,161,216,0.00450523616746068,0.013580624014139175,2.131745972090716,0.375
douban,162,201,0.01876072771847248,0.03052152320742607,2.0724583808406414,0.39800995024875624
douban,163,665,0.07535791397094727,0.050144679844379425,1.9898453360045874,0.39398496240601505
douban,164,709,0.0650579109787941,0.052892494946718216,2.142535343257623,0.3526093088857546
douban,165,378,0.07944419980049133,0.05273241922259331,2.2618993680955732,0.30687830687830686
douban,166,118,0.11974669247865677,0.08928011357784271,1.9496966878595923,0.4152542372881356
douban,167,438,0.010199850425124168,0.020431838929653168,2.1131287657407283,0.4063926940639269
douban,168,429,0.06312219053506851,0.039793260395526886,2.068402253967009,0.34265734265734266
douban,169,144,0.46229779720306396,0.10966953635215759,2.0439018534522906,0.3541666666666667
douban,170,157,0.08846046030521393,0.05987902358174324,1.93799407497654,0.36942675159235666
douban,171,74,0.04646146669983864,0.0413079671561718,2.0515563415229447,0.40540540540540543
douban,172,897,0.22216486930847168,0.06434449553489685,2.115327295792365,0.33221850613154963
douban,173,139,0.017528358846902847,0.01692798361182213,2.018560297647359,0.4172661870503597
douban,174,129,0.16101670265197754,0.09156512469053268,1.76912651782127,0.5736434108527132
douban,175,44,0.17608746886253357,0.07897114008665085,1.9416719722925124,0.4090909090909091
douban,176,401,0.06268622726202011,0.03794937580823898,2.1166504678704006,0.32418952618453867
douban,177,135,0.21526871621608734,0.11091265827417374,2.105877675193377,0.34814814814814815
douban,178,394,0.021913716569542885,0.038365889340639114,2.236119076425673,0.2817258883248731
douban,179,115,0.08504803478717804,0.05857803672552109,1.936909028806045,0.41739130434782606
douban,180,178,0.11259382963180542,0.07754644751548767,1.8301706333533043,0.46629213483146065
douban,181,145,0.09501736611127853,0.07423955202102661,1.8122952357883344,0.4068965517241379
douban,182,227,0.10132347047328949,0.05024092644453049,1.989732464231376,0.3700440528634361
douban,183,154,0.1409032791852951,0.07584777474403381,2.1129760062173455,0.35714285714285715
douban,184,56,0.27497026324272156,0.15877993404865265,1.673428639613639,0.4107142857142857
douban,185,409,0.08226025104522705,0.06177792325615883,1.9595078795234773,0.41075794621026895
douban,186,207,0.12225422263145447,0.07003941386938095,1.9469967237833894,0.3526570048309179
douban,187,199,0.01799939200282097,0.02506174147129059,2.171531144016819,0.32160804020100503
douban,188,69,0.32122424244880676,0.10564388334751129,2.0606848867148027,0.391304347826087
douban,189,39,0.09446422010660172,0.06994154304265976,1.9500637564304393,0.3076923076923077
douban,190,61,0.26502928137779236,0.11839596927165985,2.247433092166439,0.29508196721311475
douban,191,288,0.06176508963108063,0.051148492842912674,1.8764411085089585,0.4340277777777778
douban,192,130,0.1070813313126564,0.07264865934848785,2.0376979936095476,0.35384615384615387
douban,193,243,0.09102065116167068,0.06836440414190292,2.2338368495436027,0.2880658436213992
douban,194,126,0.06411352008581161,0.061444852501153946,2.0725986532623732,0.35714285714285715
douban,195,441,0.06754159927368164,0.03763706609606743,1.9243034131734784,0.42403628117913833
douban,196,188,0.11270864307880402,0.06556690484285355,1.875570367404107,0.425531914893617
douban,197,171,0.12262103706598282,0.06659578531980515,1.8894854272811534,0.4152046783625731
douban,198,106,0.10555940866470337,0.07168694585561752,2.0427194330142444,0.3867924528301887
douban,199,60,0.027488214895129204,0.03338565677404404,1.9257673845167442,0.36666666666666664
douban,200,100,0.09275619685649872,0.058529265224933624,1.6561684721342362,0.55
douban,201,814,0.06806615740060806,0.04140736162662506,2.0155288185150724,0.371007371007371
douban,202,246,0.003174674231559038,0.0071434383280575275,2.1908190754863335,0.3333333333333333
douban,203,168,0.10438736528158188,0.08144306391477585,2.0367726392556325,0.3630952380952381
douban,204,446,0.11096593737602234,0.06716904789209366,2.023484245985962,0.4013452914798206
douban,205,37,0.23069795966148376,0.08815357089042664,2.2064155864062798,0.2972972972972973
douban,206,165,0.06614576280117035,0.03597985953092575,2.1348885382977585,0.3393939393939394
douban,207,775,0.6114702820777893,0.13464348018169403,1.9359556636245143,0.38064516129032255
douban,208,66,0.29206719994544983,0.1249905377626419,2.1311029949307527,0.3787878787878788
douban,209,77,0.0927053764462471,0.0532216802239418,1.933229773377605,0.44155844155844154
douban,210,28,0.07559362798929214,0.0347694531083107,2.2164500133366647,0.32142857142857145
douban,211,68,0.052649885416030884,0.05638904497027397,2.2625584926764213,0.29411764705882354
douban,212,1104,0.08710051327943802,0.04628128185868263,2.2006038184723455,0.3052536231884058
douban,213,372,0.0833439901471138,0.04951121658086777,2.243298490699481,0.30376344086021506
douban,214,188,0.0913301631808281,0.057062771171331406,2.1659536287691954,0.32978723404255317
douban,215,129,0.12634505331516266,0.10372473299503326,1.8960407956271639,0.4496124031007752
douban,216,90,0.07592230290174484,0.05486087128520012,1.785117765781405,0.4444444444444444
douban,217,287,0.09949229657649994,0.06208791583776474,2.1990923398451434,0.34843205574912894
douban,218,103,0.10752513259649277,0.07166677713394165,2.0694424809570546,0.34951456310679613
douban,219,63,0.41464462876319885,0.09129534661769867,1.9119783635574954,0.4603174603174603
jd_reviews,0,139,0.12754574418067932,0.055045053362846375,1.9520759492434014,0.4172661870503597
jd_reviews,1,227,0.12452127784490585,0.06388823688030243,1.3405427281746876,0.5418502202643172
jd_reviews,2,628,0.12299536168575287,0.06690763682126999,1.9641278806279643,0.4729299363057325
jd_reviews,3,116,0.12545610964298248,0.05881519243121147,0.5755387355984012,0.8879310344827587
jd_reviews,4,101,0.10282045602798462,0.05281048268079758,1.575848700094898,0.4158415841584158
jd_reviews,5,96,0.08424177020788193,0.05755113437771797,0.14609425011725094,0.9791666666666666
jd_reviews,6,105,0.16814246773719788,0.052405890077352524,0.9780505358645125,0.7428571428571429
jd_reviews,7,961,0.15683667361736298,0.10584574937820435,1.6975805705107776,0.5816857440166493
jd_reviews,8,489,0.11305366456508636,0.06950045377016068,2.0035916876055646,0.4171779141104294
jd_reviews,9,215,0.08632605522871017,0.04656527563929558,1.1871108495359939,0.6883720930232559
jd_reviews,10,359,0.08420322835445404,0.0655418410897255,1.8519059908655844,0.3732590529247911
jd_reviews,11,226,0.12178461253643036,0.057054951786994934,2.0435300968199415,0.38495575221238937
jd_reviews,12,28,0.14929482340812683,0.10289590805768967,1.974319304739397,0.4642857142857143
jd_reviews,13,370,0.11111777275800705,0.08085224777460098,1.9830380705373354,0.4189189189189189
jd_reviews,14,208,0.1044861450791359,0.05431762710213661,0.7182701296210315,0.8269230769230769
jd_reviews,15,96,0.1283182054758072,0.05929212644696236,1.0696829874583222,0.7604166666666666
jd_reviews,16,518,0.05015961453318596,0.05060895159840584,0.7391791698796591,0.8513513513513513
jd_reviews,17,62,0.1160469800233841,0.05748658999800682,1.2030794001653797,0.6290322580645161
jd_reviews,18,578,0.06796754151582718,0.05219943821430206,1.1950771794350552,0.5743944636678201
jd_reviews,19,104,0.1293056309223175,0.06351727247238159,2.052645783743663,0.41346153846153844
jd_reviews,20,347,0.07929037511348724,0.04841359704732895,1.357130549872185,0.5850144092219021
jd_reviews,21,805,0.11083387583494186,0.054122261703014374,2.1643632074007515,0.29316770186335406
jd_reviews,22,116,0.13628633320331573,0.06495396047830582,1.2813293139370558,0.6120689655172413
jd_reviews,23,93,0.13162098824977875,0.05593130365014076,1.1704263477959245,0.7096774193548387
jd_reviews,24,86,0.13180337846279144,0.06810610741376877,0.9008826237345812,0.7790697674418605
jd_reviews,25,131,0.10471944510936737,0.047608811408281326,0.12923738359724607,0.9847328244274809
jd_reviews,26,303,0.08071348071098328,0.057523541152477264,1.5528501545217666,0.5214521452145214
jd_reviews,27,153,0.10933496803045273,0.057997606694698334,1.0911208365419522,0.7647058823529411
jd_reviews,28,192,0.12160336226224899,0.05409839749336243,0.8635886586918358,0.7864583333333334
jd_reviews,29,155,0.14571332931518555,0.06711556762456894,1.3938342655887401,0.7096774193548387
jd_reviews,30,301,0.09138546139001846,0.06043505296111107,1.3561079861230936,0.6112956810631229
jd_reviews,31,234,0.11594226211309433,0.06913769245147705,0.7220389545198925,0.8675213675213675
jd_reviews,32,283,0.12079299241304398,0.07038799673318863,2.2368593162935118,0.30742049469964666
jd_reviews,33,172,0.0949065163731575,0.05521100386977196,1.211399821181813,0.7151162790697675
jd_reviews,34,395,0.06078748032450676,0.04430163651704788,1.3475797306865893,0.4911392405063291
jd_reviews,35,260,0.09639478474855423,0.06259626895189285,1.0004099250189418,0.7192307692307692
jd_reviews,36,560,0.09146087616682053,0.0730138048529625,1.1875785460295316,0.6482142857142857
jd_reviews,37,220,0.08166112005710602,0.061651527881622314,1.2809092482508133,0.6818181818181818
jd_reviews,38,401,0.07654517143964767,0.0626307874917984,2.0245585644287543,0.44389027431421446
jd_reviews,39,94,0.1097029596567154,0.04516632854938507,1.2610138438267469,0.648936170212766
jd_reviews,40,257,0.11138850450515747,0.05952408164739609,1.035435272814118,0.7315175097276264
jd_reviews,41,295,0.11449587345123291,0.06145142763853073,2.1754837295478313,0.33559322033898303
jd_reviews,42,505,0.10798688977956772,0.04937078431248665,2.182875426792412,0.3207920792079208
jd_reviews,43,144,0.17522186040878296,0.07455179840326309,1.542397074005966,0.6388888888888888
jd_reviews,44,485,0.10257695615291595,0.06260169297456741,1.9778177140885815,0.4762886597938144
jd_reviews,45,233,0.14605334401130676,0.06924247741699219,0.9065256653789013,0.8068669527896996
jd_reviews,46,112,0.10652150213718414,0.05855656787753105,0.8651589721095438,0.8214285714285714
jd_reviews,47,96,0.08719605207443237,0.053446512669324875,0.7064331841806278,0.8541666666666666
jd_reviews,48,393,0.0913451686501503,0.05918275937438011,0.8644043714130323,0.7938931297709924
jd_reviews,49,269,0.09978437423706055,0.06241358071565628,1.4988310734394539,0.5910780669144982
jd_reviews,50,177,0.0730576366186142,0.04565849527716637,0.3359089771501698,0.9378531073446328
jd_reviews,51,120,0.09078488498926163,0.05023549869656563,0.8901400284202299,0.7333333333333333
jd_reviews,52,130,0.11192873120307922,0.06515150517225266,0.8198015757125463,0.823076923076923
jd_reviews,53,269,0.12316673249006271,0.05708050727844238,1.9057162890830601,0.32342007434944237
jd_reviews,54,163,0.11593876034021378,0.05847813934087753,1.0936643356198263,0.6380368098159509
jd_reviews,55,259,0.04746666178107262,0.0397796556353569,1.11195293501347,0.7606177606177607
jd_reviews,56,174,0.0837276503443718,0.058521684259176254,0.9736910392282518,0.7298850574712644
jd_reviews,57,114,0.19459187984466553,0.09557085484266281,1.8183895926649283,0.5087719298245614
jd_reviews,58,158,0.08500491827726364,0.05584397166967392,0.662258870529498,0.8607594936708861
jd_reviews,59,140,0.1228894367814064,0.06535714864730835,1.0217659396540422,0.7285714285714285
jd_reviews,60,260,0.0929807499051094,0.05763703212141991,0.8126580095221986,0.8
jd_reviews,61,259,0.10245010256767273,0.06682495772838593,0.8637743645546211,0.833976833976834
jd_reviews,62,357,0.09157237410545349,0.06169465556740761,1.5591713427169769,0.6190476190476191
jd_reviews,63,279,0.16169720888137817,0.06897254288196564,1.2227065491063682,0.7240143369175627
jd_reviews,64,259,0.1429934948682785,0.0664038136601448,1.7372498660057298,0.49034749034749037
jd_reviews,65,111,0.1315481960773468,0.06009609252214432,1.3703800637588306,0.6666666666666666
jd_reviews,66,316,0.11404481530189514,0.08010394871234894,1.4646360775970497,0.6582278481012658
jd_reviews,67,150,0.1323585957288742,0.06187326833605766,0.8881128167781669,0.7733333333333333
jd_reviews,68,177,0.1418205350637436,0.06733163446187973,1.7538243173074217,0.5423728813559322
jd_reviews,69,231,0.08456448465585709,0.05900467932224274,1.3860244041787035,0.48917748917748916
jd_reviews,70,168,0.12807194888591766,0.07149442285299301,1.124137014222848,0.6666666666666666
jd_reviews,71,162,0.1170552596449852,0.06117973476648331,1.2074224983463238,0.6419753086419753
jd_reviews,72,389,0.09568991512060165,0.058604896068573,2.0920839723387545,0.38046272493573263
jd_reviews,73,365,0.1363655924797058,0.0567147396504879,1.9735422803537717,0.4767123287671233
jd_reviews,74,137,0.08319734781980515,0.06219004839658737,0.7603853956501639,0.8613138686131386
jd_reviews,75,142,0.09769262373447418,0.055066317319869995,1.2550301393162158,0.49295774647887325
jd_reviews,76,77,0.12952859699726105,0.05134185776114464,1.354246670470387,0.5324675324675324
jd_reviews,77,351,0.11456064134836197,0.058646395802497864,1.7181702634564109,0.5441595441595442
jd_reviews,78,230,0.14184343814849854,0.059718288481235504,1.3909732832080253,0.5956521739130435
jd_reviews,79,311,0.06939516961574554,0.05604510381817818,1.2826551116575315,0.7331189710610932
jd_reviews,80,287,0.13157488405704498,0.059985559433698654,1.7198736122022538,0.5749128919860628
jd_reviews,81,245,0.09921947866678238,0.0574527345597744,1.0268611834523025,0.7836734693877551
jd_reviews,82,228,0.10306917876005173,0.05111236870288849,0.8335363252279825,0.8201754385964912
jd_reviews,83,216,0.10237810015678406,0.04591507837176323,1.3093938760639428,0.7083333333333334
jd_reviews,84,74,0.12139727920293808,0.05857488885521889,0.9976349782521262,0.8108108108108109
jd_reviews,85,110,0.1017334908246994,0.05644642189145088,1.6663829092629876,0.43636363636363634
jd_reviews,86,419,0.08505372703075409,0.06156107410788536,1.822086207467985,0.5322195704057279
jd_reviews,87,237,0.10505849868059158,0.04966708645224571,0.7313846709972257,0.8312236286919831
jd_reviews,88,396,0.0694594532251358,0.04436207190155983,0.8808391150092567,0.8207070707070707
jd_reviews,89,216,0.13316237926483154,0.06725896894931793,1.1358880676578769,0.6574074074074074
jd_reviews,90,297,0.07788380980491638,0.05654280260205269,1.1306458726663606,0.6094276094276094
jd_reviews,91,253,0.11928195506334305,0.05763009190559387,1.7095726150984376,0.48616600790513836
jd_reviews,92,194,0.14217470586299896,0.05978965386748314,0.8582827420082568,0.7783505154639175
jd_reviews,93,128,0.10816808044910431,0.06415759027004242,1.4393997453587684,0.484375
jd_reviews,94,214,0.13996706902980804,0.06545311957597733,1.7585825380149527,0.46261682242990654
jd_reviews,95,405,0.08549388498067856,0.07210004329681396,1.816658657451339,0.5481481481481482
jd_reviews,96,265,0.13893550634384155,0.056708477437496185,2.2630652102750815,0.28679245283018867
jd_reviews,97,275,0.08911049365997314,0.06201159954071045,1.019298333087843,0.7672727272727272
jd_reviews,98,338,0.12408248335123062,0.06162015721201897,1.7123632934843056,0.40828402366863903
jd_reviews,99,370,0.078011155128479,0.05567709729075432,1.3416884209896103,0.6945945945945946
jd_reviews,100,140,0.14081698656082153,0.056633077561855316,0.7825451958914351,0.8357142857142857
jd_reviews,101,133,0.14038823544979095,0.061377085745334625,0.8465372774801593,0.8270676691729323
jd_reviews,102,75,0.16668562591075897,0.06769619137048721,1.05650921394416,0.8
jd_reviews,103,479,0.04027098789811134,0.04700566083192825,1.6732910470235747,0.44258872651356995
jd_reviews,104,229,0.13130219280719757,0.06305903941392899,2.2012813994961844,0.30131004366812225
jd_reviews,105,266,0.11432299762964249,0.06236037239432335,1.5137634996988334,0.46616541353383456
jd_reviews,106,168,0.10860373824834824,0.06334257125854492,1.466623704388656,0.5357142857142857
jd_reviews,107,271,0.11601489782333374,0.06521352380514145,2.1740479258114966,0.34317343173431736
jd_reviews,108,68,0.13986064493656158,0.07092025130987167,1.3522029154712063,0.6323529411764706
jd_reviews,109,70,0.09118645638227463,0.046079181134700775,1.5380284066642465,0.5
jd_reviews,110,289,0.08201754838228226,0.0458955354988575,1.546513528642441,0.6505190311418685
jd_reviews,111,243,0.1275157481431961,0.0679871067404747,2.055288181876502,0.448559670781893
jd_reviews,112,224,0.11124090105295181,0.06571521610021591,1.7040818114814071,0.6026785714285714
jd_reviews,113,315,0.12513458728790283,0.05661299079656601,1.9476013663907092,0.45396825396825397
