case,ambient_dim,intrinsic_dim,n_points,seed,target_kind,mean_err,cov_err,gaussian_proxy_cd,gaussian_proxy_mmd,best_view,best_utility,summary_correct,summary_utility,local_graph_sketch_correct,local_graph_sketch_utility,higher_order_sketch_correct,higher_order_sketch_utility,point_correct,point_utility
lowrank_manifold,50,8,192,20768725,ring,2.7177334456969977e-17,0.0,0.44961495522282846,0.0034979695980739134,summary,1.0,1.0,1.0,1.0,0.72,1.0,0.5800000000000001,1.0,0.42000000000000004
lowrank_manifold,50,8,192,20768726,two_cluster,3.758567531283082e-17,0.0,0.4399070365832108,0.0018096920853205578,local_graph_sketch,0.72,0.0,0.0,1.0,0.72,1.0,0.5800000000000001,1.0,0.42000000000000004
lowrank_manifold,50,8,192,20768727,four_cluster,3.498359009886561e-17,0.0,0.4543857078444198,0.0019390726098966748,local_graph_sketch,0.72,0.0,0.0,1.0,0.72,1.0,0.5800000000000001,1.0,0.42000000000000004
lowrank_manifold,50,8,192,20768728,curve,2.7177334456969977e-17,0.0,0.45651493327899173,0.0029421528794595364,point,0.42000000000000004,0.0,0.0,0.0,-0.28,0.0,-0.42,1.0,0.42000000000000004
lowrank_manifold,50,8,192,20768742,ring,1.9371078815074345e-17,0.0,0.455575148280584,0.0022211069005211304,summary,1.0,1.0,1.0,1.0,0.72,1.0,0.5800000000000001,1.0,0.42000000000000004
lowrank_manifold,50,8,192,20768743,two_cluster,4.654841327204432e-17,0.0,0.4865632088045764,0.0015169342434526722,point,0.42000000000000004,0.0,0.0,0.0,-0.28,0.0,-0.42,1.0,0.42000000000000004
lowrank_manifold,50,8,192,20768744,four_cluster,2.2551405187698492e-17,0.0,0.4513215969816351,0.003057366252603888,local_graph_sketch,0.72,0.0,0.0,1.0,0.72,0.0,-0.42,0.0,-0.58
lowrank_manifold,50,8,192,20768745,curve,3.5272710678195076e-17,0.0,0.4892218336115651,0.0016513256808430299,local_graph_sketch,0.72,0.0,0.0,1.0,0.72,1.0,0.5800000000000001,1.0,0.42000000000000004
lowrank_manifold,50,8,192,20768759,ring,2.553296116203363e-17,0.0,0.46214445697906004,0.0027192559351070233,summary,1.0,1.0,1.0,1.0,0.72,1.0,0.5800000000000001,1.0,0.42000000000000004
lowrank_manifold,50,8,192,20768760,two_cluster,4.1055122264784437e-17,0.0,0.47535684708253,0.0016882675411775683,local_graph_sketch,0.72,0.0,0.0,1.0,0.72,1.0,0.5800000000000001,1.0,0.42000000000000004
lowrank_manifold,50,8,192,20768761,four_cluster,4.336808689942018e-17,0.0,0.46253562431166173,0.001658410586580894,local_graph_sketch,0.72,0.0,0.0,1.0,0.72,1.0,0.5800000000000001,1.0,0.42000000000000004
lowrank_manifold,50,8,192,20768762,curve,2.2262284608369025e-17,0.0,0.4834399286753414,0.0029182291100511293,local_graph_sketch,0.72,0.0,0.0,1.0,0.72,1.0,0.5800000000000001,1.0,0.42000000000000004
lowrank_manifold,50,8,192,20768776,ring,2.891205793294679e-17,0.0,0.479577182852211,0.0017258596294942308,summary,1.0,1.0,1.0,1.0,0.72,1.0,0.5800000000000001,1.0,0.42000000000000004
lowrank_manifold,50,8,192,20768777,two_cluster,3.353798720221827e-17,0.0,0.4572607286752159,0.0012080246017152074,local_graph_sketch,0.72,0.0,0.0,1.0,0.72,1.0,0.5800000000000001,0.0,-0.58
lowrank_manifold,50,8,192,20768778,four_cluster,3.3248866622888805e-17,0.0,0.47244412932274554,0.0023350298150102144,local_graph_sketch,0.72,0.0,0.0,1.0,0.72,1.0,0.5800000000000001,1.0,0.42000000000000004
lowrank_manifold,50,8,192,20768779,curve,3.2236944595235663e-17,0.0,0.47822696158529115,0.002220646179730501,point,0.42000000000000004,0.0,0.0,0.0,-0.28,0.0,-0.42,1.0,0.42000000000000004
lowrank_manifold,50,8,192,20768793,ring,2.168404344971009e-17,0.0,0.4535489292994255,0.0027019424900185385,summary,1.0,1.0,1.0,1.0,0.72,1.0,0.5800000000000001,1.0,0.42000000000000004
lowrank_manifold,50,8,192,20768794,two_cluster,4.445228907190568e-17,0.0,0.5043702950598725,0.0029485336814238927,point,0.42000000000000004,0.0,0.0,0.0,-0.28,0.0,-0.42,1.0,0.42000000000000004
lowrank_manifold,50,8,192,20768795,four_cluster,3.9609519368137093e-17,0.0,0.46713666225476674,0.0023330497436806485,point,0.42000000000000004,0.0,0.0,0.0,-0.28,0.0,-0.42,1.0,0.42000000000000004
lowrank_manifold,50,8,192,20768796,curve,2.949029909160572e-17,0.0,0.4765802818386447,0.0021754445877408823,local_graph_sketch,0.72,0.0,0.0,1.0,0.72,0.0,-0.42,1.0,0.42000000000000004
lowrank_manifold,50,8,192,20768810,ring,2.4575249243004766e-17,0.0,0.47135547008406936,0.0024219704864127944,summary,1.0,1.0,1.0,1.0,0.72,1.0,0.5800000000000001,1.0,0.42000000000000004
lowrank_manifold,50,8,192,20768811,two_cluster,3.2959746043559335e-17,0.0,0.5135096519026596,0.001763040163125451,local_graph_sketch,0.72,0.0,0.0,1.0,0.72,1.0,0.5800000000000001,1.0,0.42000000000000004
lowrank_manifold,50,8,192,20768812,four_cluster,4.972873964466847e-17,0.0,0.4773066482219382,0.000961152951780786,local_graph_sketch,0.72,0.0,0.0,1.0,0.72,1.0,0.5800000000000001,1.0,0.42000000000000004
lowrank_manifold,50,8,192,20768813,curve,3.82904067249464e-17,0.0,0.46078034071999135,0.001808866088078398,point,0.42000000000000004,0.0,0.0,0.0,-0.28,0.0,-0.42,1.0,0.42000000000000004
lowrank_manifold,50,8,192,20768827,ring,2.977941967093519e-17,0.0,0.4719996354716964,0.0019397116552539728,summary,1.0,1.0,1.0,1.0,0.72,1.0,0.5800000000000001,1.0,0.42000000000000004
lowrank_manifold,50,8,192,20768828,two_cluster,2.7466455036299447e-17,0.0,0.45518966426595414,0.0014964251732658695,local_graph_sketch,0.72,0.0,0.0,1.0,0.72,1.0,0.5800000000000001,0.0,-0.58
lowrank_manifold,50,8,192,20768829,four_cluster,3.261641535560559e-17,0.0,0.45922298545997947,0.0013933110517503344,local_graph_sketch,0.72,0.0,0.0,1.0,0.72,1.0,0.5800000000000001,1.0,0.42000000000000004
lowrank_manifold,50,8,192,20768830,curve,2.6599093298311043e-17,0.0,0.46338461798783487,0.002758551757408245,local_graph_sketch,0.72,0.0,0.0,1.0,0.72,1.0,0.5800000000000001,1.0,0.42000000000000004
lowrank_manifold,50,8,192,20768844,ring,1.850371707708594e-17,0.0,0.4410650586873325,0.0018333129444869645,summary,1.0,1.0,1.0,1.0,0.72,1.0,0.5800000000000001,1.0,0.42000000000000004
lowrank_manifold,50,8,192,20768845,two_cluster,2.4681410705727307e-17,0.0,0.4680066116010796,0.0037025721060741645,local_graph_sketch,0.72,0.0,0.0,1.0,0.72,1.0,0.5800000000000001,0.0,-0.58
lowrank_manifold,50,8,192,20768846,four_cluster,2.5153490401663703e-17,0.0,0.4545324245797885,0.0031340670354729205,point,0.42000000000000004,0.0,0.0,0.0,-0.28,0.0,-0.42,1.0,0.42000000000000004
lowrank_manifold,50,8,192,20768847,curve,4.13442428441139e-17,0.0,0.4579152052605458,0.0019969058620599167,local_graph_sketch,0.72,0.0,0.0,1.0,0.72,1.0,0.5800000000000001,1.0,0.42000000000000004
lowrank_manifold,50,8,192,20768861,ring,2.0816681711721685e-17,0.0,0.4444633020339809,0.0025986731976344046,summary,1.0,1.0,1.0,1.0,0.72,1.0,0.5800000000000001,1.0,0.42000000000000004
lowrank_manifold,50,8,192,20768862,two_cluster,3.729655473350135e-17,0.0,0.4770659103314425,0.002049876390125327,local_graph_sketch,0.72,0.0,0.0,1.0,0.72,0.0,-0.42,1.0,0.42000000000000004
lowrank_manifold,50,8,192,20768863,four_cluster,4.192248400277284e-17,0.0,0.4814317331136325,0.0028215793584542848,local_graph_sketch,0.72,0.0,0.0,1.0,0.72,1.0,0.5800000000000001,1.0,0.42000000000000004
lowrank_manifold,50,8,192,20768864,curve,2.7755575615628914e-17,0.0,0.4847783172858183,0.002773761296744004,point,0.42000000000000004,0.0,0.0,0.0,-0.28,0.0,-0.42,1.0,0.42000000000000004
lowrank_manifold,50,16,96,20776612,ring,5.955883934187038e-17,0.0,0.7895602531662343,0.0005105530879130349,summary,1.0,1.0,1.0,1.0,0.72,1.0,0.5800000000000001,1.0,0.42000000000000004
lowrank_manifold,50,16,96,20776613,two_cluster,5.551115123125783e-17,0.0,0.8077161020476162,0.000404443035380897,local_graph_sketch,0.72,0.0,0.0,1.0,0.72,0.0,-0.42,0.0,-0.58
lowrank_manifold,50,16,96,20776614,four_cluster,4.625929269271486e-17,0.0,0.8058283639311505,0.0003831490616406086,point,0.42000000000000004,0.0,0.0,0.0,-0.28,0.0,-0.42,1.0,0.42000000000000004
lowrank_manifold,50,16,96,20776615,curve,6.002866028328076e-17,0.0,0.786105361185142,0.00039438628586796476,higher_order_sketch,0.5800000000000001,0.0,0.0,0.0,-0.28,1.0,0.5800000000000001,1.0,0.42000000000000004
lowrank_manifold,50,16,96,20776629,ring,5.204170427930421e-17,0.0,0.7852993165610525,0.0005192404134930495,summary,1.0,1.0,1.0,1.0,0.72,1.0,0.5800000000000001,1.0,0.42000000000000004
lowrank_manifold,50,16,96,20776630,two_cluster,4.972873964466847e-17,0.0,0.8356863158082428,0.00039826495095351966,local_graph_sketch,0.72,0.0,0.0,1.0,0.72,1.0,0.5800000000000001,0.0,-0.58
lowrank_manifold,50,16,96,20776631,four_cluster,4.83554168928535e-17,0.0,0.7751350773406401,0.0003506730710411965,point,0.42000000000000004,0.0,0.0,0.0,-0.28,0.0,-0.42,1.0,0.42000000000000004
lowrank_manifold,50,16,96,20776632,curve,4.06937215406226e-17,0.0,0.8061993808964175,0.00041301444589247893,local_graph_sketch,0.72,0.0,0.0,1.0,0.72,0.0,-0.42,1.0,0.42000000000000004
lowrank_manifold,50,16,96,20776646,ring,3.917583849914289e-17,0.0,0.7912544065498948,0.000551424041227877,summary,1.0,1.0,1.0,1.0,0.72,1.0,0.5800000000000001,1.0,0.42000000000000004
lowrank_manifold,50,16,96,20776647,two_cluster,5.3198186596622086e-17,0.0,0.8044222290188504,0.0004078687356390276,summary,0.0,0.0,0.0,0.0,-0.28,0.0,-0.42,0.0,-0.58
lowrank_manifold,50,16,96,20776648,four_cluster,4.8138576458356397e-17,0.0,0.7929797317605265,0.0003575520752148176,point,0.42000000000000004,0.0,0.0,0.0,-0.28,0.0,-0.42,1.0,0.42000000000000004
lowrank_manifold,50,16,96,20776649,curve,4.1055122264784437e-17,0.0,0.8259717487995224,0.00037416655644184615,higher_order_sketch,0.5800000000000001,0.0,0.0,0.0,-0.28,1.0,0.5800000000000001,1.0,0.42000000000000004
lowrank_manifold,50,16,96,20776663,ring,4.3223526609755445e-17,0.0,0.7949504981666605,0.0005122237450434497,summary,1.0,1.0,1.0,1.0,0.72,1.0,0.5800000000000001,1.0,0.42000000000000004
lowrank_manifold,50,16,96,20776664,two_cluster,7.748431526029738e-17,0.0,0.7863621619101009,0.000356165341729886,summary,0.0,0.0,0.0,0.0,-0.28,0.0,-0.42,0.0,-0.58
lowrank_manifold,50,16,96,20776665,four_cluster,4.394632805807911e-17,0.0,0.7992896736833739,0.00041949055485601683,local_graph_sketch,0.72,0.0,0.0,1.0,0.72,1.0,0.5800000000000001,1.0,0.42000000000000004
lowrank_manifold,50,16,96,20776666,curve,4.828313674802113e-17,0.0,0.8102656602386501,0.00040569926213129825,point,0.42000000000000004,0.0,0.0,0.0,-0.28,0.0,-0.42,1.0,0.42000000000000004
lowrank_manifold,50,16,96,20776680,ring,6.591949208711867e-17,0.0,0.7951156447964197,0.0005312005688917765,summary,1.0,1.0,1.0,1.0,0.72,1.0,0.5800000000000001,1.0,0.42000000000000004
lowrank_manifold,50,16,96,20776681,two_cluster,5.898059818321144e-17,0.0,0.8107809169585967,0.00037955884995755085,point,0.42000000000000004,0.0,0.0,0.0,-0.28,0.0,-0.42,1.0,0.42000000000000004
lowrank_manifold,50,16,96,20776682,four_cluster,4.2211604582102304e-17,0.0,0.7932457328206363,0.00036145806307197326,point,0.42000000000000004,0.0,0.0,0.0,-0.28,0.0,-0.42,1.0,0.42000000000000004
lowrank_manifold,50,16,96,20776683,curve,5.348730717595155e-17,0.0,0.8052997197360241,0.000442947451428477,point,0.42000000000000004,0.0,0.0,0.0,-0.28,0.0,-0.42,1.0,0.42000000000000004
lowrank_manifold,50,16,96,20776697,ring,3.093590198825306e-17,0.0,0.8067553476923801,0.0005588461487504581,summary,1.0,1.0,1.0,1.0,0.72,1.0,0.5800000000000001,1.0,0.42000000000000004
lowrank_manifold,50,16,96,20776698,two_cluster,3.8163916471489756e-17,0.0,0.810227576556128,0.00034774241216850577,point,0.42000000000000004,0.0,0.0,0.0,-0.28,0.0,-0.42,1.0,0.42000000000000004
lowrank_manifold,50,16,96,20776699,four_cluster,5.4354668913939954e-17,0.0,0.7957839901107047,0.0003696273875684053,point,0.42000000000000004,0.0,0.0,0.0,-0.28,0.0,-0.42,1.0,0.42000000000000004
lowrank_manifold,50,16,96,20776700,curve,5.2619945437963146e-17,0.0,0.7932772429901235,0.0004338679048963012,point,0.42000000000000004,0.0,0.0,0.0,-0.28,0.0,-0.42,1.0,0.42000000000000004
lowrank_manifold,50,16,96,20776714,ring,6.042620107985878e-17,0.0,0.8234922693668338,0.000576237264216406,summary,1.0,1.0,1.0,1.0,0.72,1.0,0.5800000000000001,1.0,0.42000000000000004
lowrank_manifold,50,16,96,20776715,two_cluster,6.245004513516506e-17,0.0,0.7974788515405962,0.0003542194771646301,local_graph_sketch,0.72,0.0,0.0,1.0,0.72,1.0,0.5800000000000001,0.0,-0.58
lowrank_manifold,50,16,96,20776716,four_cluster,4.683753385137379e-17,0.0,0.7966634186118103,0.0003860212345658809,point,0.42000000000000004,0.0,0.0,0.0,-0.28,0.0,-0.42,1.0,0.42000000000000004
lowrank_manifold,50,16,96,20776717,curve,4.5102810375396984e-17,0.0,0.8007548593261696,0.00038057670464652915,point,0.42000000000000004,0.0,0.0,0.0,-0.28,0.0,-0.42,1.0,0.42000000000000004
lowrank_manifold,50,16,96,20776731,ring,3.729655473350135e-17,0.0,0.8040550072654572,0.0005403083610366899,summary,1.0,1.0,1.0,1.0,0.72,1.0,0.5800000000000001,1.0,0.42000000000000004
lowrank_manifold,50,16,96,20776732,two_cluster,5.4354668913939954e-17,0.0,0.7795298728193861,0.00034350381139525155,local_graph_sketch,0.72,0.0,0.0,1.0,0.72,1.0,0.5800000000000001,1.0,0.42000000000000004
lowrank_manifold,50,16,96,20776733,four_cluster,4.0476881106125497e-17,0.0,0.8014633515955443,0.0003714095533660089,point,0.42000000000000004,0.0,0.0,0.0,-0.28,0.0,-0.42,1.0,0.42000000000000004
lowrank_manifold,50,16,96,20776734,curve,4.915049848600953e-17,0.0,0.7909585834828111,0.0003877561009391073,point,0.42000000000000004,0.0,0.0,0.0,-0.28,0.0,-0.42,1.0,0.42000000000000004
lowrank_manifold,50,16,96,20776748,ring,5.377642775528102e-17,0.0,0.8118497102113619,0.0005110869321816036,summary,1.0,1.0,1.0,1.0,0.72,1.0,0.5800000000000001,1.0,0.42000000000000004
lowrank_manifold,50,16,96,20776749,two_cluster,5.522203065192836e-17,0.0,0.8060674926669273,0.0003780077824226957,summary,0.0,0.0,0.0,0.0,-0.28,0.0,-0.42,0.0,-0.58
lowrank_manifold,50,16,96,20776750,four_cluster,4.931312881188236e-17,0.0,0.7974771264825127,0.0003711904492376128,local_graph_sketch,0.72,0.0,0.0,1.0,0.72,1.0,0.5800000000000001,0.0,-0.58
lowrank_manifold,50,16,96,20776751,curve,2.934573880194099e-17,0.0,0.7952039350990564,0.00036923997989934954,point,0.42000000000000004,0.0,0.0,0.0,-0.28,0.0,-0.42,1.0,0.42000000000000004
lowrank_manifold,50,16,96,20776765,ring,6.47630097698008e-17,0.0,0.7929154018281949,0.0005036807178775415,summary,1.0,1.0,1.0,1.0,0.72,1.0,0.5800000000000001,1.0,0.42000000000000004
lowrank_manifold,50,16,96,20776766,two_cluster,4.163336342344337e-17,0.0,0.8076667049446695,0.0003715578929799346,summary,0.0,0.0,0.0,0.0,-0.28,0.0,-0.42,0.0,-0.58
lowrank_manifold,50,16,96,20776767,four_cluster,7.170190367370803e-17,0.0,0.7995451380467314,0.0003594945113249981,local_graph_sketch,0.72,0.0,0.0,1.0,0.72,1.0,0.5800000000000001,0.0,-0.58
lowrank_manifold,50,16,96,20776768,curve,7.45931094670027e-17,0.0,0.7784730285353532,0.00037539479253401176,point,0.42000000000000004,0.0,0.0,0.0,-0.28,0.0,-0.42,1.0,0.42000000000000004
lowrank_manifold,50,16,192,20776708,ring,9.222946480610024e-17,0.0,0.7751168744630506,0.0025985239755823564,summary,1.0,1.0,1.0,1.0,0.72,1.0,0.5800000000000001,1.0,0.42000000000000004
lowrank_manifold,50,16,192,20776709,two_cluster,4.0476881106125497e-17,0.0,0.7920237614875358,0.002301172553398345,higher_order_sketch,0.5800000000000001,0.0,0.0,0.0,-0.28,1.0,0.5800000000000001,0.0,-0.58
lowrank_manifold,50,16,192,20776710,four_cluster,5.088522196198634e-17,0.0,0.7670026674677581,0.001829527918520757,local_graph_sketch,0.72,0.0,0.0,1.0,0.72,0.0,-0.42,1.0,0.42000000000000004
lowrank_manifold,50,16,192,20776711,curve,3.830847676115449e-17,0.0,0.7712252080175752,0.0022094430334234083,point,0.42000000000000004,0.0,0.0,0.0,-0.28,0.0,-0.42,1.0,0.42000000000000004
lowrank_manifold,50,16,192,20776725,ring,4.203090422002139e-17,0.0,0.7688180135466862,0.003012355908954989,summary,1.0,1.0,1.0,1.0,0.72,1.0,0.5800000000000001,1.0,0.42000000000000004
lowrank_manifold,50,16,192,20776726,two_cluster,6.47630097698008e-17,0.0,0.7828796678054422,0.0022110627491966905,higher_order_sketch,0.5800000000000001,0.0,0.0,0.0,-0.28,1.0,0.5800000000000001,1.0,0.42000000000000004
lowrank_manifold,50,16,192,20776727,four_cluster,3.650147314034532e-17,0.0,0.7877394822573648,0.002942503237858274,local_graph_sketch,0.72,0.0,0.0,1.0,0.72,1.0,0.5800000000000001,1.0,0.42000000000000004
lowrank_manifold,50,16,192,20776728,curve,4.625929269271486e-17,0.0,0.7693447502629183,0.0018326755532138694,point,0.42000000000000004,0.0,0.0,0.0,-0.28,0.0,-0.42,1.0,0.42000000000000004
lowrank_manifold,50,16,192,20776742,ring,3.700743415417188e-17,0.0,0.7761421302567618,0.002735733157956055,summary,1.0,1.0,1.0,1.0,0.72,1.0,0.5800000000000001,1.0,0.42000000000000004
lowrank_manifold,50,16,192,20776743,two_cluster,6.649773324577761e-17,0.0,0.7817515322106391,0.002839618253306364,local_graph_sketch,0.72,0.0,0.0,1.0,0.72,1.0,0.5800000000000001,0.0,-0.58
lowrank_manifold,50,16,192,20776744,four_cluster,3.700743415417188e-17,0.0,0.7589436351989766,0.001079320041552867,summary,0.0,0.0,0.0,0.0,-0.28,0.0,-0.42,0.0,-0.58
lowrank_manifold,50,16,192,20776745,curve,3.838075690598686e-17,0.0,0.7685380049982412,0.0023474864181975974,local_graph_sketch,0.72,0.0,0.0,1.0,0.72,1.0,0.5800000000000001,0.0,-0.58
lowrank_manifold,50,16,192,20776759,ring,2.949029909160572e-17,0.0,0.7816671070388654,0.0020334152003642636,summary,1.0,1.0,1.0,1.0,0.72,1.0,0.5800000000000001,1.0,0.42000000000000004
lowrank_manifold,50,16,192,20776760,two_cluster,9.179578393710604e-17,0.0,0.7488912799693821,0.0025370107887230375,local_graph_sketch,0.72,0.0,0.0,1.0,0.72,1.0,0.5800000000000001,0.0,-0.58
lowrank_manifold,50,16,192,20776761,four_cluster,5.5475011158841646e-17,0.0,0.7798875546311472,0.002179421589613595,local_graph_sketch,0.72,0.0,0.0,1.0,0.72,1.0,0.5800000000000001,0.0,-0.58
lowrank_manifold,50,16,192,20776762,curve,7.632783294297951e-17,0.0,0.78124044474397,0.0030474430647331463,local_graph_sketch,0.72,0.0,0.0,1.0,0.72,1.0,0.5800000000000001,1.0,0.42000000000000004
lowrank_manifold,50,16,192,20776776,ring,5.305362630695735e-17,0.0,0.762277532929271,0.0019809186472041773,summary,1.0,1.0,1.0,1.0,0.72,1.0,0.5800000000000001,1.0,0.42000000000000004
lowrank_manifold,50,16,192,20776777,two_cluster,3.0068540250264654e-17,0.0,0.7779550005893405,0.002600580466793012,point,0.42000000000000004,0.0,0.0,0.0,-0.28,0.0,-0.42,1.0,0.42000000000000004
lowrank_manifold,50,16,192,20776778,four_cluster,6.360652745248292e-17,0.0,0.7686205614786233,0.001310070999055224,summary,0.0,0.0,0.0,0.0,-0.28,0.0,-0.42,0.0,-0.58
lowrank_manifold,50,16,192,20776779,curve,6.071532165918825e-17,0.0,0.7807901853420776,0.0027994053862616664,local_graph_sketch,0.72,0.0,0.0,1.0,0.72,0.0,-0.42,1.0,0.42000000000000004
lowrank_manifold,50,16,192,20776793,ring,3.209238430557093e-17,0.0,0.7530961269911102,0.0017360086985103163,summary,1.0,1.0,1.0,1.0,0.72,1.0,0.5800000000000001,1.0,0.42000000000000004
lowrank_manifold,50,16,192,20776794,two_cluster,4.886137790668007e-17,0.0,0.7890912042554505,0.0015274405090037746,local_graph_sketch,0.72,0.0,0.0,1.0,0.72,1.0,0.5800000000000001,1.0,0.42000000000000004
lowrank_manifold,50,16,192,20776795,four_cluster,4.452456921673805e-17,0.0,0.7692393759220315,0.0024443234567299577,local_graph_sketch,0.72,0.0,0.0,1.0,0.72,1.0,0.5800000000000001,0.0,-0.58
lowrank_manifold,50,16,192,20776796,curve,4.192248400277284e-17,0.0,0.7828746725781253,0.0029114975434743062,local_graph_sketch,0.72,0.0,0.0,1.0,0.72,1.0,0.5800000000000001,1.0,0.42000000000000004
lowrank_manifold,50,16,192,20776810,ring,4.116354248203299e-17,0.0,0.7702708679101408,0.002481323880776376,summary,1.0,1.0,1.0,1.0,0.72,1.0,0.5800000000000001,1.0,0.42000000000000004
lowrank_manifold,50,16,192,20776811,two_cluster,3.758567531283082e-17,0.0,0.7468693568549296,0.0018427407183843059,local_graph_sketch,0.72,0.0,0.0,1.0,0.72,1.0,0.5800000000000001,1.0,0.42000000000000004
lowrank_manifold,50,16,192,20776812,four_cluster,3.9898639947466563e-17,0.0,0.7775752317474631,0.0021424668314993234,summary,0.0,0.0,0.0,0.0,-0.28,0.0,-0.42,0.0,-0.58
lowrank_manifold,50,16,192,20776813,curve,4.163336342344337e-17,0.0,0.7654862175675333,0.0023564088687084705,point,0.42000000000000004,0.0,0.0,0.0,-0.28,0.0,-0.42,1.0,0.42000000000000004
lowrank_manifold,50,16,192,20776827,ring,3.932039878880763e-17,0.0,0.7904089116856984,0.002671451073846587,summary,1.0,1.0,1.0,1.0,0.72,1.0,0.5800000000000001,1.0,0.42000000000000004
lowrank_manifold,50,16,192,20776828,two_cluster,4.5102810375396984e-17,0.0,0.7609170154867274,0.0020616011266954004,higher_order_sketch,0.5800000000000001,0.0,0.0,0.0,-0.28,1.0,0.5800000000000001,0.0,-0.58
lowrank_manifold,50,16,192,20776829,four_cluster,4.568105153405592e-17,0.0,0.7749468554273458,0.002366646361700475,point,0.42000000000000004,0.0,0.0,0.0,-0.28,0.0,-0.42,1.0,0.42000000000000004
lowrank_manifold,50,16,192,20776830,curve,4.2211604582102304e-17,0.0,0.7713480300822751,0.0013170597245399929,point,0.42000000000000004,0.0,0.0,0.0,-0.28,0.0,-0.42,1.0,0.42000000000000004
lowrank_manifold,50,16,192,20776844,ring,6.47630097698008e-17,0.0,0.8048332819738135,0.003015781575734122,summary,1.0,1.0,1.0,1.0,0.72,1.0,0.5800000000000001,1.0,0.42000000000000004
lowrank_manifold,50,16,192,20776845,two_cluster,3.0068540250264654e-17,0.0,0.7979409190618932,0.0026033017030848704,local_graph_sketch,0.72,0.0,0.0,1.0,0.72,1.0,0.5800000000000001,0.0,-0.58
lowrank_manifold,50,16,192,20776846,four_cluster,4.452456921673805e-17,0.0,0.7724503695855925,0.0018957201290885628,local_graph_sketch,0.72,0.0,0.0,1.0,0.72,1.0,0.5800000000000001,0.0,-0.58
lowrank_manifold,50,16,192,20776847,curve,4.5391930954726454e-17,0.0,0.7903630520618968,0.002965674011522923,point,0.42000000000000004,0.0,0.0,0.0,-0.28,0.0,-0.42,1.0,0.42000000000000004
lowrank_manifold,50,16,192,20776861,ring,5.088522196198634e-17,0.0,0.7837341678524254,0.002410921304034419,summary,1.0,1.0,1.0,1.0,0.72,1.0,0.5800000000000001,1.0,0.42000000000000004
lowrank_manifold,50,16,192,20776862,two_cluster,3.700743415417188e-17,0.0,0.7742909298822682,0.0019583257970905432,point,0.42000000000000004,0.0,0.0,0.0,-0.28,0.0,-0.42,1.0,0.42000000000000004
lowrank_manifold,50,16,192,20776863,four_cluster,4.9439619065339e-17,0.0,0.8064777176807549,0.002705297596968803,summary,0.0,0.0,0.0,0.0,-0.28,0.0,-0.42,0.0,-0.58
lowrank_manifold,50,16,192,20776864,curve,5.204170427930421e-17,0.0,0.7862690548953315,0.0014909070446875727,point,0.42000000000000004,0.0,0.0,0.0,-0.28,0.0,-0.42,1.0,0.42000000000000004
lowrank_manifold,128,2,96,21542612,ring,1.5757071573456e-17,0.0,0.09454247907828267,0.00230607205987976,summary,1.0,1.0,1.0,1.0,0.72,1.0,0.5800000000000001,1.0,0.42000000000000004
lowrank_manifold,128,2,96,21542613,two_cluster,1.3010426069826053e-17,0.0,0.1033749134321903,0.001890425189076117,local_graph_sketch,0.72,0.0,0.0,1.0,0.72,1.0,0.5800000000000001,1.0,0.42000000000000004
lowrank_manifold,128,2,96,21542614,four_cluster,1.734723475976807e-17,0.0,0.1550645801493319,0.0025956727052345308,local_graph_sketch,0.72,0.0,0.0,1.0,0.72,1.0,0.5800000000000001,1.0,0.42000000000000004
lowrank_manifold,128,2,96,21542615,curve,2.5153490401663703e-17,0.0,0.18864762292706586,0.013178062020308134,local_graph_sketch,0.72,0.0,0.0,1.0,0.72,1.0,0.5800000000000001,1.0,0.42000000000000004
lowrank_manifold,128,2,96,21542629,ring,1.3299546649155522e-17,0.0,0.09961370340000336,0.003079484152546108,summary,1.0,1.0,1.0,1.0,0.72,1.0,0.5800000000000001,1.0,0.42000000000000004
lowrank_manifold,128,2,96,21542630,two_cluster,1.4456028966473393e-17,0.0,0.10110872933943976,0.0023403124717717994,local_graph_sketch,0.72,0.0,0.0,1.0,0.72,1.0,0.5800000000000001,1.0,0.42000000000000004
lowrank_manifold,128,2,96,21542631,four_cluster,1.5034270125132327e-17,0.0,0.1610444101639746,0.0027657247832129084,local_graph_sketch,0.72,0.0,0.0,1.0,0.72,1.0,0.5800000000000001,1.0,0.42000000000000004
lowrank_manifold,128,2,96,21542632,curve,7.806255641895632e-18,0.0,0.2054094415947932,0.014162400337147218,local_graph_sketch,0.72,0.0,0.0,1.0,0.72,1.0,0.5800000000000001,1.0,0.42000000000000004
lowrank_manifold,128,2,96,21542646,ring,1.691355389077387e-17,0.0,0.10671080339602022,0.004769931163754126,summary,1.0,1.0,1.0,1.0,0.72,1.0,0.5800000000000001,1.0,0.42000000000000004
lowrank_manifold,128,2,96,21542647,two_cluster,9.830099697201907e-18,0.0,0.11563722114012487,0.0031618919405644874,local_graph_sketch,0.72,0.0,0.0,1.0,0.72,1.0,0.5800000000000001,1.0,0.42000000000000004
lowrank_manifold,128,2,96,21542648,four_cluster,6.938893903907228e-18,0.0,0.15350602359535348,0.0032548503210487745,local_graph_sketch,0.72,0.0,0.0,1.0,0.72,1.0,0.5800000000000001,1.0,0.42000000000000004
