dataset,doc_id,query_index,label,cluster_id,candidate_count,cluster_n,cluster_radius,cluster_radius_std,cluster_label_entropy,cluster_majority_share,query_centroid_distance,summary_ndcg,pq_ndcg,full_ndcg,summary_utility,pq_utility,full_utility,full_gain_over_summary,pq_gain_over_summary,full_minus_pq_ndcg,best_view,best_utility
cora,1105887,1944,Rule_Learning,24,62,63,0.4635985791683197,0.09521987289190292,2.391721981700021,0.3333333333333333,0.3454081416130066,0.3308744461818275,0.4006705181006301,0.2465505554475862,0.3308744461818275,0.3846705181006301,0.2001505554475862,-0.08432389073424129,0.0697960719188026,-0.1541199626530439,pq,0.3846705181006301
cora,1110209,1945,Probabilistic_Methods,22,35,36,0.5144238471984863,0.093296118080616,1.9626739805366324,0.4722222222222222,0.6098690032958984,0.38685280723454163,0.2640681225725909,0.0,0.38685280723454163,0.24806812257259087,-0.0464,-0.38685280723454163,-0.12278468466195075,-0.2640681225725909,summary,0.38685280723454163
cora,307656,1946,Genetic_Algorithms,10,25,26,0.4712335765361786,0.08779263496398926,1.116076279677217,0.7692307692307693,0.5923742055892944,0.9148568823583791,0.8454256604216018,1.0,0.9148568823583791,0.8294256604216018,0.9536,0.08514311764162086,-0.06943122193677731,0.15457433957839817,full,0.9536
cora,199571,1947,Neural_Networks,58,55,56,0.4324323236942291,0.06997987627983093,0.7516266655924406,0.875,0.3793606162071228,0.77990823370192,1.0,1.0,0.77990823370192,0.984,0.9536,0.22009176629808003,0.22009176629808003,0.0,pq,0.984
cora,1152394,1948,Neural_Networks,23,42,43,0.4321357011795044,0.10396722704172134,1.529259037371213,0.6976744186046512,0.3038911819458008,0.6242322474067891,0.9216017310213247,0.8611375561264456,0.6242322474067891,0.9056017310213247,0.8147375561264456,0.23690530871965654,0.29736948361453563,-0.0604641748948791,pq,0.9056017310213247
cora,60560,1949,Neural_Networks,33,49,50,0.4948118329048157,0.08305386453866959,1.9968711614958305,0.44,0.5301743149757385,0.2808815010511816,0.39639187290150935,0.5957616317188127,0.2808815010511816,0.38039187290150933,0.5493616317188127,0.3148801306676311,0.11551037185032775,0.19936975881730334,full,0.5493616317188127
cora,595193,1950,Genetic_Algorithms,37,58,59,0.4372711777687073,0.08269853889942169,0.5815595727982329,0.9152542372881356,0.43460530042648315,0.9363792118010483,0.9363792118010483,1.0,0.9363792118010483,0.9203792118010483,0.9536,0.06362078819895167,0.0,0.06362078819895167,full,0.9536
cora,990075,1951,Case_Based,14,41,42,0.4044950008392334,0.10013061761856079,0.6422064220497987,0.8809523809523809,0.5501757860183716,0.8364586133797037,0.8205228949141828,0.77990823370192,0.8364586133797037,0.8045228949141828,0.73350823370192,-0.05655037967778376,-0.015935718465520887,-0.04061466121226287,summary,0.8364586133797037
cora,119686,1952,Neural_Networks,3,159,160,0.4393612742424011,0.07596892863512039,1.1532419524030504,0.78125,0.40052396059036255,0.4800032020044256,0.7510916729774055,0.8512360941594275,0.4800032020044256,0.7350916729774055,0.8048360941594275,0.3712328921550019,0.27108847097297994,0.10014442118202194,full,0.8048360941594275
cora,1154520,1953,Neural_Networks,8,47,48,0.5029371380805969,0.07547804713249207,2.2281426871380723,0.3125,0.5417078733444214,0.1100458831490401,0.07839826897867534,0.09478836436955079,0.1100458831490401,0.06239826897867534,0.048388364369550796,-0.015257518779489304,-0.031647614170364755,0.01639009539087545,summary,0.1100458831490401
cora,28504,1954,Reinforcement_Learning,7,38,39,0.4507206082344055,0.07581230998039246,1.7448467301085246,0.5641025641025641,0.39888012409210205,0.8482378089219648,0.9148568823583791,0.8482378089219648,0.8482378089219648,0.8988568823583791,0.8018378089219648,0.0,0.06661907343641438,-0.06661907343641438,pq,0.8988568823583791
cora,1154524,1955,Rule_Learning,30,28,29,0.3839695453643799,0.0895218774676323,0.2163969324483793,0.9655172413793104,0.30763208866119385,1.0,1.0,1.0,1.0,0.984,0.9536,0.0,0.0,0.0,summary,1.0
cora,1154525,1956,Rule_Learning,30,28,29,0.3839695453643799,0.0895218774676323,0.2163969324483793,0.9655172413793104,0.2996581196784973,1.0,1.0,1.0,1.0,0.984,0.9536,0.0,0.0,0.0,summary,1.0
cora,1129096,1957,Reinforcement_Learning,50,69,70,0.47919103503227234,0.07861784100532532,1.4691569895114567,0.7142857142857143,0.5087953209877014,0.77990823370192,0.9305687780632229,1.0,0.77990823370192,0.9145687780632229,0.9536,0.22009176629808003,0.15066054436130294,0.06943122193677709,full,0.9536
cora,1128369,1958,Genetic_Algorithms,62,69,70,0.5230175852775574,0.07428852468729019,2.5148357587736445,0.34285714285714286,0.49542152881622314,0.2214161691338287,0.0,0.15130120674940672,0.2214161691338287,-0.016,0.10490120674940673,-0.07011496238442197,-0.2214161691338287,0.15130120674940672,summary,0.2214161691338287
cora,96845,1959,Genetic_Algorithms,73,29,30,0.42139101028442383,0.07215289771556854,2.6532359131171925,0.26666666666666666,0.4709002375602722,0.0,0.0,0.0,0.0,-0.016,-0.0464,0.0,0.0,0.0,summary,0.0
cora,380341,1960,Neural_Networks,40,29,30,0.4711947441101074,0.10716445744037628,1.2867841337709396,0.7,0.5836058855056763,0.823699893396571,0.8482378089219648,0.7975167679274939,0.823699893396571,0.8322378089219648,0.7511167679274939,-0.026183125469077084,0.02453791552539375,-0.050721040994470834,pq,0.8322378089219648
cora,8766,1961,Rule_Learning,30,28,29,0.3839695453643799,0.0895218774676323,0.2163969324483793,0.9655172413793104,0.5744300484657288,1.0,1.0,1.0,1.0,0.984,0.9536,0.0,0.0,0.0,summary,1.0
cora,1110256,1962,Theory,29,55,56,0.4475872814655304,0.06178135797381401,2.1434121823402927,0.39285714285714285,0.3549818992614746,0.12987501165334078,0.16421958630632805,0.5894280199323519,0.12987501165334078,0.14821958630632803,0.543028019932352,0.45955300827901113,0.034344574652987264,0.4252084336260239,full,0.543028019932352
cora,55403,1963,Rule_Learning,24,62,63,0.4635985791683197,0.09521987289190292,2.391721981700021,0.3333333333333333,0.4964452385902405,0.4034622814226772,0.1100458831490401,0.07839826897867534,0.4034622814226772,0.0940458831490401,0.031998268978675345,-0.32506401244400185,-0.2934163982736371,-0.031647614170364755,summary,0.4034622814226772
cora,389715,1964,Theory,67,41,42,0.5054401755332947,0.08103443682193756,2.294041717232913,0.30952380952380953,0.5152644515037537,0.3024038304938509,0.442219594238013,0.5193185983095429,0.3024038304938509,0.426219594238013,0.47291859830954286,0.21691476781569197,0.1398157637441621,0.07709900407152986,full,0.47291859830954286
cora,1153816,1965,Genetic_Algorithms,32,31,32,0.4972074627876282,0.05936099588871002,2.5022484129293545,0.34375,0.4833443760871887,0.0,0.0,0.18154179253735267,0.0,-0.016,0.13514179253735267,0.18154179253735267,0.0,0.18154179253735267,full,0.13514179253735267
cora,131317,1966,Neural_Networks,40,29,30,0.4711947441101074,0.10716445744037628,1.2867841337709396,0.7,0.4650117754936218,0.823699893396571,0.8603818544462509,0.791726719367984,0.823699893396571,0.8443818544462509,0.745326719367984,-0.031973174028587015,0.03668196104967991,-0.06865513507826693,pq,0.8443818544462509
cora,260979,1967,Theory,32,31,32,0.4972074627876282,0.05936099588871002,2.5022484129293545,0.34375,0.543565034866333,0.33424620450682646,0.24630238874073,0.3870159539471055,0.33424620450682646,0.23030238874073,0.3406159539471055,0.05276974944027901,-0.08794381576609647,0.14071356520637548,full,0.3406159539471055
cora,264556,1968,Neural_Networks,2,63,64,0.44068586826324463,0.11180783808231354,1.3848740235262365,0.71875,0.5299069285392761,0.5774250016294137,0.4857157485697725,0.6745711375739729,0.5774250016294137,0.4697157485697725,0.6281711375739729,0.09714613594455923,-0.09170925305964117,0.1888553890042004,full,0.6281711375739729
cora,35852,1969,Reinforcement_Learning,50,69,70,0.47919103503227234,0.07861784100532532,1.4691569895114567,0.7142857142857143,0.43370699882507324,0.77990823370192,0.9363792118010483,0.9305687780632229,0.77990823370192,0.9203792118010483,0.8841687780632229,0.15066054436130294,0.15647097809912835,-0.005810433737825416,pq,0.9203792118010483
cora,1119671,1970,Neural_Networks,46,45,46,0.5078297257423401,0.08007152378559113,2.1566403138051498,0.4782608695652174,0.5244324803352356,0.6975961695061493,0.4990267326507383,0.6320787427864673,0.6975961695061493,0.4830267326507383,0.5856787427864673,-0.06551742671968208,-0.198569436855411,0.13305201013572893,summary,0.6975961695061493
cora,1153853,1971,Genetic_Algorithms,51,77,78,0.390745609998703,0.11528804898262024,0.46672025990322386,0.9358974358974359,0.41930174827575684,1.0,1.0,1.0,1.0,0.984,0.9536,0.0,0.0,0.0,summary,1.0
cora,1112417,1972,Probabilistic_Methods,77,43,44,0.45513227581977844,0.08376577496528625,1.5340567806154026,0.6818181818181818,0.4743919372558594,0.7312625444731049,0.6816604510406282,0.9363792118010483,0.7312625444731049,0.6656604510406282,0.8899792118010483,0.20511666732794342,-0.04960209343247668,0.2547187607604201,full,0.8899792118010483
cora,1153860,1973,Genetic_Algorithms,21,38,39,0.46777862310409546,0.07358890026807785,2.4351135147821448,0.41025641025641024,0.44349730014801025,0.30260241349881345,0.30260241349881345,0.4539036202482202,0.30260241349881345,0.28660241349881344,0.4075036202482202,0.15130120674940672,0.0,0.15130120674940672,full,0.4075036202482202
cora,1153861,1974,Neural_Networks,2,63,64,0.44068586826324463,0.11180783808231354,1.3848740235262365,0.71875,0.44420909881591797,0.5774250016294137,0.9216017310213247,1.0,0.5774250016294137,0.9056017310213247,0.9536,0.4225749983705863,0.344176729391911,0.0783982689786753,full,0.9536
cora,35863,1975,Reinforcement_Learning,9,53,54,0.4251595735549927,0.05011504888534546,2.3318800497654912,0.4074074074074074,0.41170310974121094,0.16421958630632805,0.6366587127404282,0.29849003527675555,0.16421958630632805,0.6206587127404282,0.25209003527675555,0.1342704489704275,0.47243912643410013,-0.33816867746367263,pq,0.6206587127404282
cora,1121176,1976,Case_Based,14,41,42,0.4044950008392334,0.10013061761856079,0.6422064220497987,0.8809523809523809,0.38360077142715454,0.8364586133797037,1.0,1.0,0.8364586133797037,0.984,0.9536,0.16354138662029627,0.16354138662029627,0.0,pq,0.984
cora,1131301,1977,Probabilistic_Methods,26,27,28,0.3882943093776703,0.06966029852628708,0.2222848306828026,0.9642857142857143,0.37503814697265625,0.92663607790064,1.0,0.9216017310213247,0.92663607790064,0.984,0.8752017310213247,-0.005034346879315255,0.07336392209936005,-0.0783982689786753,pq,0.984
cora,1131305,1978,Probabilistic_Methods,26,27,28,0.3882943093776703,0.06966029852628708,0.2222848306828026,0.9642857142857143,0.4318932294845581,0.92663607790064,1.0,0.9148568823583791,0.92663607790064,0.984,0.8684568823583791,-0.011779195542260812,0.07336392209936005,-0.08514311764162086,pq,0.984
cora,1105148,1979,Reinforcement_Learning,50,69,70,0.47919103503227234,0.07861784100532532,1.4691569895114567,0.7142857142857143,0.42770564556121826,0.77990823370192,0.9337457765456111,0.9363792118010483,0.77990823370192,0.9177457765456111,0.8899792118010483,0.15647097809912835,0.1538375428436911,0.002633435255437244,pq,0.9177457765456111
cora,134219,1980,Genetic_Algorithms,74,57,58,0.46217668056488037,0.08598490804433823,0.6502468581799727,0.8793103448275862,0.3934973478317261,1.0,0.9216017310213247,0.7975167679274939,1.0,0.9056017310213247,0.7511167679274939,-0.20248323207250607,-0.0783982689786753,-0.12408496309383077,summary,1.0
cora,671052,1981,Neural_Networks,28,29,30,0.4641585648059845,0.12727360427379608,0.8331761732123585,0.8666666666666667,0.37646812200546265,0.9363792118010483,0.8643145546088339,0.92663607790064,0.9363792118010483,0.8483145546088339,0.88023607790064,-0.009743133900408374,-0.07206465719221444,0.06232152329180607,summary,0.9363792118010483
cora,1131312,1982,Probabilistic_Methods,31,21,22,0.29285728931427,0.0684000700712204,0.43949698691862793,0.9090909090909091,0.2949490547180176,1.0,1.0,1.0,1.0,0.984,0.9536,0.0,0.0,0.0,summary,1.0
cora,156794,1983,Probabilistic_Methods,25,15,16,0.3793887495994568,0.0977509468793869,1.2475562489139378,0.5625,0.33766794204711914,0.31608365985743925,0.6552438651310554,0.6552438651310554,0.31608365985743925,0.6392438651310554,0.6088438651310554,0.3391602052736161,0.3391602052736161,0.0,pq,0.6392438651310554
cora,1153896,1984,Genetic_Algorithms,13,15,16,0.431354820728302,0.08174506574869156,2.1774212838207085,0.4375,0.5049371719360352,0.0,0.0,0.0,0.0,-0.016,-0.0464,0.0,0.0,0.0,summary,0.0
cora,1153899,1985,Genetic_Algorithms,78,2,3,0.27291595935821533,0.1173897460103035,-1.4428232973175175e-12,1.0,0.41307687759399414,1.0,1.0,1.0,1.0,0.984,0.9536,0.0,0.0,0.0,summary,1.0
cora,167656,1986,Theory,17,29,30,0.4255331754684448,0.07151664793491364,1.5009550787785688,0.6,0.3789803385734558,0.14606834984270645,0.2765732350040718,0.0,0.14606834984270645,0.2605732350040718,-0.0464,-0.14606834984270645,0.13050488516136538,-0.2765732350040718,pq,0.2605732350040718
cora,239829,1987,Case_Based,72,34,35,0.411111056804657,0.06749860942363739,2.291597835798883,0.4,0.4184532165527344,0.24676163983887406,0.24676163983887406,0.4087163461907135,0.24676163983887406,0.23076163983887404,0.3623163461907135,0.16195470635183945,0.0,0.16195470635183945,full,0.3623163461907135
cora,1104435,1988,Probabilistic_Methods,62,69,70,0.5230175852775574,0.07428852468729019,2.5148357587736445,0.34285714285714286,0.49581557512283325,0.133052010135729,0.2895229882348575,0.15139734109601005,0.133052010135729,0.2735229882348575,0.10499734109601006,0.018345330960281042,0.1564709780991285,-0.13812564713884745,pq,0.2735229882348575
cora,187260,1989,Case_Based,4,37,38,0.4810020923614502,0.07984068989753723,1.9177822942976297,0.4473684210526316,0.4431573152542114,0.0,0.7865342126285455,0.2327059155688063,0.0,0.7705342126285455,0.1863059155688063,0.2327059155688063,0.7865342126285455,-0.5538282970597392,pq,0.7705342126285455
cora,231198,1990,Neural_Networks,47,31,32,0.46900054812431335,0.08525004982948303,1.5931390622223534,0.5,0.4739082455635071,0.47215670662474735,0.7728378251807521,0.6911279212606076,0.47215670662474735,0.756837825180752,0.6447279212606076,0.21897121463586028,0.3006811185560047,-0.08170990392014443,pq,0.756837825180752
cora,1131334,1991,Probabilistic_Methods,26,27,28,0.3882943093776703,0.06966029852628708,0.2222848306828026,0.9642857142857143,0.34432411193847656,0.92663607790064,1.0,0.9363792118010483,0.92663607790064,0.984,0.8899792118010483,0.009743133900408374,0.07336392209936005,-0.06362078819895167,pq,0.984
cora,1131335,1992,Probabilistic_Methods,26,27,28,0.3882943093776703,0.06966029852628708,0.2222848306828026,0.9642857142857143,0.3242119550704956,0.9216017310213247,1.0,1.0,0.9216017310213247,0.984,0.9536,0.0783982689786753,0.0783982689786753,0.0,pq,0.984
cora,142268,1993,Probabilistic_Methods,67,41,42,0.5054401755332947,0.08103443682193756,2.294041717232913,0.30952380952380953,0.5051844120025635,0.0,0.20438239758848611,0.6131471927654584,0.0,0.18838239758848613,0.5667471927654584,0.6131471927654584,0.20438239758848611,0.4087647951769723,full,0.5667471927654584
cora,504,1994,Probabilistic_Methods,8,47,48,0.5029371380805969,0.07547804713249207,2.2281426871380723,0.3125,0.5851042866706848,0.423676645087319,0.2172607128522299,0.25206494032666715,0.423676645087319,0.2012607128522299,0.20566494032666716,-0.17161170476065185,-0.2064159322350891,0.03480422747443726,summary,0.423676645087319
cora,506,1995,Probabilistic_Methods,8,47,48,0.5029371380805969,0.07547804713249207,2.2281426871380723,0.3125,0.5428867340087891,0.423676645087319,0.349966777951421,0.5779050396291793,0.423676645087319,0.333966777951421,0.5315050396291793,0.15422839454186027,-0.073709867135898,0.22793826167775827,full,0.5315050396291793
cora,228990,1996,Neural_Networks,33,49,50,0.4948118329048157,0.08305386453866959,1.9968711614958305,0.44,0.48675912618637085,0.2808815010511816,0.3187939258847264,0.5653701424067238,0.2808815010511816,0.30279392588472637,0.5189701424067238,0.2844886413555422,0.03791242483354479,0.2465762165219974,full,0.5189701424067238
cora,228992,1997,Neural_Networks,57,32,33,0.4979708790779114,0.07206157594919205,2.5492821063896463,0.30303030303030304,0.5019457340240479,0.07945707943276742,0.27487633291429087,0.20112881426068294,0.07945707943276742,0.25887633291429085,0.15472881426068294,0.12167173482791552,0.19541925348152345,-0.07374751865360793,pq,0.25887633291429085
cora,1132073,1998,Neural_Networks,63,3,4,0.12938380241394043,0.08928978443145752,0.8112781244562475,0.75,0.2377062439918518,0.0,0.0,0.0,0.0,-0.016,-0.0464,0.0,0.0,0.0,summary,0.0
cora,654326,1999,Genetic_Algorithms,18,60,61,0.4178347885608673,0.06093538925051689,1.2260088063009662,0.6065573770491803,0.48754894733428955,0.17630010660342915,0.29849003527675555,0.34685330469621795,0.17630010660342915,0.28249003527675554,0.30045330469621795,0.1705531980927888,0.1221899286733264,0.048363269419462396,full,0.30045330469621795
cora,1116044,2000,Probabilistic_Methods,48,19,20,0.3103610575199127,0.08726330101490021,1.8437519544132885,0.55,0.2598077654838562,0.0,0.0,0.0,0.0,-0.016,-0.0464,0.0,0.0,0.0,summary,0.0
cora,1131359,2001,Genetic_Algorithms,74,57,58,0.46217668056488037,0.08598490804433823,0.6502468581799727,0.8793103448275862,0.25853049755096436,1.0,0.8482378089219648,1.0,1.0,0.8322378089219648,0.9536,0.0,-0.15176219107803524,0.15176219107803524,summary,1.0
cora,643485,2002,Probabilistic_Methods,2,63,64,0.44068586826324463,0.11180783808231354,1.3848740235262365,0.71875,0.40344810485839844,0.48564861833646344,0.4597307900205735,0.5684696591723852,0.48564861833646344,0.4437307900205735,0.5220696591723852,0.08282104083592179,-0.025917828315889957,0.10873886915181175,full,0.5220696591723852
cora,654339,2003,Genetic_Algorithms,59,36,37,0.46185216307640076,0.08231177926063538,2.5496498426787335,0.2702702702702703,0.43014514446258545,0.22664574704164425,0.5525147891152254,0.09092803061897885,0.22664574704164425,0.5365147891152254,0.04452803061897885,-0.1357177164226654,0.3258690420735812,-0.4615867584962466,pq,0.5365147891152254
cora,1107319,2004,Theory,9,53,54,0.4251595735549927,0.05011504888534546,2.3318800497654912,0.4074074074074074,0.36678749322891235,0.6145870006788593,0.7877736340270853,0.857980942822373,0.6145870006788593,0.7717736340270853,0.811580942822373,0.24339394214351373,0.17318663334822604,0.07020730879528769,full,0.811580942822373
cora,132821,2005,Theory,66,16,17,0.4017674922943115,0.07854749262332916,2.4189611955593135,0.29411764705882354,0.5269882082939148,0.0,0.21840743681816419,0.46845052016107697,0.0,0.2024074368181642,0.42205052016107697,0.46845052016107697,0.21840743681816419,0.2500430833429128,full,0.42205052016107697
cora,360028,2006,Theory,1,60,61,0.42627066373825073,0.08095154166221619,1.9971752067225572,0.5737704918032787,0.2915148138999939,0.31833954895937194,0.5478527392247046,0.6267310462031456,0.31833954895937194,0.5318527392247046,0.5803310462031456,0.3083914972437736,0.22951319026533262,0.078878306978441,full,0.5803310462031456
cora,214472,2007,Reinforcement_Learning,8,47,48,0.5029371380805969,0.07547804713249207,2.2281426871380723,0.3125,0.5876283049583435,0.0,0.0,0.0,0.0,-0.016,-0.0464,0.0,0.0,0.0,summary,0.0
cora,646334,2008,Probabilistic_Methods,26,27,28,0.3882943093776703,0.06966029852628708,0.2222848306828026,0.9642857142857143,0.42079490423202515,0.92663607790064,1.0,1.0,0.92663607790064,0.984,0.9536,0.07336392209936005,0.07336392209936005,0.0,pq,0.984
cora,653628,2009,Rule_Learning,56,23,24,0.44217148423194885,0.09096375852823257,2.0352354423843297,0.4166666666666667,0.44285476207733154,0.6131471927654584,0.6131471927654584,0.6131471927654584,0.6131471927654584,0.5971471927654584,0.5667471927654584,0.0,0.0,0.0,summary,0.6131471927654584
cora,1107325,2010,Case_Based,24,62,63,0.4635985791683197,0.09521987289190292,2.391721981700021,0.3333333333333333,0.34464210271835327,0.3542454231505417,0.2646202227274384,0.42520843362602384,0.3542454231505417,0.2486202227274384,0.37880843362602384,0.07096301047548215,-0.08962520042310329,0.16058821089858544,full,0.37880843362602384
cora,166989,2011,Theory,59,36,37,0.46185216307640076,0.08231177926063538,2.5496498426787335,0.2702702702702703,0.3658512830734253,0.29289999820461743,0.35674803589637066,0.4199990716259791,0.29289999820461743,0.34074803589637065,0.3735990716259791,0.12709907342136167,0.06384803769175323,0.06325103572960844,full,0.3735990716259791
cora,1111788,2012,Theory,1,60,61,0.42627066373825073,0.08095154166221619,1.9971752067225572,0.5737704918032787,0.44681882858276367,0.4099509148465345,0.4936790360674166,0.44585678903770426,0.4099509148465345,0.4776790360674166,0.39945678903770426,0.03590587419116975,0.08372812122088208,-0.04782224702971233,pq,0.4776790360674166
cora,151708,2013,Neural_Networks,12,40,41,0.3327941298484802,0.09930112212896347,1.9834965006858067,0.4634146341463415,0.30594682693481445,0.3187704634136789,0.08372491399919348,0.19167138999231725,0.3187704634136789,0.06772491399919348,0.14527138999231726,-0.12709907342136162,-0.2350455494144854,0.10794647599312378,summary,0.3187704634136789
cora,118259,2014,Reinforcement_Learning,50,69,70,0.47919103503227234,0.07861784100532532,1.4691569895114567,0.7142857142857143,0.43370914459228516,0.77990823370192,0.6311443278613472,0.88995411685096,0.77990823370192,0.6151443278613472,0.84355411685096,0.11004588314904007,-0.14876390584057275,0.2588097889896128,full,0.84355411685096
cora,32260,2015,Theory,33,49,50,0.4948118329048157,0.08305386453866959,1.9968711614958305,0.44,0.5697646737098694,0.7191184989488185,0.48153499054313037,0.55206785919664,0.7191184989488185,0.46553499054313036,0.50566785919664,-0.1670506397521785,-0.23758350840568815,0.07053286865350966,summary,0.7191184989488185
cora,137130,2016,Probabilistic_Methods,64,6,6,0.39696016907691956,0.05798619985580444,2.2516291673806093,0.3333333333333333,0.6274482011795044,0.8315546295836225,0.6240505200038379,0.5437713091520254,0.8315546295836225,0.6080505200038379,0.49737130915202543,-0.28778332043159705,-0.2075041095797846,-0.08027921085181244,summary,0.8315546295836225
cora,92589,2017,Probabilistic_Methods,72,34,35,0.411111056804657,0.06749860942363739,2.291597835798883,0.4,0.3641752004623413,0.23599633571930026,0.5855700749881525,0.6542448095688422,0.23599633571930026,0.5695700749881525,0.6078448095688422,0.418248473849542,0.34957373926885227,0.06867473458068973,full,0.6078448095688422
cora,118260,2018,Reinforcement_Learning,50,69,70,0.47919103503227234,0.07861784100532532,1.4691569895114567,0.7142857142857143,0.4032449722290039,0.77990823370192,0.7663491917568949,0.4451989745299882,0.77990823370192,0.7503491917568949,0.3987989745299882,-0.3347092591719318,-0.013559041945025108,-0.3211502172269067,summary,0.77990823370192
cora,124828,2019,Neural_Networks,75,13,14,0.38208240270614624,0.10663766413927078,0.37123232663799033,0.9285714285714286,0.4912572503089905,1.0,0.77990823370192,0.9337457765456111,1.0,0.76390823370192,0.8873457765456111,-0.06625422345438892,-0.22009176629808003,0.1538375428436911,summary,1.0
cora,141596,2020,Neural_Networks,60,10,11,0.36174508929252625,0.05416110157966614,1.3092966682326757,0.6363636363636364,0.45971906185150146,0.9067142126079017,0.8337883909042944,0.9495662644168643,0.9067142126079017,0.8177883909042943,0.9031662644168643,0.042852051808962566,-0.0729258217036074,0.11577787351256996,summary,0.9067142126079017
cora,197452,2021,Neural_Networks,36,11,11,0.33779844641685486,0.08811770379543304,0.8658566174528953,0.8181818181818182,0.5522237420082092,1.0,1.0,0.9292442392789195,1.0,0.984,0.8828442392789195,-0.07075576072108047,0.0,-0.07075576072108047,summary,1.0
cora,646357,2022,Probabilistic_Methods,57,32,33,0.4979708790779114,0.07206157594919205,2.5492821063896463,0.30303030303030304,0.43307578563690186,0.5682963021961283,0.7366979613170114,0.7809470087087704,0.5682963021961283,0.7206979613170114,0.7345470087087704,0.21265070651264217,0.16840165912088312,0.044249047391759055,full,0.7345470087087704
cora,1153106,2023,Neural_Networks,53,48,49,0.3560348153114319,0.11794522404670715,2.484949712752227,0.32653061224489793,0.21899914741516113,0.2172607128522299,0.1951890007906611,0.37466610587647853,0.2172607128522299,0.17918900079066108,0.32826610587647853,0.15740539302424864,-0.0220717120615688,0.17947710508581743,full,0.32826610587647853
cora,30817,2024,Neural_Networks,22,35,36,0.5144238471984863,0.093296118080616,1.9626739805366324,0.4722222222222222,0.6384968757629395,0.3647442587311446,0.7034066032439749,0.7624164915943119,0.3647442587311446,0.6874066032439748,0.7160164915943119,0.39767223286316733,0.3386623445128303,0.05900988835033705,full,0.7160164915943119
cora,642798,2025,Probabilistic_Methods,57,32,33,0.4979708790779114,0.07206157594919205,2.5492821063896463,0.30303030303030304,0.38358092308044434,0.5484194258886879,0.623270549836306,0.4378043742107727,0.5484194258886879,0.607270549836306,0.3914043742107727,-0.11061505167791519,0.07485112394761817,-0.18546617562553336,pq,0.607270549836306
cora,1130676,2026,Neural_Networks,34,61,62,0.37611690163612366,0.14128881692886353,2.6574496152417444,0.25806451612903225,0.28220510482788086,0.07336392209936006,0.17993148201117182,0.06943122193677728,0.07336392209936006,0.1639314820111718,0.023031221936777285,-0.003932700162582778,0.10656755991181176,-0.11050026007439454,pq,0.1639314820111718
cora,1107355,2027,Reinforcement_Learning,50,69,70,0.47919103503227234,0.07861784100532532,1.4691569895114567,0.7142857142857143,0.4795517921447754,0.77990823370192,0.77990823370192,0.44270017573363174,0.77990823370192,0.76390823370192,0.39630017573363174,-0.33720805796828823,0.0,-0.33720805796828823,summary,0.77990823370192
cora,1118209,2028,Theory,2,63,64,0.44068586826324463,0.11180783808231354,1.3848740235262365,0.71875,0.5584815740585327,0.0,0.49818925746641285,0.0,0.0,0.48218925746641284,-0.0464,0.0,0.49818925746641285,-0.49818925746641285,pq,0.48218925746641284
cora,987188,2029,Neural_Networks,47,31,32,0.46900054812431335,0.08525004982948303,1.5931390622223534,0.5,0.44778430461883545,0.47215670662474735,0.857980942822373,0.5455017237786199,0.47215670662474735,0.841980942822373,0.49910172377861994,0.0733450171538726,0.3858242361976257,-0.3124792190437531,pq,0.841980942822373
cora,87417,2030,Genetic_Algorithms,45,46,47,0.47195640206336975,0.08405669778585434,2.2393470963456528,0.48936170212765956,0.49653303623199463,0.0,0.0,0.0,0.0,-0.016,-0.0464,0.0,0.0,0.0,summary,0.0
cora,23545,2031,Theory,28,29,30,0.4641585648059845,0.12727360427379608,0.8331761732123585,0.8666666666666667,0.5802714228630066,0.0,0.0,0.0,0.0,-0.016,-0.0464,0.0,0.0,0.0,summary,0.0
cora,23546,2032,Rule_Learning,34,61,62,0.37611690163612366,0.14128881692886353,2.6574496152417444,0.25806451612903225,0.32491958141326904,0.16958010263680806,0.11305340175787204,0.615733440277688,0.16958010263680806,0.09705340175787204,0.569333440277688,0.4461533376408799,-0.05652670087893602,0.5026800385198159,full,0.569333440277688
cora,1113926,2033,Neural_Networks,58,55,56,0.4324323236942291,0.06997987627983093,0.7516266655924406,0.875,0.5192327499389648,0.77990823370192,1.0,0.7948833326720566,0.77990823370192,0.984,0.7484833326720566,0.014975098970136602,0.22009176629808003,-0.20511666732794342,pq,0.984
cora,94713,2034,Probabilistic_Methods,77,43,44,0.45513227581977844,0.08376577496528625,1.5340567806154026,0.6818181818181818,0.4124852418899536,0.7312625444731049,0.4204996466049308,0.6156886473955917,0.7312625444731049,0.40449964660493076,0.5692886473955917,-0.1155738970775132,-0.3107628978681741,0.19518900079066093,summary,0.7312625444731049
cora,1107367,2035,Case_Based,45,46,47,0.47195640206336975,0.08405669778585434,2.2393470963456528,0.48936170212765956,0.5616737008094788,0.5645252544249328,0.5298982599625927,0.6242322474067891,0.5645252544249328,0.5138982599625926,0.5778322474067891,0.05970699298185622,-0.03462699446234019,0.09433398744419641,full,0.5778322474067891
cora,987197,2036,Theory,21,38,39,0.46777862310409546,0.07358890026807785,2.4351135147821448,0.41025641025641024,0.4834492802619934,0.5215784827120727,0.36837563413888724,0.6332971816211658,0.5215784827120727,0.35237563413888723,0.5868971816211658,0.11171869890909303,-0.1532028485731855,0.26492154748227853,full,0.5868971816211658
