suite,budget,family,seed,public_seed_source,budget_difficulty,family_surface,family_connectivity,ambiguity_stratum,corruption_type,method,protocol,norm_cd,coverage,iou,uniformity,hausdorff,bidirectional_nn,approx_emd,occupancy_divergence,components_error,holes_error,skeleton_error,pairwise_hist_divergence,density_divergence,curvature_divergence,summary_entropy_gap,runtime_s,acceptance_rate,n_hypotheses
private_seed_audit,budget_10_extreme,mean-reversion,1000,0,hard,jagged,connected,high,structured_dropout,projected-gradient-blind,protocol_b,0.6420788932422731,0.03125,0.021484375,0.0,0.985872035924466,0.32103944662113654,0.5589973437641684,0.6931471794064408,0.0,8.0,0.9735576923076923,0.6262436615019605,0.574296952469041,0.6931471803877891,2.353462650341192,0.05899230000068201,,1
private_seed_audit,budget_10_extreme,mean-reversion,1000,0,hard,jagged,connected,high,structured_dropout,subset-affine-blind,protocol_b,0.5899979222080829,0.078125,0.028764805414551606,5.576119794450373,0.9218988605362709,0.29499896110404145,0.4819725537245333,0.6392178031409881,0.0,7.0,0.9738955823293173,0.3979373995080853,0.568333986530207,0.678228879568922,2.2144018519132533,0.881972199997108,,1
private_seed_audit,budget_10_extreme,mean-reversion,1001,1,hard,jagged,connected,high,clustered_occlusion,ambiguity-set-sampler,protocol_b,0.38456225581798964,0.3125,0.05,2.5642379435202187,0.6395446491527054,0.19228112790899482,0.3333336945049988,0.6253651334676893,0.0,4.0,0.960431654676259,0.10946924309808274,0.6005256798734172,0.4233027695413915,1.553935899727008,1.3945385000042734,,6
private_seed_audit,budget_10_extreme,mean-reversion,1001,1,hard,jagged,connected,high,clustered_occlusion,best-of-k-restart-blind,protocol_b,0.2242840551990893,0.796875,0.1618569636135508,0.3097465073042549,0.47826927126927066,0.11214202759954466,0.17742898385812625,0.5578765216100723,0.0,0.0,0.8683812405446294,0.001617451374936897,0.17110131867464706,0.055483531429879725,0.008489568853359053,0.5085252999997465,0.8416666666666667,1
private_seed_audit,budget_10_extreme,mean-reversion,1001,1,hard,jagged,connected,high,clustered_occlusion,blind-sa,protocol_b,0.2355812429503296,0.8125,0.13161290322580646,0.3571728693768986,0.4473061053953314,0.1177906214751648,0.18639707279368578,0.536618726212645,0.0,1.0,0.8984615384615384,0.003180220997961552,0.10185763375367216,0.05747516072634371,0.05597347093979277,0.1743265999975847,0.7,1
private_seed_audit,budget_10_extreme,mean-reversion,1001,1,hard,jagged,connected,high,clustered_occlusion,evolutionary-blind,protocol_b,0.21975696698453817,0.828125,0.17402597402597403,0.2685754460594254,0.48712994468722515,0.10987848349226909,0.17484273273085496,0.5831238170060398,0.0,2.0,0.8493788819875776,0.0016126948634949136,0.15799615223446928,0.0887003392293868,0.051812031802289216,0.22452010000415612,,1
private_seed_audit,budget_10_extreme,mean-reversion,1001,1,hard,jagged,connected,high,clustered_occlusion,projected-gradient-blind,protocol_b,0.621092401543893,0.046875,0.03571428571428571,0.0,1.0540781389779537,0.3105462007719465,0.5568158732041978,0.6931471794064409,0.0,5.0,0.9625292740046838,0.6301024047103811,0.6527826865523814,0.5742969524827328,2.2294004821425966,0.05798240000149235,,1
private_seed_audit,budget_10_extreme,mean-reversion,1001,1,hard,jagged,connected,high,clustered_occlusion,subset-affine-blind,protocol_b,0.6862775100673353,0.078125,0.048414023372287146,7.937253933193772,0.9477112485874257,0.34313875503366764,0.5445985119950757,0.6647950419055595,0.0,4.0,0.9478764478764479,0.5353517715002041,0.5991347490893306,0.5598559085537363,1.7705536397376833,0.8856928999957745,,1
private_seed_audit,budget_10_extreme,mean-reversion,1002,2,hard,jagged,connected,high,none,ambiguity-set-sampler,protocol_b,0.3323045041646542,0.390625,0.0448,1.7735290723921466,0.6106432602649727,0.1661522520823271,0.3570799281344964,0.6278918511144298,0.0,3.0,0.9560229445506692,0.13415784563268607,0.5791322153180827,0.44746124234799395,1.662549635019131,1.4534482000017306,,6
private_seed_audit,budget_10_extreme,mean-reversion,1002,2,hard,jagged,connected,high,none,best-of-k-restart-blind,protocol_b,0.1221917461349239,1.0,0.23255813953488372,0.2849184489980624,0.16255071190503909,0.06109587306746195,0.08169761108023967,0.41365234859538513,0.0,2.0,0.8095238095238095,0.000875255830124736,0.10906034457909704,0.0537082428097138,0.13409758139570238,0.5409003000022494,0.775,1
private_seed_audit,budget_10_extreme,mean-reversion,1002,2,hard,jagged,connected,high,none,blind-sa,protocol_b,0.13895501344574543,0.984375,0.2264957264957265,0.33982822764398096,0.21426452052380643,0.06947750672287271,0.09079416720319672,0.4248321418006658,0.0,1.0,0.8221476510067114,0.0011354655895015723,0.06402216707952037,0.10440283464712302,0.0005445946769127019,0.18658100000175182,0.75,1
private_seed_audit,budget_10_extreme,mean-reversion,1002,2,hard,jagged,connected,high,none,evolutionary-blind,protocol_b,0.19539230017963183,0.96875,0.32471264367816094,0.25344644677026856,0.20802748668615023,0.09769615008981591,0.1294243901118191,0.330044590810071,0.0,1.0,0.7461139896373057,0.0005723396830314198,0.0630057468566261,0.062159321564915535,0.021421871843674722,0.23166099999798462,,1
private_seed_audit,budget_10_extreme,mean-reversion,1002,2,hard,jagged,connected,high,none,projected-gradient-blind,protocol_b,0.6514939722517766,0.046875,0.02631578947368421,0.0,1.0237954134523188,0.3257469861258883,0.5669044334731431,0.6931471794174955,0.0,4.0,0.9878048780487805,0.6314789531602987,0.6527826865512143,0.6931471803536393,2.353742416986796,0.05907879999722354,,1
private_seed_audit,budget_10_extreme,mean-reversion,1002,2,hard,jagged,connected,high,none,subset-affine-blind,protocol_b,0.5704599639374912,0.078125,0.0375,5.7171759521635845,0.848349613584395,0.2852299819687456,0.46757412441265617,0.6931471793676883,0.0,3.0,0.9639830508474576,0.43840096672677126,0.5832522873375234,0.6506862088593494,2.2146816185588576,1.1382436999992933,,1
private_seed_audit,budget_10_extreme,mean-reversion,1003,3,hard,jagged,connected,high,moment_preserving_perturbation,ambiguity-set-sampler,protocol_b,0.3476131350818622,0.4375,0.05217391304347826,1.409689625345142,0.6474022845599624,0.1738065675409311,0.3137144835959992,0.6157948728206223,0.0,0.0,0.9432989690721649,0.09819490936637511,0.5981094566804892,0.35110032966377,1.5862025299603262,1.4778265999993891,,6
private_seed_audit,budget_10_extreme,mean-reversion,1003,3,hard,jagged,connected,high,moment_preserving_perturbation,best-of-k-restart-blind,protocol_b,0.227464203936954,0.859375,0.19796954314720813,0.2922804152031012,0.23718889298222284,0.113732101968477,0.12926958608760972,0.5294087957968773,0.0,1.0,0.8571428571428572,0.0009236352122517213,0.08317283012183416,0.053228028829131135,0.08383856968124048,0.553068200002599,0.36666666666666664,1
private_seed_audit,budget_10_extreme,mean-reversion,1003,3,hard,jagged,connected,high,moment_preserving_perturbation,blind-sa,protocol_b,0.227464203936954,0.859375,0.19796954314720813,0.2922804152031012,0.23718889298222284,0.113732101968477,0.12926958608760972,0.5294087957968773,0.0,1.0,0.8571428571428572,0.0009236352122517213,0.08317283012183416,0.053228028829131135,0.08383856968124048,0.17764610000449466,0.26666666666666666,1
private_seed_audit,budget_10_extreme,mean-reversion,1003,3,hard,jagged,connected,high,moment_preserving_perturbation,evolutionary-blind,protocol_b,0.23710316458404598,0.875,0.14850299401197606,0.254757541022293,0.252958592600061,0.11855158229202299,0.14245722657672039,0.5281121361564131,0.0,1.0,0.879136690647482,0.00110191357608787,0.17081119436757625,0.11027878671102269,0.01449067849391339,0.23134839999693213,,1
private_seed_audit,budget_10_extreme,mean-reversion,1003,3,hard,jagged,connected,high,moment_preserving_perturbation,projected-gradient-blind,protocol_b,0.6700954210187496,0.046875,0.04242424242424243,0.0,1.0653847511867314,0.3350477105093748,0.5625598172381906,0.6931471794064408,0.0,2.0,0.9504950495049505,0.6250081717692464,0.6231284203977203,0.623128420397949,2.2749487191948528,0.058310799999162555,,1
private_seed_audit,budget_10_extreme,mean-reversion,1003,3,hard,jagged,connected,high,moment_preserving_perturbation,subset-affine-blind,protocol_b,0.6474493070488683,0.0625,0.03547297297297297,6.067262413370994,1.4172251332869774,0.32372465352443414,0.5300195452604058,0.6931471793689044,0.0,1.0,0.9682539682539683,0.45083939267546197,0.6313679256079916,0.5798641432913775,2.135887920766914,1.1362676999997348,,1
private_seed_audit,budget_10_extreme,multi-hole,1000,0,hard,smooth,connected,high,structured_dropout,ambiguity-set-sampler,protocol_b,0.3761682628276264,0.15625,0.08083441981747067,1.5191953697485905,0.4422898103137695,0.1880841314138132,0.2943450429483421,0.6475696876496921,0.0,2.0,0.9291907514450867,0.07544358527353741,0.5161076235183549,0.3193329428225762,1.7144756482817782,1.4183514999967883,,6
private_seed_audit,budget_10_extreme,multi-hole,1000,0,hard,smooth,connected,high,structured_dropout,best-of-k-restart-blind,protocol_b,0.6440357202521311,0.0,0.043076923076923075,0.0,0.733396232134828,0.32201786012606554,0.47578860267499284,0.6113180050351255,0.0,2.0,0.9561551433389545,0.3958319148422792,0.5458602407197286,0.6527826865635737,1.9073626655528952,0.5119727999990573,0.8166666666666667,1
private_seed_audit,budget_10_extreme,multi-hole,1000,0,hard,smooth,connected,high,structured_dropout,blind-sa,protocol_b,0.1226290349743032,0.984375,0.27595628415300544,0.46899037785084563,0.1595590811446059,0.0613145174871516,0.10164321944059258,0.21528114956370148,0.0,0.0,0.7653374233128835,0.0008267662247980754,0.07389663090160867,0.08576524198693428,0.02527677900221903,0.17684969999390887,0.325,1
private_seed_audit,budget_10_extreme,multi-hole,1000,0,hard,smooth,connected,high,structured_dropout,evolutionary-blind,protocol_b,0.10210933719321244,1.0,0.22756827048114434,0.37962374650470443,0.11765043782259191,0.05105466859660622,0.08449432750486315,0.2613182349377384,0.0,2.0,0.7939042089985486,0.00039467396398686007,0.06634448279811182,0.02647588783062795,0.004492587477227694,0.2362286000061431,,1
private_seed_audit,budget_10_extreme,multi-hole,1000,0,hard,smooth,connected,high,structured_dropout,projected-gradient-blind,protocol_b,0.8112084282274147,0.0,0.04132231404958678,5.632424181588215,1.0717946683030581,0.40560421411370734,0.5596642368087148,0.6644618825424269,0.0,2.0,0.9636363636363636,0.5084429896079419,0.5702270712493087,0.6354558017193604,2.1157743153764845,0.056522799997765105,,1
private_seed_audit,budget_10_extreme,multi-hole,1000,0,hard,smooth,connected,high,structured_dropout,subset-affine-blind,protocol_b,0.5672204648833106,0.09375,0.012924071082390954,6.48980059554209,1.054293234027288,0.2836102324416553,0.44240024578087844,0.6931471792836286,0.0,2.0,0.9857397504456328,0.2231031646208705,0.5165170165965587,0.6069666824209927,1.7090502434661043,0.8956038000033004,,1
private_seed_audit,budget_10_extreme,multi-hole,1001,1,hard,smooth,connected,high,clustered_occlusion,ambiguity-set-sampler,protocol_b,0.34947166128800294,0.296875,0.06756756756756757,1.8882563928125526,0.3702248744929279,0.17473583064400147,0.29322286155891125,0.594855679943338,0.0,1.0,0.9461883408071748,0.06769333175380485,0.5976964371948232,0.402778969142472,1.614157164596258,1.3844414000050165,,6
private_seed_audit,budget_10_extreme,multi-hole,1001,1,hard,smooth,connected,high,clustered_occlusion,best-of-k-restart-blind,protocol_b,0.7001573481634983,0.0,0.038028169014084505,0.0,0.8304472964821847,0.35007867408174914,0.464319868847777,0.6931471793898223,0.0,1.0,0.9640625,0.3608137670791803,0.607598121177249,0.6527826865516602,1.76430042752942,0.5045104999953764,0.7666666666666667,1
private_seed_audit,budget_10_extreme,multi-hole,1001,1,hard,smooth,connected,high,clustered_occlusion,blind-sa,protocol_b,0.23089051120267678,0.609375,0.21164021164021163,0.43514901001371,0.30947336472447395,0.11544525560133839,0.16637656454930938,0.28307011036972,0.0,0.0,0.83601756954612,0.0020393423296391176,0.10667301658320577,0.07580168371611129,0.055445443830022256,0.1712831999975606,0.75,1
private_seed_audit,budget_10_extreme,multi-hole,1001,1,hard,smooth,connected,high,clustered_occlusion,evolutionary-blind,protocol_b,0.22674830639092988,0.59375,0.21011673151750973,0.3497140158781125,0.292838042902605,0.11337415319546494,0.164202721377631,0.2806881147363344,0.0,3.0,0.8367952522255193,0.002114078252698878,0.12929487708187354,0.09240549182295218,0.12462603314720466,0.22356269999727374,,1
private_seed_audit,budget_10_extreme,multi-hole,1001,1,hard,smooth,connected,high,clustered_occlusion,projected-gradient-blind,protocol_b,0.8751160783215223,0.0,0.04236006051437216,7.937253933193772,1.0397017570691758,0.43755803916076114,0.5613222000733817,0.6619749582953376,0.0,1.0,0.961082910321489,0.5240749429503093,0.6206952142604818,0.642074337147172,2.0154558316909643,0.061400200000207406,,1
private_seed_audit,budget_10_extreme,multi-hole,1001,1,hard,smooth,connected,high,clustered_occlusion,subset-affine-blind,protocol_b,0.6540400349483106,0.015625,0.024024024024024024,4.638628519768022,1.2702685766355892,0.3270200174741553,0.4820563236832732,0.6692237274787827,0.0,1.0,0.9782244556113903,0.2690958123204828,0.6118587336610568,0.5878897415069877,1.8562228737529067,0.9152710999987903,,1
private_seed_audit,budget_10_extreme,multi-hole,1002,2,hard,smooth,connected,high,none,ambiguity-set-sampler,protocol_b,0.3923145209955539,0.3125,0.07083825265643448,1.668426767057777,0.4379525160920071,0.19615726049777696,0.3259994564801313,0.6157509208286354,0.0,3.0,0.9436435124508519,0.0844749576990009,0.5204374093713897,0.41994541338393776,1.528136329103618,1.4284226999952807,,6
private_seed_audit,budget_10_extreme,multi-hole,1002,2,hard,smooth,connected,high,none,best-of-k-restart-blind,protocol_b,0.1101790616186821,0.984375,0.2549707602339181,0.3739935815660979,0.14580936503676165,0.05508953080934105,0.08931241872856788,0.2701760556890902,0.0,0.0,0.7808398950131233,0.0010278995422267978,0.0744514432154659,0.0756694283473622,0.08275877208088911,0.5322518000029959,0.35,1
private_seed_audit,budget_10_extreme,multi-hole,1002,2,hard,smooth,connected,high,none,blind-sa,protocol_b,0.1101790616186821,0.984375,0.2549707602339181,0.3739935815660979,0.14580936503676165,0.05508953080934105,0.08931241872856788,0.2701760556890902,0.0,0.0,0.7808398950131233,0.0010278995422267978,0.0744514432154659,0.0756694283473622,0.08275877208088911,0.19089859999803593,0.4,1
private_seed_audit,budget_10_extreme,multi-hole,1002,2,hard,smooth,connected,high,none,evolutionary-blind,protocol_b,0.1090098134961023,0.984375,0.23577235772357724,0.3327640414326678,0.14479389585552713,0.05450490674805115,0.08829484444845816,0.2426015125700844,0.0,2.0,0.8079385403329065,0.0009597394819387478,0.0679960511211698,0.0651945541332742,0.11392700753749496,0.24333969999861438,,1
private_seed_audit,budget_10_extreme,multi-hole,1002,2,hard,smooth,connected,high,none,projected-gradient-blind,protocol_b,0.9118519088802693,0.0,0.045081967213114756,0.0,1.0551081848336836,0.4559259544401347,0.6107726419049664,0.6596444651274541,0.0,4.0,0.9544764795144158,0.5389508462074216,0.5942013509793538,0.6931471803769859,1.907028158025423,0.05716210000537103,,1
private_seed_audit,budget_10_extreme,multi-hole,1002,2,hard,smooth,connected,high,none,subset-affine-blind,protocol_b,0.6312608810070324,0.078125,0.031988873435326845,5.424204966457717,0.8908173042065877,0.3156304405035162,0.4881114431904227,0.586321761172544,0.0,4.0,0.9691833590138675,0.23715261805894422,0.5204374093713897,0.6400766423743371,1.528136329103618,1.1274119000008795,,1
private_seed_audit,budget_10_extreme,multi-hole,1003,3,hard,smooth,connected,high,moment_preserving_perturbation,ambiguity-set-sampler,protocol_b,0.38413668352237074,0.28125,0.07036535859269283,1.439659813154826,0.4742163891059401,0.19206834176118537,0.31656971343594326,0.6276195130060274,0.0,3.0,0.9306625577812019,0.07257317936830315,0.5593660761174518,0.3811933666064894,1.6450641559143204,1.4382091999941622,,6
private_seed_audit,budget_10_extreme,multi-hole,1003,3,hard,smooth,connected,high,moment_preserving_perturbation,best-of-k-restart-blind,protocol_b,0.6075292690218892,0.03125,0.013657056145675266,0.0,0.8040887244065784,0.3037646345109446,0.47336145757471915,0.6397367967832911,0.0,3.0,0.9863247863247864,0.32644188803376006,0.5820794158886082,0.6527826865751949,1.8330187816695562,0.5227398999995785,0.7,1
private_seed_audit,budget_10_extreme,multi-hole,1003,3,hard,smooth,connected,high,moment_preserving_perturbation,blind-sa,protocol_b,0.23186563872427499,0.65625,0.13995215311004786,0.28533269673783407,0.5529577142154674,0.11593281936213749,0.17223408950933905,0.6148659209308635,0.0,1.0,0.8922651933701657,0.0055627003921451465,0.09963623310128158,0.06620511130869929,0.13123325397050278,0.18035629999940284,0.35833333333333334,1
private_seed_audit,budget_10_extreme,multi-hole,1003,3,hard,smooth,connected,high,moment_preserving_perturbation,evolutionary-blind,protocol_b,0.24137992166574698,0.625,0.15274463007159905,0.2861010721530615,0.5114208033681548,0.12068996083287349,0.17631164402542765,0.5701337736185373,0.0,0.0,0.8800557880055788,0.006714239748959091,0.05246430403712149,0.11758391305986629,0.005575851969656043,0.23024660000373842,,1
private_seed_audit,budget_10_extreme,multi-hole,1003,3,hard,smooth,connected,high,moment_preserving_perturbation,projected-gradient-blind,protocol_b,0.8250089136102298,0.0,0.04120443740095087,0.0,0.9831224302375458,0.4125044568051149,0.5530418927849777,0.6261417508279459,0.0,3.0,0.9623655913978495,0.5472443889529958,0.6051110965329,0.6527826865751949,2.0635570603639075,0.056708600001002196,,1
private_seed_audit,budget_10_extreme,multi-hole,1003,3,hard,smooth,connected,high,moment_preserving_perturbation,subset-affine-blind,protocol_b,0.554485977396414,0.046875,0.07470288624787776,7.069457604429133,0.9146715009070381,0.277242988698207,0.48472682739121314,0.6397367967832911,0.0,3.0,0.9229287090558767,0.31884490538695276,0.5840990525201541,0.6334818053309548,1.8551454105403182,1.1390605999986292,,1
private_seed_audit,budget_10_extreme,nested-rings,1000,0,hard,smooth,connected,high,none,ambiguity-set-sampler,protocol_b,0.3790930027075166,0.234375,0.0513126491646778,1.2235345769781136,0.4119380470615857,0.1895465013537583,0.3086954482323177,0.6236710640567753,0.0,1.0,0.9548563611491108,0.07832427868506889,0.603912583301812,0.2722924578241726,1.7176263624571904,1.4302662999980384,,6
private_seed_audit,budget_10_extreme,nested-rings,1000,0,hard,smooth,connected,high,none,best-of-k-restart-blind,protocol_b,0.1103505638528057,1.0,0.2277432712215321,0.3404199971928107,0.15519179795850818,0.05517528192640285,0.09236240421590242,0.32418725494260614,0.0,0.0,0.7997587454764776,0.001353551047015201,0.07710297642341919,0.03667673516156239,0.19898934575255067,0.5349123000050895,0.6583333333333333,1
private_seed_audit,budget_10_extreme,nested-rings,1000,0,hard,smooth,connected,high,none,blind-sa,protocol_b,0.1103505638528057,1.0,0.2277432712215321,0.3404199971928107,0.15519179795850818,0.05517528192640285,0.09236240421590242,0.32418725494260614,0.0,0.0,0.7997587454764776,0.001353551047015201,0.07710297642341919,0.03667673516156239,0.19898934575255067,0.17934049999894341,0.5083333333333333,1
private_seed_audit,budget_10_extreme,nested-rings,1000,0,hard,smooth,connected,high,none,evolutionary-blind,protocol_b,0.10842198433279662,0.984375,0.21995708154506438,0.3157405302685267,0.1550311384596697,0.05421099216639831,0.09233878334853371,0.3130066511915518,0.0,5.0,0.8032581453634086,0.0014441093326497795,0.08954831879948681,0.028932901537077404,0.21238269349235406,0.22900769999978365,,1
private_seed_audit,budget_10_extreme,nested-rings,1000,0,hard,smooth,connected,high,none,projected-gradient-blind,protocol_b,0.8714236824156062,0.0,0.02585034013605442,4.663847859087293,1.3138490575173298,0.4357118412078031,0.5850814614263172,0.6931471793787513,0.0,1.0,0.9764890282131662,0.49906694563039516,0.6032591380642227,0.540302690542843,2.051653645401824,0.057890099997166544,,1
private_seed_audit,budget_10_extreme,nested-rings,1000,0,hard,smooth,connected,high,none,subset-affine-blind,protocol_b,0.6566283885014665,0.046875,0.02949438202247191,4.51814137569223,0.9110077937191953,0.32831419425073327,0.45865361826523104,0.6485824885437165,0.0,1.0,0.9707792207792207,0.23856001032616947,0.6027734277948159,0.5549943973015865,1.6929767300073582,1.138368799998716,,1
private_seed_audit,budget_10_extreme,nested-rings,1001,1,hard,smooth,connected,high,moment_preserving_perturbation,ambiguity-set-sampler,protocol_b,0.46670233220893753,0.171875,0.06221719457013575,1.4811199552680088,0.40670932346929184,0.23335116610446877,0.32512745836829854,0.6306887966721082,0.0,2.0,0.953125,0.08261175962466452,0.5750170118318978,0.4126030552052905,1.6628046831048802,1.4385313000020687,,6
private_seed_audit,budget_10_extreme,nested-rings,1001,1,hard,smooth,connected,high,moment_preserving_perturbation,best-of-k-restart-blind,protocol_b,0.22529129765525405,0.703125,0.18619934282584885,0.21655946270175175,0.3661220450819477,0.11264564882762702,0.14630263776167404,0.6161254176366155,0.0,0.0,0.8604651162790697,0.0036767900536938043,0.058551583822232606,0.16500900357855927,0.010710096402801295,0.525467799998296,0.8,1
private_seed_audit,budget_10_extreme,nested-rings,1001,1,hard,smooth,connected,high,moment_preserving_perturbation,blind-sa,protocol_b,0.23554632788407667,0.625,0.19666666666666666,0.27119660003189805,0.3511831217353031,0.11777316394203834,0.1581586326014803,0.5822416522226332,0.0,1.0,0.8288770053475936,0.0030877522719409104,0.08017896164453017,0.12922175345467585,0.02538913493923145,0.18079690000013215,0.44166666666666665,1
private_seed_audit,budget_10_extreme,nested-rings,1001,1,hard,smooth,connected,high,moment_preserving_perturbation,evolutionary-blind,protocol_b,0.22501609569781902,0.671875,0.18688524590163935,0.2128683588158486,0.36361538480817174,0.11250804784890951,0.14526070739210523,0.638131635084811,0.0,0.0,0.8649681528662421,0.003952892181688398,0.0487495719595063,0.1678233758298853,0.025509636968228833,0.2320733000015025,,1
private_seed_audit,budget_10_extreme,nested-rings,1001,1,hard,smooth,connected,high,moment_preserving_perturbation,projected-gradient-blind,protocol_b,0.8451155507477274,0.046875,0.02368421052631579,4.7430920443221485,1.8564675327631546,0.4225577753738637,0.5880720828405824,0.6931471793676884,0.0,2.0,0.978494623655914,0.5075592945094843,0.5942842992216186,0.5758475170188986,2.0980398605520736,0.059302599998773076,,1
private_seed_audit,budget_10_extreme,nested-rings,1001,1,hard,smooth,connected,high,moment_preserving_perturbation,subset-affine-blind,protocol_b,0.617666261785362,0.03125,0.03247631935047361,6.047193107421359,0.8432947362357879,0.308833130892681,0.46764233031191593,0.6689599766797721,0.0,2.0,0.9698412698412698,0.24819857501293927,0.5750170118318979,0.613934835673738,1.6628046831048802,1.168317300005583,,1
private_seed_audit,budget_10_extreme,nested-rings,1002,2,hard,smooth,connected,high,structured_dropout,ambiguity-set-sampler,protocol_b,0.396515813680728,0.328125,0.06463878326996197,1.4033232420139148,0.40259446280847294,0.198257906840364,0.32171100048861845,0.649447057938789,0.0,1.0,0.9365994236311239,0.08721830231372134,0.5332243575134789,0.25226431759965656,1.6513875459419847,1.403817299993534,,6
private_seed_audit,budget_10_extreme,nested-rings,1002,2,hard,smooth,connected,high,structured_dropout,best-of-k-restart-blind,protocol_b,0.10762472354926823,0.984375,0.16538882803943045,0.40311848479701795,0.15267255549057532,0.05381236177463412,0.0769640896206591,0.2045352330736313,0.0,0.0,0.8591370558375635,0.0009338101371255086,0.07420820215942275,0.033451048666010924,0.030023282641847615,0.5043342999997549,0.6083333333333333,1
private_seed_audit,budget_10_extreme,nested-rings,1002,2,hard,smooth,connected,high,structured_dropout,blind-sa,protocol_b,0.09780864614170633,0.984375,0.19838523644752018,0.3852649373017822,0.1471371314360031,0.04890432307085316,0.06717849966751233,0.3234400645097213,0.0,0.0,0.835978835978836,0.0007611553222516125,0.1153730483851079,0.045991103094755716,0.3427825601467629,0.18116039999586064,0.475,1
private_seed_audit,budget_10_extreme,nested-rings,1002,2,hard,smooth,connected,high,structured_dropout,evolutionary-blind,protocol_b,0.10753059460764496,0.984375,0.16887417218543047,0.3661416127245347,0.149723994132102,0.05376529730382248,0.07656963739539048,0.2158983015777217,0.0,1.0,0.8514724711907811,0.0009269192415248947,0.052660193891874346,0.06465797215471587,0.02932004620305717,0.2225892999995267,,1
private_seed_audit,budget_10_extreme,nested-rings,1002,2,hard,smooth,connected,high,structured_dropout,projected-gradient-blind,protocol_b,0.8189234653913194,0.046875,0.029498525073746312,4.01958739303341,1.3666814683751496,0.4094617326956597,0.586292772101602,0.6931471793665644,0.0,1.0,0.9670510708401977,0.3963713395087232,0.5720627942143071,0.5441639726285346,1.9613447656807332,0.06376969999837456,,1
private_seed_audit,budget_10_extreme,nested-rings,1002,2,hard,smooth,connected,high,structured_dropout,subset-affine-blind,protocol_b,0.6122105494413195,0.09375,0.019877675840978593,4.687617491332126,0.9427673082729212,0.30610527472065974,0.466726346584863,0.6714617004307298,0.0,1.0,0.9795221843003413,0.26522456801201844,0.5406166463732915,0.520815209417353,1.6109106823398203,0.9040908000024501,,1
private_seed_audit,budget_10_extreme,nested-rings,1003,3,hard,smooth,connected,high,clustered_occlusion,ambiguity-set-sampler,protocol_b,0.35834465880838107,0.265625,0.09642857142857143,1.7673677888438495,0.5316677505840358,0.17917232940419053,0.29455255279443854,0.5938900894235299,0.0,2.0,0.9057873485868102,0.05686223297001772,0.5748227142137737,0.31538876934850746,1.72039682301721,1.4022078000052716,,6
private_seed_audit,budget_10_extreme,nested-rings,1003,3,hard,smooth,connected,high,clustered_occlusion,best-of-k-restart-blind,protocol_b,0.7097561672359992,0.0,0.047619047619047616,0.0,0.8782202643511486,0.3548780836179996,0.5053469728644825,0.6039270850490642,0.0,4.0,0.9515347334410339,0.397029402452791,0.6019559317584575,0.5974436546004958,2.25680060700486,0.5050368000011076,0.6583333333333333,1
private_seed_audit,budget_10_extreme,nested-rings,1003,3,hard,smooth,connected,high,clustered_occlusion,blind-sa,protocol_b,0.2577521430766923,0.5625,0.18091009988901222,0.4233858413003696,0.5293048083398546,0.12887607153834615,0.16799458321136565,0.5377737329911274,0.0,2.0,0.8445040214477212,0.003839355799082192,0.12145767178085243,0.058311054198530624,0.23553185942201482,0.17643899999529822,0.48333333333333334,1
private_seed_audit,budget_10_extreme,nested-rings,1003,3,hard,smooth,connected,high,clustered_occlusion,evolutionary-blind,protocol_b,0.2664698008605268,0.5625,0.18876404494382024,0.3739137009749467,0.609997913245114,0.1332349004302634,0.17061545439451511,0.4934268052430645,0.0,3.0,0.8460559796437659,0.0038923409587316095,0.09649908507629817,0.054577509285550566,0.11510386743985501,0.2255936000001384,,1
private_seed_audit,budget_10_extreme,nested-rings,1003,3,hard,smooth,connected,high,clustered_occlusion,projected-gradient-blind,protocol_b,0.8863043925292684,0.0,0.026200873362445413,5.5319569382030425,1.8515712102112243,0.4431521962646342,0.6086332413779285,0.6931471794009018,0.0,4.0,0.9771986970684039,0.44450573805826454,0.5942842992212287,0.5168567764238539,2.1620697467549386,0.05666399999608984,,1
private_seed_audit,budget_10_extreme,nested-rings,1003,3,hard,smooth,connected,high,clustered_occlusion,subset-affine-blind,protocol_b,0.6534334990660047,0.0625,0.021613832853025938,5.717354942469055,1.0139427855673726,0.32671674953300234,0.4801201178018853,0.6931471793168416,0.0,4.0,0.9790322580645161,0.2223639183317785,0.574426741605671,0.5718810699154029,1.707115216198272,0.8767303999993601,,1
private_seed_audit,budget_10_extreme,pinwheel,1000,0,hard,jagged,connected,high,none,ambiguity-set-sampler,protocol_b,0.32082472484409624,0.546875,0.05405405405405406,1.3450074950523234,0.6983888036308347,0.16041236242204812,0.3224437216126486,0.6495382376586624,0.0,2.0,0.9509803921568627,0.10877002726698734,0.5750170118436837,0.310737104861422,1.5921999971584562,1.4376697999978205,,6
private_seed_audit,budget_10_extreme,pinwheel,1000,0,hard,jagged,connected,high,none,best-of-k-restart-blind,protocol_b,0.20192118058335404,0.96875,0.12484548825710753,0.25136982837470223,0.23569116290273795,0.10096059029167702,0.11822751266519617,0.574012507347024,0.0,1.0,0.8995502248875562,0.00043377474085726773,0.07296904031987532,0.0733370867530042,0.09826436074685097,0.5314538000020548,0.65,1
