representation,query_index,neighbor_rank,distance,query_budget,query_family,query_seed,neighbor_budget,neighbor_family,neighbor_seed,action_disagree,view_disagree,family_disagree,phase_disagree,query_key,neighbor_key,q_topology_code,q_geometry_score,q_random_label,q_feasible_set_divergence,q_blind_search_barrier,q_task_sensitivity,q_internal_divergence_proxy,q_phase_name,n_topology_code,n_geometry_score,n_random_label,n_feasible_set_divergence,n_blind_search_barrier,n_task_sensitivity,n_internal_divergence_proxy,n_phase_name,topology_disagree,geometry_distance,geometry_fragile,random_disagree
Base summary,33,3,5.004883654132696e-09,budget_06_thin_strip,spiral,1,budget_06_thin_strip,spiral,3,1.0,1.0,0.0,0.0,budget_06_thin_strip|spiral|1,budget_06_thin_strip|spiral|3,1_1,-0.3289846515378983,0,0.2446941323345818,0.5764493841994591,0.39502487562189054,0.2446941323345818,optimization-limited zone,1_1,-0.3289846515378983,1,0.32043279234290467,0.8119555422048663,0.48457711442786067,0.32043279234290467,optimization-limited zone,0.0,0.0,0.0,1.0
Base summary,33,4,5.507418985217608e-09,budget_06_thin_strip,spiral,1,budget_06_thin_strip,spiral,2,0.0,0.0,0.0,1.0,budget_06_thin_strip|spiral|1,budget_06_thin_strip|spiral|2,1_1,-0.3289846515378983,0,0.2446941323345818,0.5764493841994591,0.39502487562189054,0.2446941323345818,optimization-limited zone,1_1,-0.3289846515378983,1,0.29047024552642525,0.1910483628717332,0.26865671641791045,0.29047024552642525,effective-collapse zone,0.0,0.0,0.0,1.0
Base summary,33,5,5.512578256676893e-09,budget_06_thin_strip,spiral,1,budget_06_thin_strip,pinwheel,3,0.0,0.0,1.0,0.0,budget_06_thin_strip|spiral|1,budget_06_thin_strip|pinwheel|3,1_1,-0.3289846515378983,0,0.2446941323345818,0.5764493841994591,0.39502487562189054,0.2446941323345818,optimization-limited zone,1_1,0.22351500627580145,1,0.7515605493133583,0.8434965455091619,0.5343283582089552,0.7515605493133583,optimization-limited zone,0.0,0.5524996578136998,1.0,1.0
Base summary,34,1,1.0530709780619628e-09,budget_06_thin_strip,spiral,2,budget_06_thin_strip,spiral,3,1.0,1.0,0.0,1.0,budget_06_thin_strip|spiral|2,budget_06_thin_strip|spiral|3,1_1,-0.3289846515378983,1,0.29047024552642525,0.1910483628717332,0.26865671641791045,0.29047024552642525,effective-collapse zone,1_1,-0.3289846515378983,1,0.32043279234290467,0.8119555422048663,0.48457711442786067,0.32043279234290467,optimization-limited zone,0.0,0.0,0.0,0.0
Base summary,34,2,2.9015130475507633e-09,budget_06_thin_strip,spiral,2,budget_06_thin_strip,spiral,0,0.0,0.0,0.0,0.0,budget_06_thin_strip|spiral|2,budget_06_thin_strip|spiral|0,1_1,-0.3289846515378983,1,0.29047024552642525,0.1910483628717332,0.26865671641791045,0.29047024552642525,effective-collapse zone,1_1,-0.3289846515378983,1,0.31543903454015815,0.3103033944127365,0.2636815920398009,0.31543903454015815,effective-collapse zone,0.0,0.0,0.0,0.0
Base summary,34,3,5.190889475754632e-09,budget_06_thin_strip,spiral,2,budget_06_thin_strip,multi-hole,2,1.0,1.0,1.0,0.0,budget_06_thin_strip|spiral|2,budget_06_thin_strip|multi-hole|2,1_1,-0.3289846515378983,1,0.29047024552642525,0.1910483628717332,0.26865671641791045,0.29047024552642525,effective-collapse zone,1_1,-0.689700722662991,0,0.4486059092800666,0.5611294683088014,0.3213930348258708,0.4486059092800666,effective-collapse zone,0.0,0.3607160711250927,0.0,1.0
Base summary,34,4,5.409452888947459e-09,budget_06_thin_strip,spiral,2,budget_06_thin_strip,multi-hole,3,1.0,1.0,1.0,1.0,budget_06_thin_strip|spiral|2,budget_06_thin_strip|multi-hole|3,1_1,-0.3289846515378983,1,0.29047024552642525,0.1910483628717332,0.26865671641791045,0.29047024552642525,effective-collapse zone,1_1,-0.689700722662991,0,0.5925925925925926,0.9113848002403123,0.5671641791044776,0.5925925925925926,optimization-limited zone,0.0,0.3607160711250927,0.0,1.0
Base summary,34,5,5.507418985217608e-09,budget_06_thin_strip,spiral,2,budget_06_thin_strip,spiral,1,0.0,0.0,0.0,1.0,budget_06_thin_strip|spiral|2,budget_06_thin_strip|spiral|1,1_1,-0.3289846515378983,1,0.29047024552642525,0.1910483628717332,0.26865671641791045,0.29047024552642525,effective-collapse zone,1_1,-0.3289846515378983,0,0.2446941323345818,0.5764493841994591,0.39502487562189054,0.2446941323345818,optimization-limited zone,0.0,0.0,0.0,1.0
Base summary,35,1,1.0530709780619628e-09,budget_06_thin_strip,spiral,3,budget_06_thin_strip,spiral,2,1.0,1.0,0.0,1.0,budget_06_thin_strip|spiral|3,budget_06_thin_strip|spiral|2,1_1,-0.3289846515378983,1,0.32043279234290467,0.8119555422048663,0.48457711442786067,0.32043279234290467,optimization-limited zone,1_1,-0.3289846515378983,1,0.29047024552642525,0.1910483628717332,0.26865671641791045,0.29047024552642525,effective-collapse zone,0.0,0.0,0.0,0.0
Base summary,35,2,2.1514126620943832e-09,budget_06_thin_strip,spiral,3,budget_06_thin_strip,spiral,0,1.0,1.0,0.0,1.0,budget_06_thin_strip|spiral|3,budget_06_thin_strip|spiral|0,1_1,-0.3289846515378983,1,0.32043279234290467,0.8119555422048663,0.48457711442786067,0.32043279234290467,optimization-limited zone,1_1,-0.3289846515378983,1,0.31543903454015815,0.3103033944127365,0.2636815920398009,0.31543903454015815,effective-collapse zone,0.0,0.0,0.0,0.0
Base summary,35,3,5.004883654132696e-09,budget_06_thin_strip,spiral,3,budget_06_thin_strip,spiral,1,1.0,1.0,0.0,0.0,budget_06_thin_strip|spiral|3,budget_06_thin_strip|spiral|1,1_1,-0.3289846515378983,1,0.32043279234290467,0.8119555422048663,0.48457711442786067,0.32043279234290467,optimization-limited zone,1_1,-0.3289846515378983,0,0.2446941323345818,0.5764493841994591,0.39502487562189054,0.2446941323345818,optimization-limited zone,0.0,0.0,0.0,1.0
Base summary,35,4,5.2339416091412485e-09,budget_06_thin_strip,spiral,3,budget_06_thin_strip,multi-hole,2,0.0,0.0,1.0,1.0,budget_06_thin_strip|spiral|3,budget_06_thin_strip|multi-hole|2,1_1,-0.3289846515378983,1,0.32043279234290467,0.8119555422048663,0.48457711442786067,0.32043279234290467,optimization-limited zone,1_1,-0.689700722662991,0,0.4486059092800666,0.5611294683088014,0.3213930348258708,0.4486059092800666,effective-collapse zone,0.0,0.3607160711250927,0.0,1.0
Base summary,35,5,5.4132350017283276e-09,budget_06_thin_strip,spiral,3,budget_06_thin_strip,multi-hole,3,0.0,0.0,1.0,0.0,budget_06_thin_strip|spiral|3,budget_06_thin_strip|multi-hole|3,1_1,-0.3289846515378983,1,0.32043279234290467,0.8119555422048663,0.48457711442786067,0.32043279234290467,optimization-limited zone,1_1,-0.689700722662991,0,0.5925925925925926,0.9113848002403123,0.5671641791044776,0.5925925925925926,optimization-limited zone,0.0,0.3607160711250927,0.0,1.0
Base summary,36,1,7.0699364716814695e-09,budget_06_thin_strip,volatility-clustering,0,budget_06_thin_strip,volatility-clustering,1,1.0,1.0,0.0,1.0,budget_06_thin_strip|volatility-clustering|0,budget_06_thin_strip|volatility-clustering|1,1_0,0.4439176548542998,1,0.3445692883895131,0.6623610693902072,0.3900497512437811,0.3445692883895131,optimization-limited zone,1_0,0.4439176548542998,1,0.40366208905534745,0.1727245419044758,0.1781094527363184,0.40366208905534745,effective-collapse zone,0.0,0.0,0.0,0.0
Base summary,36,2,9.598380480185342e-09,budget_06_thin_strip,volatility-clustering,0,budget_06_thin_strip,volatility-clustering,3,0.0,0.0,0.0,1.0,budget_06_thin_strip|volatility-clustering|0,budget_06_thin_strip|volatility-clustering|3,1_0,0.4439176548542998,1,0.3445692883895131,0.6623610693902072,0.3900497512437811,0.3445692883895131,optimization-limited zone,1_0,0.4439176548542998,0,0.23553890969621305,0.3586662661459898,0.1412935323383084,0.23553890969621305,effective-collapse zone,0.0,0.0,0.0,1.0
Base summary,36,3,1.645114836969642e-08,budget_06_thin_strip,volatility-clustering,0,budget_06_thin_strip,volatility-clustering,2,0.0,0.0,0.0,0.0,budget_06_thin_strip|volatility-clustering|0,budget_06_thin_strip|volatility-clustering|2,1_0,0.4439176548542998,1,0.3445692883895131,0.6623610693902072,0.3900497512437811,0.3445692883895131,optimization-limited zone,1_0,0.4439176548542998,1,0.5143570536828963,0.892159807750075,0.3562189054726369,0.5143570536828963,optimization-limited zone,0.0,0.0,0.0,0.0
Base summary,36,4,2.19140345920904e-08,budget_06_thin_strip,volatility-clustering,0,budget_06_thin_strip,cross-branch,0,1.0,0.0,1.0,1.0,budget_06_thin_strip|volatility-clustering|0,budget_06_thin_strip|cross-branch|0,1_0,0.4439176548542998,1,0.3445692883895131,0.6623610693902072,0.3900497512437811,0.3445692883895131,optimization-limited zone,1_0,-0.2736144549003908,1,0.4136496046608406,0.06338239711625111,0.0,0.4136496046608406,ambiguity zone,0.0,0.7175321097546906,1.0,0.0
Base summary,36,5,2.2666404711019023e-08,budget_06_thin_strip,volatility-clustering,0,budget_06_thin_strip,cross-branch,1,0.0,0.0,1.0,1.0,budget_06_thin_strip|volatility-clustering|0,budget_06_thin_strip|cross-branch|1,1_0,0.4439176548542998,1,0.3445692883895131,0.6623610693902072,0.3900497512437811,0.3445692883895131,optimization-limited zone,1_0,-0.2736144549003908,1,0.6425301706200582,0.7918293781916491,0.28656716417910444,0.6425301706200582,optimization-limited zone,0.0,0.7175321097546906,1.0,0.0
Base summary,37,1,7.0699364716814695e-09,budget_06_thin_strip,volatility-clustering,1,budget_06_thin_strip,volatility-clustering,0,1.0,1.0,0.0,1.0,budget_06_thin_strip|volatility-clustering|1,budget_06_thin_strip|volatility-clustering|0,1_0,0.4439176548542998,1,0.40366208905534745,0.1727245419044758,0.1781094527363184,0.40366208905534745,effective-collapse zone,1_0,0.4439176548542998,1,0.3445692883895131,0.6623610693902072,0.3900497512437811,0.3445692883895131,optimization-limited zone,0.0,0.0,0.0,0.0
Base summary,37,2,1.2857081707995725e-08,budget_06_thin_strip,volatility-clustering,1,budget_06_thin_strip,volatility-clustering,3,1.0,1.0,0.0,0.0,budget_06_thin_strip|volatility-clustering|1,budget_06_thin_strip|volatility-clustering|3,1_0,0.4439176548542998,1,0.40366208905534745,0.1727245419044758,0.1781094527363184,0.40366208905534745,effective-collapse zone,1_0,0.4439176548542998,0,0.23553890969621305,0.3586662661459898,0.1412935323383084,0.23553890969621305,effective-collapse zone,0.0,0.0,0.0,1.0
Base summary,37,3,2.0235745935537373e-08,budget_06_thin_strip,volatility-clustering,1,budget_06_thin_strip,volatility-clustering,2,1.0,1.0,0.0,1.0,budget_06_thin_strip|volatility-clustering|1,budget_06_thin_strip|volatility-clustering|2,1_0,0.4439176548542998,1,0.40366208905534745,0.1727245419044758,0.1781094527363184,0.40366208905534745,effective-collapse zone,1_0,0.4439176548542998,1,0.5143570536828963,0.892159807750075,0.3562189054726369,0.5143570536828963,optimization-limited zone,0.0,0.0,0.0,0.0
Base summary,37,4,2.8866159816452043e-08,budget_06_thin_strip,volatility-clustering,1,budget_06_thin_strip,cross-branch,0,1.0,1.0,1.0,1.0,budget_06_thin_strip|volatility-clustering|1,budget_06_thin_strip|cross-branch|0,1_0,0.4439176548542998,1,0.40366208905534745,0.1727245419044758,0.1781094527363184,0.40366208905534745,effective-collapse zone,1_0,-0.2736144549003908,1,0.4136496046608406,0.06338239711625111,0.0,0.4136496046608406,ambiguity zone,0.0,0.7175321097546906,1.0,0.0
Base summary,37,5,2.931475103142664e-08,budget_06_thin_strip,volatility-clustering,1,budget_06_thin_strip,cross-branch,1,1.0,1.0,1.0,1.0,budget_06_thin_strip|volatility-clustering|1,budget_06_thin_strip|cross-branch|1,1_0,0.4439176548542998,1,0.40366208905534745,0.1727245419044758,0.1781094527363184,0.40366208905534745,effective-collapse zone,1_0,-0.2736144549003908,1,0.6425301706200582,0.7918293781916491,0.28656716417910444,0.6425301706200582,optimization-limited zone,0.0,0.7175321097546906,1.0,0.0
Base summary,38,1,8.243822413155956e-09,budget_06_thin_strip,volatility-clustering,2,budget_06_thin_strip,volatility-clustering,3,0.0,0.0,0.0,1.0,budget_06_thin_strip|volatility-clustering|2,budget_06_thin_strip|volatility-clustering|3,1_0,0.4439176548542998,1,0.5143570536828963,0.892159807750075,0.3562189054726369,0.5143570536828963,optimization-limited zone,1_0,0.4439176548542998,0,0.23553890969621305,0.3586662661459898,0.1412935323383084,0.23553890969621305,effective-collapse zone,0.0,0.0,0.0,1.0
Base summary,38,2,1.645114836969642e-08,budget_06_thin_strip,volatility-clustering,2,budget_06_thin_strip,volatility-clustering,0,0.0,0.0,0.0,0.0,budget_06_thin_strip|volatility-clustering|2,budget_06_thin_strip|volatility-clustering|0,1_0,0.4439176548542998,1,0.5143570536828963,0.892159807750075,0.3562189054726369,0.5143570536828963,optimization-limited zone,1_0,0.4439176548542998,1,0.3445692883895131,0.6623610693902072,0.3900497512437811,0.3445692883895131,optimization-limited zone,0.0,0.0,0.0,0.0
Base summary,38,3,1.7573816578915444e-08,budget_06_thin_strip,volatility-clustering,2,budget_06_thin_strip,spiral,1,0.0,0.0,1.0,0.0,budget_06_thin_strip|volatility-clustering|2,budget_06_thin_strip|spiral|1,1_0,0.4439176548542998,1,0.5143570536828963,0.892159807750075,0.3562189054726369,0.5143570536828963,optimization-limited zone,1_1,-0.3289846515378983,0,0.2446941323345818,0.5764493841994591,0.39502487562189054,0.2446941323345818,optimization-limited zone,1.0,0.772902306392198,1.0,1.0
Base summary,38,4,1.8663696782394705e-08,budget_06_thin_strip,volatility-clustering,2,budget_06_thin_strip,spiral,0,0.0,0.0,1.0,1.0,budget_06_thin_strip|volatility-clustering|2,budget_06_thin_strip|spiral|0,1_0,0.4439176548542998,1,0.5143570536828963,0.892159807750075,0.3562189054726369,0.5143570536828963,optimization-limited zone,1_1,-0.3289846515378983,1,0.31543903454015815,0.3103033944127365,0.2636815920398009,0.31543903454015815,effective-collapse zone,1.0,0.772902306392198,1.0,0.0
Base summary,38,5,1.9352536431980413e-08,budget_06_thin_strip,volatility-clustering,2,budget_06_thin_strip,spiral,3,1.0,1.0,1.0,0.0,budget_06_thin_strip|volatility-clustering|2,budget_06_thin_strip|spiral|3,1_0,0.4439176548542998,1,0.5143570536828963,0.892159807750075,0.3562189054726369,0.5143570536828963,optimization-limited zone,1_1,-0.3289846515378983,1,0.32043279234290467,0.8119555422048663,0.48457711442786067,0.32043279234290467,optimization-limited zone,1.0,0.772902306392198,1.0,0.0
Base summary,39,1,8.243822413155956e-09,budget_06_thin_strip,volatility-clustering,3,budget_06_thin_strip,volatility-clustering,2,0.0,0.0,0.0,1.0,budget_06_thin_strip|volatility-clustering|3,budget_06_thin_strip|volatility-clustering|2,1_0,0.4439176548542998,0,0.23553890969621305,0.3586662661459898,0.1412935323383084,0.23553890969621305,effective-collapse zone,1_0,0.4439176548542998,1,0.5143570536828963,0.892159807750075,0.3562189054726369,0.5143570536828963,optimization-limited zone,0.0,0.0,0.0,1.0
Base summary,39,2,9.598380480185342e-09,budget_06_thin_strip,volatility-clustering,3,budget_06_thin_strip,volatility-clustering,0,0.0,0.0,0.0,1.0,budget_06_thin_strip|volatility-clustering|3,budget_06_thin_strip|volatility-clustering|0,1_0,0.4439176548542998,0,0.23553890969621305,0.3586662661459898,0.1412935323383084,0.23553890969621305,effective-collapse zone,1_0,0.4439176548542998,1,0.3445692883895131,0.6623610693902072,0.3900497512437811,0.3445692883895131,optimization-limited zone,0.0,0.0,0.0,1.0
Base summary,39,3,1.2857081707995725e-08,budget_06_thin_strip,volatility-clustering,3,budget_06_thin_strip,volatility-clustering,1,1.0,1.0,0.0,0.0,budget_06_thin_strip|volatility-clustering|3,budget_06_thin_strip|volatility-clustering|1,1_0,0.4439176548542998,0,0.23553890969621305,0.3586662661459898,0.1412935323383084,0.23553890969621305,effective-collapse zone,1_0,0.4439176548542998,1,0.40366208905534745,0.1727245419044758,0.1781094527363184,0.40366208905534745,effective-collapse zone,0.0,0.0,0.0,1.0
Base summary,39,4,2.3637155779464485e-08,budget_06_thin_strip,volatility-clustering,3,budget_06_thin_strip,cross-branch,0,1.0,0.0,1.0,1.0,budget_06_thin_strip|volatility-clustering|3,budget_06_thin_strip|cross-branch|0,1_0,0.4439176548542998,0,0.23553890969621305,0.3586662661459898,0.1412935323383084,0.23553890969621305,effective-collapse zone,1_0,-0.2736144549003908,1,0.4136496046608406,0.06338239711625111,0.0,0.4136496046608406,ambiguity zone,0.0,0.7175321097546906,1.0,1.0
Base summary,39,5,2.4537866706950617e-08,budget_06_thin_strip,volatility-clustering,3,budget_06_thin_strip,spiral,1,0.0,0.0,1.0,1.0,budget_06_thin_strip|volatility-clustering|3,budget_06_thin_strip|spiral|1,1_0,0.4439176548542998,0,0.23553890969621305,0.3586662661459898,0.1412935323383084,0.23553890969621305,effective-collapse zone,1_1,-0.3289846515378983,0,0.2446941323345818,0.5764493841994591,0.39502487562189054,0.2446941323345818,optimization-limited zone,1.0,0.772902306392198,1.0,0.0
Base summary,40,1,1.1724611242261863e-07,budget_10_extreme,barbell-bridge,0,budget_10_extreme,barbell-bridge,3,0.0,0.0,0.0,0.0,budget_10_extreme|barbell-bridge|0,budget_10_extreme|barbell-bridge|3,1_1,1.37352009580138,0,0.8564294631710361,0.6158005407029137,0.4796019900497511,0.8564294631710361,optimization-limited zone,1_1,1.37352009580138,1,0.47440699126092384,0.7395614298588165,0.6706467661691543,0.47440699126092384,optimization-limited zone,0.0,0.0,0.0,1.0
Base summary,40,2,2.512973652350861e-07,budget_10_extreme,barbell-bridge,0,budget_10_extreme,barbell-bridge,1,1.0,1.0,0.0,0.0,budget_10_extreme|barbell-bridge|0,budget_10_extreme|barbell-bridge|1,1_1,1.37352009580138,0,0.8564294631710361,0.6158005407029137,0.4796019900497511,0.8564294631710361,optimization-limited zone,1_1,1.37352009580138,0,0.71993341656263,0.8257735055572243,0.4905472636815919,0.71993341656263,optimization-limited zone,0.0,0.0,0.0,0.0
Base summary,40,3,2.922538424338765e-07,budget_10_extreme,barbell-bridge,0,budget_10_extreme,barbell-bridge,2,1.0,0.0,0.0,1.0,budget_10_extreme|barbell-bridge|0,budget_10_extreme|barbell-bridge|2,1_1,1.37352009580138,0,0.8564294631710361,0.6158005407029137,0.4796019900497511,0.8564294631710361,optimization-limited zone,1_1,1.37352009580138,0,0.8264669163545567,0.377891258636227,0.626865671641791,0.8264669163545567,ambiguity zone,0.0,0.0,0.0,0.0
Base summary,40,4,1.29188767316819e-06,budget_10_extreme,barbell-bridge,0,budget_10_extreme,mean-reversion,2,1.0,0.0,1.0,1.0,budget_10_extreme|barbell-bridge|0,budget_10_extreme|mean-reversion|2,1_1,1.37352009580138,0,0.8564294631710361,0.6158005407029137,0.4796019900497511,0.8564294631710361,optimization-limited zone,1_0,-0.2321875606103716,1,0.5343320848938826,0.2832682487233403,0.2965174129353233,0.5343320848938826,ambiguity zone,1.0,1.6057076564117516,1.0,1.0
Base summary,40,5,1.2968666178928415e-06,budget_10_extreme,barbell-bridge,0,budget_10_extreme,mean-reversion,0,1.0,0.0,1.0,1.0,budget_10_extreme|barbell-bridge|0,budget_10_extreme|mean-reversion|0,1_1,1.37352009580138,0,0.8564294631710361,0.6158005407029137,0.4796019900497511,0.8564294631710361,optimization-limited zone,1_0,-0.2321875606103716,0,0.06824802330420307,0.32472213878041445,0.15920398009950243,0.06824802330420307,effective-collapse zone,1.0,1.6057076564117516,1.0,0.0
Base summary,41,1,4.121725189101666e-08,budget_10_extreme,barbell-bridge,1,budget_10_extreme,barbell-bridge,2,1.0,1.0,0.0,1.0,budget_10_extreme|barbell-bridge|1,budget_10_extreme|barbell-bridge|2,1_1,1.37352009580138,0,0.71993341656263,0.8257735055572243,0.4905472636815919,0.71993341656263,optimization-limited zone,1_1,1.37352009580138,0,0.8264669163545567,0.377891258636227,0.626865671641791,0.8264669163545567,ambiguity zone,0.0,0.0,0.0,0.0
Base summary,41,2,1.3722670208172496e-07,budget_10_extreme,barbell-bridge,1,budget_10_extreme,barbell-bridge,3,1.0,1.0,0.0,0.0,budget_10_extreme|barbell-bridge|1,budget_10_extreme|barbell-bridge|3,1_1,1.37352009580138,0,0.71993341656263,0.8257735055572243,0.4905472636815919,0.71993341656263,optimization-limited zone,1_1,1.37352009580138,1,0.47440699126092384,0.7395614298588165,0.6706467661691543,0.47440699126092384,optimization-limited zone,0.0,0.0,0.0,1.0
Base summary,41,3,2.512973652350861e-07,budget_10_extreme,barbell-bridge,1,budget_10_extreme,barbell-bridge,0,1.0,1.0,0.0,0.0,budget_10_extreme|barbell-bridge|1,budget_10_extreme|barbell-bridge|0,1_1,1.37352009580138,0,0.71993341656263,0.8257735055572243,0.4905472636815919,0.71993341656263,optimization-limited zone,1_1,1.37352009580138,0,0.8564294631710361,0.6158005407029137,0.4796019900497511,0.8564294631710361,optimization-limited zone,0.0,0.0,0.0,0.0
Base summary,41,4,1.0416399285059685e-06,budget_10_extreme,barbell-bridge,1,budget_10_extreme,mean-reversion,2,1.0,1.0,1.0,1.0,budget_10_extreme|barbell-bridge|1,budget_10_extreme|mean-reversion|2,1_1,1.37352009580138,0,0.71993341656263,0.8257735055572243,0.4905472636815919,0.71993341656263,optimization-limited zone,1_0,-0.2321875606103716,1,0.5343320848938826,0.2832682487233403,0.2965174129353233,0.5343320848938826,ambiguity zone,1.0,1.6057076564117516,1.0,1.0
Base summary,41,5,1.0466016983213962e-06,budget_10_extreme,barbell-bridge,1,budget_10_extreme,mean-reversion,0,1.0,1.0,1.0,1.0,budget_10_extreme|barbell-bridge|1,budget_10_extreme|mean-reversion|0,1_1,1.37352009580138,0,0.71993341656263,0.8257735055572243,0.4905472636815919,0.71993341656263,optimization-limited zone,1_0,-0.2321875606103716,0,0.06824802330420307,0.32472213878041445,0.15920398009950243,0.06824802330420307,effective-collapse zone,1.0,1.6057076564117516,1.0,0.0
Base summary,42,1,4.121725189101666e-08,budget_10_extreme,barbell-bridge,2,budget_10_extreme,barbell-bridge,1,1.0,1.0,0.0,1.0,budget_10_extreme|barbell-bridge|2,budget_10_extreme|barbell-bridge|1,1_1,1.37352009580138,0,0.8264669163545567,0.377891258636227,0.626865671641791,0.8264669163545567,ambiguity zone,1_1,1.37352009580138,0,0.71993341656263,0.8257735055572243,0.4905472636815919,0.71993341656263,optimization-limited zone,0.0,0.0,0.0,0.0
Base summary,42,2,1.779778766994075e-07,budget_10_extreme,barbell-bridge,2,budget_10_extreme,barbell-bridge,3,1.0,0.0,0.0,1.0,budget_10_extreme|barbell-bridge|2,budget_10_extreme|barbell-bridge|3,1_1,1.37352009580138,0,0.8264669163545567,0.377891258636227,0.626865671641791,0.8264669163545567,ambiguity zone,1_1,1.37352009580138,1,0.47440699126092384,0.7395614298588165,0.6706467661691543,0.47440699126092384,optimization-limited zone,0.0,0.0,0.0,1.0
Base summary,42,3,2.922538424338765e-07,budget_10_extreme,barbell-bridge,2,budget_10_extreme,barbell-bridge,0,1.0,0.0,0.0,1.0,budget_10_extreme|barbell-bridge|2,budget_10_extreme|barbell-bridge|0,1_1,1.37352009580138,0,0.8264669163545567,0.377891258636227,0.626865671641791,0.8264669163545567,ambiguity zone,1_1,1.37352009580138,0,0.8564294631710361,0.6158005407029137,0.4796019900497511,0.8564294631710361,optimization-limited zone,0.0,0.0,0.0,0.0
Base summary,42,4,1.000839125774605e-06,budget_10_extreme,barbell-bridge,2,budget_10_extreme,mean-reversion,2,0.0,0.0,1.0,1.0,budget_10_extreme|barbell-bridge|2,budget_10_extreme|mean-reversion|2,1_1,1.37352009580138,0,0.8264669163545567,0.377891258636227,0.626865671641791,0.8264669163545567,ambiguity zone,1_0,-0.2321875606103716,1,0.5343320848938826,0.2832682487233403,0.2965174129353233,0.5343320848938826,ambiguity zone,1.0,1.6057076564117516,1.0,1.0
Base summary,42,5,1.005809597145144e-06,budget_10_extreme,barbell-bridge,2,budget_10_extreme,mean-reversion,0,0.0,0.0,1.0,1.0,budget_10_extreme|barbell-bridge|2,budget_10_extreme|mean-reversion|0,1_1,1.37352009580138,0,0.8264669163545567,0.377891258636227,0.626865671641791,0.8264669163545567,ambiguity zone,1_0,-0.2321875606103716,0,0.06824802330420307,0.32472213878041445,0.15920398009950243,0.06824802330420307,effective-collapse zone,1.0,1.6057076564117516,1.0,0.0
Base summary,43,1,1.1724611242261863e-07,budget_10_extreme,barbell-bridge,3,budget_10_extreme,barbell-bridge,0,0.0,0.0,0.0,0.0,budget_10_extreme|barbell-bridge|3,budget_10_extreme|barbell-bridge|0,1_1,1.37352009580138,1,0.47440699126092384,0.7395614298588165,0.6706467661691543,0.47440699126092384,optimization-limited zone,1_1,1.37352009580138,0,0.8564294631710361,0.6158005407029137,0.4796019900497511,0.8564294631710361,optimization-limited zone,0.0,0.0,0.0,1.0
Base summary,43,2,1.3722670208172496e-07,budget_10_extreme,barbell-bridge,3,budget_10_extreme,barbell-bridge,1,1.0,1.0,0.0,0.0,budget_10_extreme|barbell-bridge|3,budget_10_extreme|barbell-bridge|1,1_1,1.37352009580138,1,0.47440699126092384,0.7395614298588165,0.6706467661691543,0.47440699126092384,optimization-limited zone,1_1,1.37352009580138,0,0.71993341656263,0.8257735055572243,0.4905472636815919,0.71993341656263,optimization-limited zone,0.0,0.0,0.0,1.0
Base summary,43,3,1.779778766994075e-07,budget_10_extreme,barbell-bridge,3,budget_10_extreme,barbell-bridge,2,1.0,0.0,0.0,1.0,budget_10_extreme|barbell-bridge|3,budget_10_extreme|barbell-bridge|2,1_1,1.37352009580138,1,0.47440699126092384,0.7395614298588165,0.6706467661691543,0.47440699126092384,optimization-limited zone,1_1,1.37352009580138,0,0.8264669163545567,0.377891258636227,0.626865671641791,0.8264669163545567,ambiguity zone,0.0,0.0,0.0,1.0
Base summary,43,4,1.175305788194232e-06,budget_10_extreme,barbell-bridge,3,budget_10_extreme,mean-reversion,2,1.0,0.0,1.0,1.0,budget_10_extreme|barbell-bridge|3,budget_10_extreme|mean-reversion|2,1_1,1.37352009580138,1,0.47440699126092384,0.7395614298588165,0.6706467661691543,0.47440699126092384,optimization-limited zone,1_0,-0.2321875606103716,1,0.5343320848938826,0.2832682487233403,0.2965174129353233,0.5343320848938826,ambiguity zone,1.0,1.6057076564117516,1.0,0.0
Base summary,43,5,1.1802747952413496e-06,budget_10_extreme,barbell-bridge,3,budget_10_extreme,mean-reversion,0,1.0,0.0,1.0,1.0,budget_10_extreme|barbell-bridge|3,budget_10_extreme|mean-reversion|0,1_1,1.37352009580138,1,0.47440699126092384,0.7395614298588165,0.6706467661691543,0.47440699126092384,optimization-limited zone,1_0,-0.2321875606103716,0,0.06824802330420307,0.32472213878041445,0.15920398009950243,0.06824802330420307,effective-collapse zone,1.0,1.6057076564117516,1.0,1.0
Base summary,44,1,1.0173536351064162e-08,budget_10_extreme,crescent,0,budget_10_extreme,crescent,1,0.0,0.0,0.0,1.0,budget_10_extreme|crescent|0,budget_10_extreme|crescent|1,1_0,-0.26659513240484733,0,0.6858094049105284,0.13607689996996092,0.34626865671641804,0.6858094049105284,ambiguity zone,1_0,-0.26659513240484733,1,0.4893882646691635,0.7464704115349954,0.6129353233830847,0.4893882646691635,optimization-limited zone,0.0,0.0,0.0,1.0
Base summary,44,2,1.8667485367183608e-08,budget_10_extreme,crescent,0,budget_10_extreme,crescent,3,0.0,0.0,0.0,1.0,budget_10_extreme|crescent|0,budget_10_extreme|crescent|3,1_0,-0.26659513240484733,0,0.6858094049105284,0.13607689996996092,0.34626865671641804,0.6858094049105284,ambiguity zone,1_0,-0.26659513240484733,1,0.14814814814814814,0.8675277861219585,0.49154228855721394,0.14814814814814814,optimization-limited zone,0.0,0.0,0.0,1.0
