budget,family,seed,blind_norm_cd,blind_coverage,blind_iou,anchor_norm_cd,anchor_coverage,anchor_iou,sampler_point_norm_cd,oracle_best_of_k_norm_cd,hypothesis_diversity,feasible_set_exploration,structural_mode_coverage,posterior_concentration_proxy,budget_difficulty,family_surface,family_connectivity,ambiguity_stratum,corruption_type,blind_anchor_gap_cd,blind_anchor_gap_cov,blind_anchor_gap_iou,sampler_gain,recoverability_class,early_loss_mean,early_loss_delta,early_projection_mean,early_best_cd,need_escalation,early_warning_risk,moments_correct,point_correct,moments_confidence,point_confidence,access_value_gain,components,hole_proxy,bbox_aspect_ratio,curvature_std,density_entropy,symmetry_score,budget_id,trace,det,cond,rotation_deg,downstream_fragility,transfer_drop,collapse_score,blind_success,phase_manual,phase_cluster,phase_name,phase_x,phase_y,cell_key,feasible_set_divergence,blind_search_barrier,search_reachability,task_sensitivity,internal_divergence_proxy
budget_10_extreme,pinwheel,0,0.1592252752907218,0.921875,0.1891223733003708,0.4623207361827681,0.40625,0.0508940852819807,0.3210985587401644,0.3122805181516116,0.1556275593231713,0.161147112994919,0.1666666666666666,0.8558778947605025,hard,jagged,connected,high,none,-0.3030954608920463,0.515625,0.1382282880183901,-0.1530552428608898,globally hard,0.4193353808544853,0.6689768363022536,0.6301068317135997,0.1592252752907218,0,0.01,1,1,0.65274435,0.40427676,-0.0464,1.0,66.0,1.0084614575281672,0.1489407766853352,2.043908586001609,0.938995126702752,budget_10_extreme,2.6,0.723854848304581,7.2,33.0,0.1725949059530288,6.973015873015874,0.9117623810395916,0,globally hard,4,effective-collapse zone,0.8561569225125969,0.1500174891315523,budget_10_extreme|pinwheel|0,0.45526425301706197,0.4322619405226794,0.5677380594773206,0.3791044776119403,0.45526425301706197
budget_10_extreme,pinwheel,1,0.2178420597365547,0.90625,0.1525215252152521,0.5101334504576378,0.34375,0.0776978417266187,0.3229459803917863,0.3181713951839194,0.1261107904336646,0.2297220618834989,0.3333333333333333,0.8815171777027155,hard,jagged,connected,high,moment_preserving_perturbation,-0.2922913907210831,0.5625,0.0748236834886334,-0.1003293354473646,globally hard,0.380486797618475,0.486797396662416,0.6877460143709957,0.2178420597365547,1,0.99,1,0,0.592366,0.48253635,-1.0464,1.0,66.0,1.0084614575281672,0.1489407766853352,2.043908586001609,0.938995126702752,budget_10_extreme,2.6,0.723854848304581,7.2,33.0,1.153276180330621,6.973015873015874,0.7906159541869581,0,globally hard,3,decision-fragile zone,-0.6400041829576182,2.6535523188258643,budget_10_extreme|pinwheel|1,0.4652517686225552,0.6028837488735355,0.39711625112646454,0.964179104477612,0.4652517686225552
budget_10_extreme,pinwheel,2,0.203386699835936,0.921875,0.1830635118306351,0.4726397867515198,0.4375,0.0611702127659574,0.3340772377814845,0.3088628073959577,0.127207928766688,0.2302706310500106,0.3333333333333333,0.8805505617684973,hard,jagged,connected,high,structured_dropout,-0.2692530869155838,0.484375,0.1218932990646776,-0.1054761075600216,globally hard,0.3924655610894619,0.5894271246692544,0.6261448337008704,0.203386699835936,0,0.0066666666666666,1,1,0.64577454,0.41481784,-0.0464,1.0,66.0,1.0084614575281672,0.1489407766853352,2.043908586001609,0.938995126702752,budget_10_extreme,2.6,0.723854848304581,7.2,33.0,0.1503207985939568,6.973015873015874,0.9418415630119872,0,globally hard,4,effective-collapse zone,1.0611694522055568,0.6171576362486774,budget_10_extreme|pinwheel|2,0.478568456096546,0.5271853409432261,0.4728146590567739,0.3353233830845771,0.478568456096546
budget_10_extreme,pinwheel,3,0.2388295957740417,0.921875,0.1666666666666666,0.5374582158868076,0.359375,0.034134007585335,0.332961221177631,0.3132073238859694,0.1643539060021781,0.332176953001089,0.5,0.848441700130332,hard,jagged,connected,high,clustered_occlusion,-0.2986286201127659,0.5625,0.1325326590813316,-0.0743777281119277,optimization-limited candidate,0.4610406566117955,0.5610948373946911,0.7129627372563038,0.2388295957740417,1,0.9866666666666668,1,1,0.6997583,0.4447239,-0.0464,1.0,66.0,1.0084614575281672,0.1489407766853352,2.043908586001609,0.938995126702752,budget_10_extreme,2.6,0.723854848304581,7.2,33.0,0.1833615883351484,6.973015873015874,0.751412005562982,0,optimization-limited candidate,1,optimization-limited zone,-0.7149644979472437,0.8686511540705524,budget_10_extreme|pinwheel|3,0.8381190178942988,0.6924001201562029,0.3075998798437971,0.5472636815920396,0.8381190178942988
budget_10_extreme,spiral,0,0.1202336897279046,0.984375,0.2709113607990012,0.5499011433521684,0.21875,0.0381471389645776,0.4395819170661273,0.4309692244631517,0.1245425034989393,0.395604585082803,0.6666666666666666,0.8829007341984563,hard,smooth,connected,high,structured_dropout,-0.4296674536242638,0.765625,0.2327642218344235,-0.3107355347352471,anchor-easy/blind-easy,0.3855365539048195,0.4821700782113407,0.6973156096761359,0.1202336897279046,0,0.0066666666666666,0,1,0.18251474,0.7416936,0.9536,1.0,48.0,1.1364522233114445,0.1033335109422039,1.9971717461824168,0.8783513135867637,budget_10_extreme,2.6,0.723854848304581,7.2,33.0,0.0908025243987272,5.173015873015874,0.9327838377963704,1,anchor-easy/blind-easy,4,effective-collapse zone,2.044066277857051,-2.013102747820428,budget_10_extreme|spiral|0,0.7120266333749479,0.11324722138780413,0.8867527786121958,0.462686567164179,0.7120266333749479
budget_10_extreme,spiral,1,0.223189772094445,0.6875,0.2712700369913687,0.5483192623016012,0.234375,0.0562248995983935,0.4418761455562857,0.4418761455562857,0.102513952498061,0.2179236429156971,0.3333333333333333,0.9025655566208942,hard,smooth,connected,high,clustered_occlusion,-0.3251294902071562,0.453125,0.2150451373929752,-0.2186863734618407,globally hard,0.4009832884289812,0.5315132959611613,0.6937979625095568,0.223189772094445,1,0.9966666666666668,1,1,0.26881155,0.896038,-0.0464,1.0,48.0,1.1364522233114445,0.1033335109422039,1.9971717461824168,0.8783513135867637,budget_10_extreme,2.6,0.723854848304581,7.2,33.0,0.1211049888117805,5.173015873015874,0.8025533971407769,0,globally hard,1,optimization-limited zone,0.7073491479975905,0.1721632484987152,budget_10_extreme|spiral|1,0.25801081980857266,0.4908380895163712,0.5091619104836288,0.37611940298507474,0.25801081980857266
budget_10_extreme,spiral,2,0.1181809049964637,0.953125,0.2317961165048543,0.5462261460457553,0.25,0.0341772151898734,0.4170430150791865,0.4074552480509784,0.1089928254030729,0.2211630793682031,0.3333333333333333,0.8967368512006128,hard,smooth,connected,high,none,-0.4280452410492915,0.703125,0.1976189013149809,-0.2892743430545146,anchor-easy/blind-easy,0.3939950287969809,0.5098029328676652,0.6967529013843663,0.1181809049964637,0,0.0066666666666666,0,1,0.26402378,0.80965674,0.9536,1.0,48.0,1.1364522233114445,0.1033335109422039,1.9971717461824168,0.8783513135867637,budget_10_extreme,2.6,0.723854848304581,7.2,33.0,0.0837287117477489,5.173015873015874,0.9491219020143852,1,anchor-easy/blind-easy,4,effective-collapse zone,2.175205134811212,-1.8563020711861893,budget_10_extreme|spiral|2,0.3021223470661673,0.1492940823069991,0.850705917693001,0.45373134328358217,0.3021223470661673
budget_10_extreme,spiral,3,0.2249959742894831,0.796875,0.1653084982537834,0.5565844465093053,0.21875,0.0350877192982456,0.3702643522616018,0.3574556748286121,0.1224736932189418,0.1445701799428042,0.1666666666666666,0.8847291790141574,hard,smooth,connected,high,moment_preserving_perturbation,-0.3315884722198222,0.578125,0.1302207789555378,-0.132459700539129,globally hard,0.4703105035504185,0.5650068869005945,0.773950070098986,0.2249959742894831,1,0.9866666666666668,0,1,0.25343525,0.7109515,0.9536,1.0,48.0,1.1364522233114445,0.1033335109422039,1.9971717461824168,0.8783513135867637,budget_10_extreme,2.6,0.723854848304581,7.2,33.0,0.1022277509173239,5.173015873015874,0.7830943476084037,0,globally hard,1,optimization-limited zone,0.1902170812994267,-0.3722133679783694,budget_10_extreme|spiral|3,0.24968789013732837,0.6224091318714328,0.37759086812856724,0.6417910447761194,0.24968789013732837
budget_10_extreme,volatility-clustering,0,0.2240594914457539,0.875,0.1577698695136417,0.5663605290233619,0.28125,0.035663338088445,0.3621876814966118,0.3621876814966118,0.1574398665947962,0.1620532666307314,0.1666666666666666,0.8543281857268431,hard,jagged,connected,high,moment_preserving_perturbation,-0.342301037577608,0.59375,0.1221065314251967,-0.1381281900508578,globally hard,0.4268364334702317,0.5008396966025039,0.8429749278482092,0.2240594914457539,1,0.9766666666666668,1,0,0.46458206,0.367249,-1.0464,1.0,37.0,1.071409286066147,0.1618705737123711,2.137595864061074,0.9432368914925192,budget_10_extreme,2.6,0.723854848304581,7.2,33.0,1.17900059938589,4.073015873015874,0.7506645401839088,0,globally hard,3,decision-fragile zone,-0.983039994682066,1.7535109996982388,budget_10_extreme|volatility-clustering|0,0.46691635455680397,0.592370081105437,0.407629918894563,0.8656716417910448,0.46691635455680397
budget_10_extreme,volatility-clustering,1,0.1272773715170519,0.953125,0.2506561679790026,0.5351179514089449,0.3125,0.0415045395590142,0.3780899468534405,0.3563468758524223,0.1216455155745415,0.2274894244539374,0.3333333333333333,0.8854621954335746,hard,jagged,connected,high,structured_dropout,-0.407840579891893,0.640625,0.2091516284199883,-0.2290695043353704,globally hard,0.3174693020528756,0.2717926438828735,0.7134548512201629,0.1272773715170519,0,0.0,1,0,0.6386441,0.5618755,-1.0464,1.0,37.0,1.071409286066147,0.1618705737123711,2.137595864061074,0.9432368914925192,budget_10_extreme,2.6,0.723854848304581,7.2,33.0,1.137554316788797,4.073015873015874,0.9392677436212712,0,globally hard,3,decision-fragile zone,1.0361459747850763,0.7651855287330441,budget_10_extreme|volatility-clustering|1,0.42779858510195584,0.2772604385701412,0.7227395614298588,0.6706467661691543,0.42779858510195584
budget_10_extreme,volatility-clustering,2,0.2539247817072707,0.78125,0.2474964234620887,0.5324344051471234,0.28125,0.0543175487465181,0.3482640670760464,0.3391850340880233,0.1128477429088116,0.2230905381210725,0.3333333333333333,0.8932866589906515,hard,jagged,connected,high,clustered_occlusion,-0.2785096234398527,0.5,0.1931788747155706,-0.0852602523807526,globally hard,0.4294460867738698,0.6146222249786364,0.7163779829084188,0.2539247817072707,1,0.9766666666666668,1,0,0.5185348,0.4460947,-1.0464,1.0,37.0,1.071409286066147,0.1618705737123711,2.137595864061074,0.9432368914925192,budget_10_extreme,2.6,0.723854848304581,7.2,33.0,1.1313183301431111,4.073015873015874,0.7971690586604296,0,globally hard,3,decision-fragile zone,-0.5684642022612444,2.4487087002645085,budget_10_extreme|volatility-clustering|2,0.34456928838951306,0.7074196455392009,0.2925803544607991,0.8268656716417911,0.34456928838951306
budget_10_extreme,volatility-clustering,3,0.1646388777572996,0.953125,0.4003267973856209,0.5009772371096312,0.359375,0.0612813370473537,0.3426228373533327,0.3403950625563028,0.11513271405877,0.1408996903627183,0.1666666666666666,0.8912478549375016,hard,jagged,connected,high,none,-0.3363383593523316,0.59375,0.3390454603382671,-0.1757561847990032,globally hard,0.366627898878814,0.2757793648139099,0.7194410433089117,0.1646388777572996,0,0.0066666666666666,1,1,0.5312903,0.41552743,-0.0464,1.0,37.0,1.071409286066147,0.1618705737123711,2.137595864061074,0.9432368914925192,budget_10_extreme,2.6,0.723854848304581,7.2,33.0,0.1154420033653081,4.073015873015874,0.945073139624621,0,globally hard,4,effective-collapse zone,1.4730541853508596,-0.3496599561391307,budget_10_extreme|volatility-clustering|3,0.1889305035372451,0.32352057674977464,0.6764794232502254,0.11243781094527368,0.1889305035372451
budget_15_vertical_strip,barbell-bridge,0,0.2353656163090669,0.671875,0.176595744680851,0.7027445227196013,0.21875,0.0684563758389261,0.4515409714809887,0.3750037338581496,0.2157669156367916,0.3578834578183958,0.5,0.8059231280620548,hard,jagged,connected,high,structured_dropout,-0.4673789064105343,0.453125,0.1081393688419249,-0.1396381175490827,irreducibly ambiguous candidate,0.3486862041980534,0.2086652052605996,0.830531631666688,0.2353656163090669,1,0.9866666666666668,1,0,0.64650786,0.38463578,-1.0464,1.0,40.0,4.195334447827693,0.1627607014971466,2.105285482509537,0.9827512428576958,budget_15_vertical_strip,1.6,0.3375,5.4,90.0,1.224063396492422,4.3730158730158735,0.561102202585779,0,irreducibly ambiguous candidate,3,decision-fragile zone,-2.2117808509854058,0.8478110977291039,budget_15_vertical_strip|barbell-bridge|0,0.9013732833957554,0.6725743466506457,0.32742565334935425,0.9393034825870648,0.9013732833957554
budget_15_vertical_strip,barbell-bridge,1,0.2737343303644081,0.546875,0.1392543859649122,0.7641765462504102,0.15625,0.0844686648501362,0.3202483325640882,0.3202483325640882,0.2038306606353296,0.4352486636509981,0.6666666666666666,0.8156004727598284,hard,jagged,connected,high,clustered_occlusion,-0.4904422158860021,0.390625,0.0547857211147759,-0.0465140021996801,optimization-limited candidate,0.3712249266844908,0.3013633734707057,0.8348151949851136,0.2737343303644081,1,0.9933333333333332,1,1,0.5853691,0.5007071,-0.0464,1.0,40.0,4.195334447827693,0.1627607014971466,2.105285482509537,0.9827512428576958,budget_15_vertical_strip,1.6,0.3375,5.4,90.0,0.2218463471477343,4.3730158730158735,0.5721536959958324,0,optimization-limited candidate,1,optimization-limited zone,-1.8755254436588864,-0.5636451599456536,budget_15_vertical_strip|barbell-bridge|1,0.9508947149396587,0.9402222889756682,0.059777711024331825,0.5004975124378109,0.9508947149396587
budget_15_vertical_strip,barbell-bridge,2,0.1583276467038532,0.796875,0.3200498132004981,0.7175864782316579,0.1875,0.0821727019498607,0.3573700142810332,0.3515155831976188,0.1674664958980226,0.3337332479490112,0.5,0.8458049547495878,hard,jagged,connected,high,none,-0.5592588315278046,0.609375,0.2378771112506373,-0.1931879364937656,irreducibly ambiguous candidate,0.3506869396484456,0.2514016391471628,0.8264235623601334,0.1583276467038532,0,0.0366666666666666,1,0,0.74561226,0.9493909,-1.0464,1.0,40.0,4.195334447827693,0.1627607014971466,2.105285482509537,0.9827512428576958,budget_15_vertical_strip,1.6,0.3375,5.4,90.0,1.1602688751685184,4.3730158730158735,0.7575608448538799,0,irreducibly ambiguous candidate,3,decision-fragile zone,-0.2118546956065311,-0.0921621457085009,budget_15_vertical_strip|barbell-bridge|2,0.846441947565543,0.3742865725443075,0.6257134274556925,0.7492537313432835,0.846441947565543
budget_15_vertical_strip,barbell-bridge,3,0.2311598715995771,0.65625,0.1401273885350318,0.7517544822628028,0.1875,0.0600522193211488,0.4020016506741393,0.3728936526059373,0.1805678268064055,0.2569505800698694,0.3333333333333333,0.8347960572261091,hard,jagged,connected,high,moment_preserving_perturbation,-0.5205946106632258,0.46875,0.080075169213883,-0.1417337810063602,globally hard,0.3998165853107521,0.1935437185424899,0.916277753646083,0.2311598715995771,1,0.98,1,1,0.4237642,0.8766146,-0.0464,1.0,40.0,4.195334447827693,0.1627607014971466,2.105285482509537,0.9827512428576958,budget_15_vertical_strip,1.6,0.3375,5.4,90.0,0.2016653287825779,4.3730158730158735,0.5979339139331911,0,globally hard,1,optimization-limited zone,-1.1328391956347053,-1.0083216318322572,budget_15_vertical_strip|barbell-bridge|3,0.7132750728256346,0.7074196455392009,0.2925803544607991,0.4925373134328358,0.7132750728256346
budget_15_vertical_strip,crescent,0,0.1180820177298032,0.9375,0.183585313174946,0.5270713196134225,0.203125,0.1259842519685039,0.3131632886921111,0.2971850223061166,0.089062237811923,0.2945311189059615,0.5,0.9147886373595164,hard,smooth,connected,high,none,-0.4089893018836192,0.734375,0.057601061206442,-0.1791030045763134,anchor-easy/blind-easy,0.3136741127847132,0.3687726347019669,0.4953603011876169,0.1180820177298032,0,0.0166666666666666,0,1,0.2527869,0.99995613,0.9536,1.0,12.0,1.926420323251142,0.1042283193607317,2.07937302735138,0.8077277247469214,budget_15_vertical_strip,1.6,0.3375,5.4,90.0,0.0727117189911596,1.5730158730158732,0.9098883874582506,1,anchor-easy/blind-easy,2,ambiguity zone,1.7356648333477824,-1.730214005923708,budget_15_vertical_strip|crescent|0,0.36704119850187267,0.24391709221988578,0.7560829077801142,0.3124378109452737,0.36704119850187267
budget_15_vertical_strip,crescent,1,0.2510590969516802,0.5625,0.1574167507568113,0.5131193733713776,0.234375,0.1017587939698492,0.3063203437240007,0.3063203437240007,0.1782451901075107,0.255789261720422,0.3333333333333333,0.836737238641648,hard,smooth,connected,high,moment_preserving_perturbation,-0.2620602764196973,0.328125,0.0556579567869621,-0.0552612467723204,optimization-limited candidate,0.3087268597420966,0.4347577921248988,0.499588843981378,0.2510590969516802,1,0.9833333333333332,0,1,0.52081984,0.9999807,0.9536,1.0,12.0,1.926420323251142,0.1042283193607317,2.07937302735138,0.8077277247469214,budget_15_vertical_strip,1.6,0.3375,5.4,90.0,0.1501864114427562,1.5730158730158732,0.667023936091138,0,optimization-limited candidate,1,optimization-limited zone,-1.1793294437973525,-0.4084441618156345,budget_15_vertical_strip|crescent|1,0.7107781939242612,0.8729348152598377,0.12706518474016226,0.6248756218905472,0.7107781939242612
budget_15_vertical_strip,crescent,2,0.1017551329638843,0.96875,0.1814058956916099,0.5292520270694747,0.171875,0.1138107416879795,0.2994566200646086,0.2994566200646086,0.0936788936727735,0.1301727801697201,0.1666666666666666,0.9105751067296084,hard,smooth,connected,high,structured_dropout,-0.4274968941055904,0.796875,0.0675951540036303,-0.1977014871007243,anchor-easy/blind-easy,0.3536898952321824,0.5590613215463949,0.4934036131435482,0.1017551329638843,0,0.0,1,1,0.2389215,0.9996673,-0.0464,1.0,12.0,1.926420323251142,0.1042283193607317,2.07937302735138,0.8077277247469214,budget_15_vertical_strip,1.6,0.3375,5.4,90.0,0.1230849900586649,1.5730158730158732,0.9075691190144978,1,anchor-easy/blind-easy,2,ambiguity zone,1.638999867404128,-1.151314622631004,budget_15_vertical_strip|crescent|2,0.02663337494798169,0.17572844698107537,0.8242715530189246,0.09751243781094537,0.02663337494798169
budget_15_vertical_strip,crescent,3,0.2617679723502114,0.5,0.131855309218203,0.5040328552846646,0.203125,0.0737704918032786,0.3636323812465719,0.3608706358537475,0.0814630120506226,0.2907315060253113,0.5,0.9217668034872216,hard,smooth,connected,high,clustered_occlusion,-0.2422648829344532,0.296875,0.0580848174149243,-0.0991026635035361,globally hard,0.3263561598922264,0.3444913342288708,0.490399228954214,0.2617679723502114,1,1.0,0,1,0.4215915,0.99998724,0.9536,1.0,12.0,1.926420323251142,0.1042283193607317,2.07937302735138,0.8077277247469214,budget_15_vertical_strip,1.6,0.3375,5.4,90.0,0.0707216814068415,1.5730158730158732,0.7656039608829309,0,globally hard,1,optimization-limited zone,0.3721662174845828,-0.095808601622555,budget_15_vertical_strip|crescent|3,0.35788597586350396,0.892460198257735,0.10753980174226496,0.4666666666666667,0.35788597586350396
budget_15_vertical_strip,cross-branch,0,0.1138999450237165,1.0,0.4581589958158996,0.4533713462010561,0.484375,0.2904564315352697,0.2209017130512324,0.2086376180805188,0.1201270853069614,0.143396875986814,0.1666666666666666,0.8868077293230855,hard,jagged,connected,high,none,-0.3394714011773396,0.515625,0.1677025642806299,-0.0947376730568023,anchor-easy/blind-easy,0.2472672547120672,0.2642251422925407,0.3966387566971121,0.1138999450237165,0,0.0,1,1,0.6043094,0.58974886,-0.0464,1.0,1.0,1.0024045069907674,0.1715963011416351,1.2292899263454526,0.985285262036289,budget_15_vertical_strip,1.6,0.3375,5.4,90.0,0.111489780532433,0.4730158730158731,0.9888462714650916,1,anchor-easy/blind-easy,2,ambiguity zone,1.1763914591060178,-0.5086821061607175,budget_15_vertical_strip|cross-branch|0,0.23220973782771537,0.16221087413637728,0.8377891258636228,0.01094527363184083,0.23220973782771537
budget_15_vertical_strip,cross-branch,1,0.2416462455770345,0.8125,0.1047865459249676,0.4441682442528991,0.484375,0.1254237288135593,0.3601376147948679,0.3367552287791672,0.1304687613627796,0.3152343806813898,0.5,0.8776839101697619,hard,jagged,connected,high,moment_preserving_perturbation,-0.2025219986758645,0.328125,-0.0206371828885916,-0.0951089832021326,anchor-easy/blind-hard,0.2787702327893388,0.392429754739711,0.4399131513143279,0.2416462455770345,1,1.0,1,0,0.5899639,0.315213,-1.0464,1.0,1.0,1.0024045069907674,0.1715963011416351,1.2292899263454526,0.985285262036289,budget_15_vertical_strip,1.6,0.3375,5.4,90.0,1.1838345733970566,0.4730158730158731,0.823061813739161,0,anchor-easy/blind-hard,3,decision-fragile zone,-0.726220734050438,2.360819020092172,budget_15_vertical_strip|cross-branch|1,0.6758218893050354,0.7963352358065484,0.2036647641934516,0.7741293532338309,0.6758218893050354
budget_15_vertical_strip,cross-branch,2,0.1311629059000693,0.96875,0.2081911262798634,0.4598342881423207,0.453125,0.2378277153558052,0.2347235079953485,0.1986691865109511,0.1070705699456249,0.2202019516394791,0.3333333333333333,0.8984622663197489,hard,jagged,connected,high,structured_dropout,-0.3286713822422514,0.515625,-0.0296365890759418,-0.0675062806108818,globally hard,0.2149365692960094,0.212786596840503,0.417185747506859,0.1311629059000693,0,0.0166666666666666,1,1,0.79947215,0.36949193,-0.0464,1.0,1.0,1.0024045069907674,0.1715963011416351,1.2292899263454526,0.985285262036289,budget_15_vertical_strip,1.6,0.3375,5.4,90.0,0.1608160164731601,0.4730158730158731,1.0,0,globally hard,2,ambiguity zone,1.2023848105483246,-0.2311274755619542,budget_15_vertical_strip|cross-branch|2,0.2879733666250521,0.4460799038750375,0.5539200961249625,0.13631840796019898,0.2879733666250521
budget_15_vertical_strip,cross-branch,3,0.2563658918799656,0.671875,0.1214165261382799,0.4949403896399879,0.34375,0.1132075471698113,0.3573220687379942,0.3467009646367962,0.1020755961834945,0.3010377980917473,0.5,0.9029612886614318,hard,jagged,connected,high,clustered_occlusion,-0.2385744977600222,0.328125,0.0082089789684686,-0.0903350727568306,globally hard,0.2667296996442898,0.2919863544593548,0.3901231375725246,0.2563658918799656,1,0.9933333333333332,1,1,0.9293184,0.42451406,-0.0464,1.0,1.0,1.0024045069907674,0.1715963011416351,1.2292899263454526,0.985285262036289,budget_15_vertical_strip,1.6,0.3375,5.4,90.0,0.1360819318914007,0.4730158730158731,0.8539339374548081,0,globally hard,1,optimization-limited zone,0.2588331463815613,0.5707837731186357,budget_15_vertical_strip|cross-branch|3,0.4511027881814399,0.8660258335836587,0.1339741664163413,0.23383084577114432,0.4511027881814399
budget_15_vertical_strip,double-loop,0,0.242049994168615,0.671875,0.1637426900584795,0.6953289799889434,0.171875,0.1575342465753424,0.4957798611263471,0.2898412540513138,0.1658440820291555,0.3329220410145778,0.5,0.8471783142160032,hard,smooth,connected,high,clustered_occlusion,-0.4532789858203284,0.5,0.006208443483137,-0.0477912598826987,optimization-limited candidate,0.2731346181111405,0.1181244527433395,0.6999472532052403,0.242049994168615,1,0.9866666666666668,0,1,0.18488626,0.4492935,0.9536,1.0,3.0,1.9632453591236552,0.0817043512033122,1.848737586275187,0.9903565845479404,budget_15_vertical_strip,1.6,0.3375,5.4,90.0,0.1386883259074224,0.6730158730158731,0.6848952644985526,0,optimization-limited candidate,1,optimization-limited zone,-1.0188657907744578,-1.4380169167811911,budget_15_vertical_strip|double-loop|0,0.842280482729921,0.8203664764193449,0.1796335235806551,0.5691542288557213,0.842280482729921
budget_15_vertical_strip,double-loop,1,0.0890626472005745,0.984375,0.2625189681335356,0.6552146489421091,0.171875,0.2007168458781362,0.234269081607959,0.2328830371824411,0.1232835637994394,0.3116417818997197,0.5,0.8840129529447245,hard,smooth,connected,high,none,-0.5661520017415347,0.8125,0.0618021222553993,-0.1438203899818666,anchor-easy/blind-easy,0.3636137099628189,0.4251710528379716,0.6599525897180577,0.0890626472005745,0,0.0,0,1,0.42976275,0.39827067,0.9536,1.0,3.0,1.9632453591236552,0.0817043512033122,1.848737586275187,0.9903565845479404,budget_15_vertical_strip,1.6,0.3375,5.4,90.0,0.0909192898429856,0.6730158730158731,0.8820023367173583,1,anchor-easy/blind-easy,2,ambiguity zone,1.1324615706812968,-2.6720397527835966,budget_15_vertical_strip|double-loop|1,0.615064502704952,0.11685190747972361,0.8831480925202764,0.30447761194029854,0.615064502704952
budget_15_vertical_strip,double-loop,2,0.2423425981046519,0.71875,0.0626349892008639,0.632625334664249,0.25,0.0656,0.3066153626173462,0.2816723320689048,0.137326024988497,0.2353296791609151,0.3333333333333333,0.8716859883859867,hard,smooth,connected,high,moment_preserving_perturbation,-0.3902827365595971,0.46875,-0.0029650107991361,-0.0393297339642529,optimization-limited candidate,0.3433943471722918,0.4224786946126447,0.6480313173602997,0.2423425981046519,1,0.9933333333333332,1,1,0.16528256,0.41393197,-0.0464,1.0,3.0,1.9632453591236552,0.0817043512033122,1.848737586275187,0.9903565845479404,budget_15_vertical_strip,1.6,0.3375,5.4,90.0,0.178089621695481,0.6730158730158731,0.7134059946005153,0,optimization-limited candidate,1,optimization-limited zone,-0.7987299595090727,-0.1788209531638402,budget_15_vertical_strip|double-loop|2,0.5609654598418644,0.8903574647041154,0.10964253529588464,0.3502487562189055,0.5609654598418644
budget_15_vertical_strip,double-loop,3,0.1157308116878244,0.984375,0.2534965034965035,0.6660316641056275,0.140625,0.1433566433566433,0.2507554918525562,0.237257846471606,0.1291744587693772,0.3145872293846886,0.5,0.878820634204627,hard,smooth,connected,high,structured_dropout,-0.5503008524178031,0.84375,0.1101398601398601,-0.1215270347837816,anchor-easy/blind-easy,0.4292064565387839,0.5126336903479867,0.6756510848369163,0.1157308116878244,0,0.0133333333333333,0,1,0.19250605,0.27757674,0.9536,1.0,3.0,1.9632453591236552,0.0817043512033122,1.848737586275187,0.9903565845479404,budget_15_vertical_strip,1.6,0.3375,5.4,90.0,0.0964291851302868,0.6730158730158731,0.8737706061402142,1,anchor-easy/blind-easy,2,ambiguity zone,0.9370979771356722,-2.5199276085030022,budget_15_vertical_strip|double-loop|3,0.6666666666666667,0.19194953439471305,0.8080504656052869,0.3124378109452737,0.6666666666666667
budget_15_vertical_strip,mean-reversion,0,0.2016387610103809,0.890625,0.1889862327909887,0.5806904629325965,0.34375,0.0794797687861271,0.3333921839619025,0.3158253279879406,0.1569103684313525,0.1617885175490095,0.1666666666666666,0.8547806707165774,hard,jagged,connected,high,structured_dropout,-0.3790517019222156,0.546875,0.1095064640048616,-0.1141865669775597,globally hard,0.2960197569145992,0.2614005654047314,0.6607288999906568,0.2016387610103809,0,0.05,0,0,0.5933901,0.89438725,-0.0464,1.0,39.0,1.9304818378078896,0.114849417410383,1.9184331762576816,0.8426395272372131,budget_15_vertical_strip,1.6,0.3375,5.4,90.0,0.1736564690156651,4.273015873015874,0.8384736792944014,0,globally hard,2,ambiguity zone,0.3752897039590651,-0.4589954199799709,budget_15_vertical_strip|mean-reversion|0,0.4627548897211818,0.5181736257134273,0.4818263742865727,0.2845771144278607,0.4627548897211818
budget_15_vertical_strip,mean-reversion,1,0.2215732519363215,0.828125,0.1438263229308005,0.60211872368702,0.328125,0.0506134969325153,0.302354707082139,0.2882077750245531,0.1051257583819511,0.2192295458576422,0.3333333333333333,0.9002113063501688,hard,jagged,connected,high,clustered_occlusion,-0.3805454717506985,0.5,0.0932128259982852,-0.0666345230882315,globally hard,0.400976219317268,0.5566856150504149,0.6718593760287597,0.2215732519363215,1,0.9933333333333332,0,0,0.42719793,0.93174505,-0.0464,1.0,39.0,1.9304818378078896,0.114849417410383,1.9184331762576816,0.8426395272372131,budget_15_vertical_strip,1.6,0.3375,5.4,90.0,0.1364059071085632,4.273015873015874,0.746394890166976,0,globally hard,1,optimization-limited zone,-0.1619039541162497,0.3272875536308166,budget_15_vertical_strip|mean-reversion|1,0.27299209321681234,0.6957044157404624,0.3042955842595376,0.3621890547263682,0.27299209321681234
