suite,budget,family,seed,budget_difficulty,family_surface,family_connectivity,ambiguity_stratum,corruption_type,method,protocol,norm_cd,coverage,iou,uniformity,hausdorff,bidirectional_nn,approx_emd,occupancy_divergence,components_error,holes_error,skeleton_error,pairwise_hist_divergence,density_divergence,curvature_divergence,summary_entropy_gap,runtime_s,acceptance_rate,n_hypotheses,oracle_best_of_k_norm_cd,hypothesis_diversity,feasible_set_exploration,structural_mode_coverage,posterior_concentration_proxy
challenge,budget_10_extreme,mean-reversion,2,hard,jagged,connected,high,none,projected-gradient-blind,protocol_b,0.6735345961803515,0.046875,0.01730769230769231,0.0,1.0635258237796734,0.33676729809017575,0.5676483696316568,0.6581377994486624,0.0,4.0,0.9825870646766169,0.6241668266811774,0.6527826865630781,0.5974436546358204,2.2492947562479335,0.06534960001590662,,1,,,,,
challenge,budget_10_extreme,mean-reversion,2,hard,jagged,connected,high,none,subset-affine-blind,protocol_b,0.6376001283538693,0.046875,0.03583617747440273,0.0,0.8668627788571786,0.3188000641769346,0.4740019910997623,0.6931471793702293,0.0,3.0,0.9660297239915074,0.44712905297138195,0.6527826865630781,0.5974436546358204,2.2492947562479335,1.2701717000163626,,1,,,,,
challenge,budget_10_extreme,mean-reversion,3,hard,jagged,connected,high,moment_preserving_perturbation,ambiguity-set-sampler,protocol_b,0.3511463482460299,0.34375,0.048558421851289835,1.8644547727472969,0.5984103977251864,0.17557317412301496,0.3371469333535042,0.6264598696906876,0.0,3.0,0.9542961608775137,0.12524691387686593,0.49695626507555124,0.45052319911818256,1.6304974733148379,1.7716111000045203,,6,0.34646224231267164,0.12956185429921044,0.2314475938162719,0.3333333333333333,0.8784802489555298
challenge,budget_10_extreme,mean-reversion,3,hard,jagged,connected,high,moment_preserving_perturbation,anchor-aware-refiner,protocol_a,0.5893928917091087,0.203125,0.044753086419753084,2.335733039741955,1.2675553727502713,0.29469644585455435,0.5051043137164102,0.6560635118446312,0.0,2.0,0.9548872180451128,0.08231672513197584,0.49695626507555146,0.5131150028049133,1.6304974733148376,0.013216199993621558,,1,,,,,
challenge,budget_10_extreme,mean-reversion,3,hard,jagged,connected,high,moment_preserving_perturbation,best-of-k-restart-blind,protocol_b,0.2224225916387625,0.828125,0.17310087173100872,0.2679178224878043,0.2919112395995682,0.11121129581938125,0.14680307980503202,0.5721214808361146,0.0,0.0,0.8733233979135618,0.002089815591584679,0.23582997571765013,0.0755049714346565,0.04925765318568898,0.6128739999840036,0.7916666666666666,1,,,,,
challenge,budget_10_extreme,mean-reversion,3,hard,jagged,connected,high,moment_preserving_perturbation,blind-sa,protocol_b,0.2224225916387625,0.828125,0.17310087173100872,0.2679178224878043,0.2919112395995682,0.11121129581938125,0.14680307980503202,0.5721214808361146,0.0,0.0,0.8733233979135618,0.002089815591584679,0.23582997571765013,0.0755049714346565,0.04925765318568898,0.21409049999783747,0.8583333333333333,1,,,,,
challenge,budget_10_extreme,mean-reversion,3,hard,jagged,connected,high,moment_preserving_perturbation,evolutionary-blind,protocol_b,0.22044974757413913,0.859375,0.17274939172749393,0.2367906992312829,0.2960540886439442,0.11022487378706956,0.14632062637670037,0.5512405801831932,0.0,0.0,0.8711111111111112,0.0020145199494116636,0.1591172020670611,0.05885168338167883,0.0649362623505807,0.2859036999871023,,1,,,,,
challenge,budget_10_extreme,mean-reversion,3,hard,jagged,connected,high,moment_preserving_perturbation,projected-gradient-blind,protocol_b,0.6086961482300794,0.03125,0.011834319526627219,0.0,1.01565905318568,0.3043480741150397,0.556211760623861,0.6931471794064409,0.0,4.0,0.9900990099009901,0.6239696318086574,0.5742969524926946,0.6931471803881649,2.323156293085307,0.06731549999676645,,1,,,,,
challenge,budget_10_extreme,mean-reversion,3,hard,jagged,connected,high,moment_preserving_perturbation,subset-affine-blind,protocol_b,0.5816397449171871,0.09375,0.03225806451612903,7.937253933193775,0.8327133634001317,0.29081987245859353,0.45017921437317776,0.6931471793689042,0.0,3.0,0.9649484536082474,0.35367418531853734,0.5552272397139035,0.6736002107310382,2.2426714560427228,1.267991600005189,,1,,,,,
challenge,budget_10_extreme,multi-hole,0,hard,smooth,connected,high,structured_dropout,ambiguity-set-sampler,protocol_b,0.3615402083440212,0.265625,0.11693057247259439,1.5483065387949642,0.4575261630975843,0.1807701041720106,0.3143754186472126,0.6489010865032173,0.0,3.0,0.9045643153526971,0.09051495030047359,0.5974490666721735,0.23342911505556022,1.589450019709356,1.6705900999950245,,6,0.35366183513321,0.12109895000418285,0.3938828083354247,0.6666666666666666,0.8859462908663497
challenge,budget_10_extreme,multi-hole,0,hard,smooth,connected,high,structured_dropout,anchor-aware-refiner,protocol_a,0.5890622837409663,0.3125,0.08853575482406356,1.316417363086289,1.069549294729344,0.2945311418704831,0.4341521992821832,0.6107071953469534,0.0,2.0,0.9154040404040404,0.06322713342698566,0.21219633530424434,0.302936343417306,0.16783206800315087,0.01585300001897849,,1,,,,,
challenge,budget_10_extreme,multi-hole,0,hard,smooth,connected,high,structured_dropout,best-of-k-restart-blind,protocol_b,0.1466653090312264,0.921875,0.2056404230317274,0.4853361931587425,0.1522284862627207,0.0733326545156132,0.12320724752956201,0.2545230655859163,0.0,2.0,0.835509138381201,0.0014076046090986346,0.046847147663350755,0.04947385200645134,0.041350195887210894,0.5968004000023939,0.5916666666666667,1,,,,,
challenge,budget_10_extreme,multi-hole,0,hard,smooth,connected,high,structured_dropout,blind-sa,protocol_b,0.12127063164875013,0.9375,0.26666666666666666,0.5257090253479013,0.15993936671685968,0.06063531582437506,0.0995711257975196,0.2806881147363347,0.0,1.0,0.7848605577689243,0.002145785837605131,0.07482464232546623,0.0738499362895655,0.14898154751912163,0.2086051999940537,0.4083333333333333,1,,,,,
challenge,budget_10_extreme,multi-hole,0,hard,smooth,connected,high,structured_dropout,evolutionary-blind,protocol_b,0.14067934215261635,0.9375,0.25421686746987954,0.4019640548298953,0.16013107174030575,0.07033967107630817,0.10429504683513215,0.2656733279062906,0.0,1.0,0.7971014492753623,0.0010757292202437352,0.0377157626866827,0.0328589568015755,0.07338030954378727,0.26643719998537563,,1,,,,,
challenge,budget_10_extreme,multi-hole,0,hard,smooth,connected,high,structured_dropout,projected-gradient-blind,protocol_b,0.8800780673159544,0.0,0.039589442815249266,7.937253933193772,1.0655062471802,0.4400390336579772,0.5956279205068069,0.6623547831658674,0.0,2.0,0.9609756097560975,0.5125678991993098,0.6206952142727683,0.6057977194578918,1.9587756573728998,0.06487420000485145,,1,,,,,
challenge,budget_10_extreme,multi-hole,0,hard,smooth,connected,high,structured_dropout,subset-affine-blind,protocol_b,0.715825391430765,0.046875,0.03392330383480826,3.9403079927430804,0.9754325338108876,0.3579126957153825,0.5047673213052012,0.6508737599328709,0.0,2.0,0.965742251223491,0.23647089144591518,0.5984902755994669,0.5354836440274615,1.5402827529233127,1.0121863999811467,,1,,,,,
challenge,budget_10_extreme,multi-hole,1,hard,smooth,connected,high,clustered_occlusion,ambiguity-set-sampler,protocol_b,0.3478791107615551,0.3125,0.07489597780859916,1.6154443268845566,0.683073958876087,0.17393955538077754,0.2863553152645266,0.5985750679341377,0.0,0.0,0.9246467817896389,0.07258390443775714,0.5976964371956965,0.3392201622970888,1.6519194701153386,1.689265199995134,,6,0.3336431257307084,0.10644469124301176,0.21988901228817254,0.3333333333333333,0.8990247707287427
challenge,budget_10_extreme,multi-hole,1,hard,smooth,connected,high,clustered_occlusion,anchor-aware-refiner,protocol_a,0.6159088170676041,0.25,0.05333333333333334,1.5400960957747416,0.9701223124691815,0.30795440853380207,0.4579209437344004,0.6471444397304609,0.0,1.0,0.9469320066334992,0.08477239089228883,0.5987750504047284,0.40180316324330323,1.8448064873864556,0.014464100007899106,,1,,,,,
challenge,budget_10_extreme,multi-hole,1,hard,smooth,connected,high,clustered_occlusion,best-of-k-restart-blind,protocol_b,0.5909748755407458,0.03125,0.04019292604501608,0.0,0.7438457807289189,0.2954874377703729,0.46392121239930645,0.664119773370832,0.0,1.0,0.9622980251346499,0.3663362048729455,0.6075981211781223,0.6527826865757189,1.8020627330485006,0.5950255999923684,0.7416666666666667,1,,,,,
challenge,budget_10_extreme,multi-hole,1,hard,smooth,connected,high,clustered_occlusion,blind-sa,protocol_b,0.27329854601145076,0.640625,0.13766233766233765,0.38463933700593456,0.6585126725274462,0.13664927300572538,0.1993493033905207,0.4967402743200136,0.0,2.0,0.8839285714285714,0.00860214765190741,0.0913615934399723,0.12312672009416448,0.1497948380016938,0.20313189999433234,0.75,1,,,,,
challenge,budget_10_extreme,multi-hole,1,hard,smooth,connected,high,clustered_occlusion,evolutionary-blind,protocol_b,0.2839578026764887,0.5625,0.15167785234899328,0.33925489820265936,0.6742396685216214,0.14197890133824434,0.2158931765732866,0.4736335796786415,0.0,1.0,0.8942598187311178,0.00871593026525632,0.04992894894796958,0.06393879969503025,0.04828241294935598,0.2575655000109691,,1,,,,,
challenge,budget_10_extreme,multi-hole,1,hard,smooth,connected,high,clustered_occlusion,projected-gradient-blind,protocol_b,0.8162402619639922,0.0,0.040257648953301126,0.0,1.0451499047215027,0.4081201309819961,0.5656969535048704,0.6600614560859335,0.0,1.0,0.9584837545126353,0.5590708248605316,0.6234462663861157,0.6527826865757189,2.093592393853067,0.07518569999956526,,1,,,,,
challenge,budget_10_extreme,multi-hole,1,hard,smooth,connected,high,clustered_occlusion,subset-affine-blind,protocol_b,0.7150478337129011,0.0625,0.035830618892508145,5.605806241440943,1.0576499877622156,0.3575239168564506,0.5083717935154114,0.668687853302891,0.0,1.0,0.9673321234119783,0.37728088105771884,0.6009153103409512,0.6319087183353972,1.6583572164058737,0.9761275000055321,,1,,,,,
challenge,budget_10_extreme,multi-hole,2,hard,smooth,connected,high,none,ambiguity-set-sampler,protocol_b,0.3731036581337753,0.28125,0.06385542168674699,1.298089734478972,0.4158700884238058,0.18655182906688764,0.29931334400515663,0.6310852236121545,0.0,2.0,0.9436813186813187,0.07966731259386545,0.5532572210113622,0.23792210951806653,1.716483152594052,1.7698764000087976,,6,0.3466677128230803,0.11097719810162121,0.3888219323841439,0.6666666666666666,0.8949591554640923
challenge,budget_10_extreme,multi-hole,2,hard,smooth,connected,high,none,anchor-aware-refiner,protocol_a,0.6003378296524946,0.234375,0.10656620021528525,1.2079179206170376,1.0563668634849939,0.3001689148262473,0.43863753485486545,0.6241989075666803,0.0,1.0,0.9115479115479116,0.06166260052786504,0.18984690143797753,0.2079753829075936,0.34382830776105155,0.015741200011689216,,1,,,,,
challenge,budget_10_extreme,multi-hole,2,hard,smooth,connected,high,none,best-of-k-restart-blind,protocol_b,0.7963529809203537,0.0,0.030585106382978722,0.0,0.9697330238941119,0.39817649046017684,0.5312915375740491,0.6321604425214193,0.0,2.0,0.9685157421289355,0.46255418563808365,0.5708744018117812,0.597443654612231,1.9265758323195383,0.6132188999908976,0.7583333333333333,1,,,,,
challenge,budget_10_extreme,multi-hole,2,hard,smooth,connected,high,none,blind-sa,protocol_b,0.1426762206778109,0.875,0.20973348783314022,0.46024389644236946,0.18483892085514383,0.07133811033890546,0.10828781632876891,0.32509639701909543,0.0,0.0,0.8352638352638353,0.001126914058446333,0.06298349788309895,0.06357937417503083,0.011154515529601117,0.2163719000236597,0.7083333333333334,1,,,,,
challenge,budget_10_extreme,multi-hole,2,hard,smooth,connected,high,none,evolutionary-blind,protocol_b,0.11965357912913718,0.96875,0.17318435754189945,0.3430375766853918,0.1343275773161369,0.05982678956456859,0.09637792489030268,0.40176545364920313,0.0,2.0,0.88125,0.0006658621617317682,0.1028939146932466,0.06961006605564654,0.1861600624216786,0.2785398999985773,,1,,,,,
challenge,budget_10_extreme,multi-hole,2,hard,smooth,connected,high,none,projected-gradient-blind,protocol_b,0.9080516243417991,0.0,0.04366197183098591,0.0,1.0757770657476708,0.45402581217089955,0.5884955997163211,0.623492708198605,0.0,2.0,0.9584664536741214,0.5467726307849441,0.5830314923457027,0.597443654612231,2.085808790257596,0.0656058999884408,,1,,,,,
challenge,budget_10_extreme,multi-hole,2,hard,smooth,connected,high,none,subset-affine-blind,protocol_b,0.7068708232081448,0.046875,0.029787234042553193,3.3265886364865582,1.0040991497573197,0.3534354116040724,0.4938934210079182,0.6931471793272052,0.0,2.0,0.9711538461538461,0.2247401460085534,0.5549336013778088,0.5235686476159112,1.6746604983374729,1.273827099998016,,1,,,,,
challenge,budget_10_extreme,multi-hole,3,hard,smooth,connected,high,moment_preserving_perturbation,ambiguity-set-sampler,protocol_b,0.37034718753749307,0.25,0.041212121212121214,1.5556004216044885,0.5020477631284319,0.18517359376874654,0.2987751336134857,0.5957954144783518,0.0,4.0,0.9584487534626038,0.061960054784370555,0.534153276176619,0.41098531596403465,1.6310745943534353,1.6243711000133771,,6,0.3682245518613499,0.11278344678552155,0.1397250567260941,0.16666666666666666,0.8933440957062707
challenge,budget_10_extreme,multi-hole,3,hard,smooth,connected,high,moment_preserving_perturbation,anchor-aware-refiner,protocol_a,0.6168603514778811,0.296875,0.07061503416856492,1.668355473049344,0.9761269107184295,0.30843017573894055,0.44722472320217155,0.6252901335664733,0.0,4.0,0.9423076923076923,0.08511568818994447,0.5333431805285505,0.43603022250516577,1.6548255634715776,0.013255199999548495,,1,,,,,
challenge,budget_10_extreme,multi-hole,3,hard,smooth,connected,high,moment_preserving_perturbation,best-of-k-restart-blind,protocol_b,0.23382816221812963,0.75,0.1459227467811159,0.21075279020713616,0.4624981061104341,0.11691408110906482,0.1733745072335232,0.49984464104265114,0.0,3.0,0.8953922789539228,0.006381475646749037,0.06488836813033874,0.11070144644460661,0.041007061880187656,0.628321700001834,0.7416666666666667,1,,,,,
challenge,budget_10_extreme,multi-hole,3,hard,smooth,connected,high,moment_preserving_perturbation,blind-sa,protocol_b,0.23885383370494442,0.6875,0.17665615141955837,0.2567962574384612,0.4366316235001417,0.11942691685247221,0.1735605854402697,0.5680690661156924,0.0,1.0,0.8428927680798005,0.005467683665329239,0.07516775092792605,0.07552579849464364,0.05541510271809269,0.2154760000121314,0.7916666666666666,1,,,,,
challenge,budget_10_extreme,multi-hole,3,hard,smooth,connected,high,moment_preserving_perturbation,evolutionary-blind,protocol_b,0.24918151839897548,0.703125,0.12930135557872785,0.19392263166595808,0.4584122174393195,0.12459075919948774,0.1656314503114066,0.49984464104265114,0.0,3.0,0.9015795868772782,0.005785096556144813,0.051999984696224244,0.027825185708151408,0.04307165041893679,0.27042380001512356,,1,,,,,
challenge,budget_10_extreme,multi-hole,3,hard,smooth,connected,high,moment_preserving_perturbation,projected-gradient-blind,protocol_b,0.8868324378439962,0.0,0.036935704514363885,0.0,1.0711834934638904,0.4434162189219981,0.5989992124142532,0.6587742650189757,0.0,4.0,0.9608763693270735,0.5131518403645253,0.5865202708604524,0.6931471803529476,2.1271798210840673,0.06899060000432655,,1,,,,,
challenge,budget_10_extreme,multi-hole,3,hard,smooth,connected,high,moment_preserving_perturbation,subset-affine-blind,protocol_b,0.6102321765497715,0.015625,0.0340599455040872,7.937253933193774,0.8684368370262362,0.30511608827488573,0.4696990086874563,0.6359280245845795,0.0,4.0,0.9643410852713178,0.31264446767001874,0.5807992020875049,0.6736002106958208,2.0825971429165806,1.2652145000174642,,1,,,,,
challenge,budget_10_extreme,nested-rings,0,hard,smooth,connected,high,none,ambiguity-set-sampler,protocol_b,0.39797802115854136,0.3125,0.09114249037227215,1.2846228981108214,0.46070804706395707,0.19898901057927068,0.3382087048044068,0.6213951341025079,0.0,0.0,0.9125364431486881,0.0897150745380208,0.48895993910219404,0.26202539342492603,1.6952682515972806,1.7126080999732949,,6,0.39543484968223275,0.1052127702817593,0.135939718474213,0.16666666666666666,0.9001329806618573
challenge,budget_10_extreme,nested-rings,0,hard,smooth,connected,high,none,anchor-aware-refiner,protocol_a,0.445468952058208,0.4375,0.07342657342657342,1.0529449124402368,0.9657097615546106,0.222734476029104,0.3696445355010773,0.6134745669093646,0.0,0.0,0.945910290237467,0.0781531405716201,0.15400861434887037,0.2984623751086535,0.4391607050191553,0.015316299977712333,,1,,,,,
challenge,budget_10_extreme,nested-rings,0,hard,smooth,connected,high,none,best-of-k-restart-blind,protocol_b,0.8681808987595874,0.0,0.023876404494382022,0.0,0.9224302142124724,0.4340904493797937,0.545940709666184,0.6397367967832911,0.0,0.0,0.9746031746031746,0.41942743216260603,0.4983456843719111,0.6231284203850506,1.926691288637299,0.6242256000114139,0.625,1,,,,,
challenge,budget_10_extreme,nested-rings,0,hard,smooth,connected,high,none,blind-sa,protocol_b,0.08967746526645089,1.0,0.2284434490481523,0.42522947084242274,0.11392248305525456,0.044838732633225444,0.07599113735829846,0.2726821545117331,0.0,1.0,0.804755944931164,0.0008177527084352739,0.05986703790887135,0.037740950472435295,0.0328841932609758,0.21592260000761598,0.44166666666666665,1,,,,,
challenge,budget_10_extreme,nested-rings,0,hard,smooth,connected,high,none,evolutionary-blind,protocol_b,0.11522033471631754,1.0,0.2846975088967972,0.32730653893528633,0.1370587718681392,0.05761016735815877,0.0814363245251819,0.3181378328077118,0.0,4.0,0.7543160690571049,0.0006349583547578682,0.11636249872614074,0.03416682486563563,0.005595086517390158,0.2748931999958586,,1,,,,,
challenge,budget_10_extreme,nested-rings,0,hard,smooth,connected,high,none,projected-gradient-blind,protocol_b,0.8924053074946434,0.0,0.01991465149359886,3.334186043446794,1.1073330122773009,0.4462026537473217,0.6103799591799043,0.6931471793655203,0.0,0.0,0.9839228295819936,0.414450803588071,0.5041259283708626,0.5393449261130892,1.9923322950808464,0.07351299998117611,,1,,,,,
challenge,budget_10_extreme,nested-rings,0,hard,smooth,connected,high,none,subset-affine-blind,protocol_b,0.5339693689362922,0.125,0.03587443946188341,3.2007551431775503,0.8204265303282763,0.2669846844681461,0.4834948450050293,0.6931471793057624,0.0,0.0,0.9641638225255973,0.2544828950106357,0.4921177959988449,0.4924742511607154,1.844614607457883,1.2752010999829508,,1,,,,,
challenge,budget_10_extreme,nested-rings,1,hard,smooth,connected,high,moment_preserving_perturbation,ambiguity-set-sampler,protocol_b,0.3808971144868136,0.25,0.0752157829839704,1.3971561801434107,0.45590821277305915,0.1904485572434068,0.3106605557637973,0.632049876575338,0.0,1.0,0.9269662921348315,0.05448982451281953,0.5345608012238581,0.3472923431962047,1.680107730385617,1.6369348999869544,,6,0.3434619625756487,0.14352172111009595,0.1550941938883813,0.16666666666666666,0.8663019829421319
challenge,budget_10_extreme,nested-rings,1,hard,smooth,connected,high,moment_preserving_perturbation,anchor-aware-refiner,protocol_a,0.4451198124952148,0.484375,0.07116104868913857,1.272288563446583,0.9376626770425738,0.2225599062476074,0.3722537564940171,0.6637443685191636,0.0,1.0,0.9352112676056338,0.0718224180724904,0.5358616626629032,0.3297336826372632,1.7088281377931318,0.01389299999573268,,1,,,,,
challenge,budget_10_extreme,nested-rings,1,hard,smooth,connected,high,moment_preserving_perturbation,best-of-k-restart-blind,protocol_b,0.7063421692371766,0.0,0.027700831024930747,0.0,0.7643211266912959,0.3531710846185883,0.46394154710678004,0.6161774360897271,0.0,1.0,0.9721362229102167,0.23056427994616502,0.5401804330958859,0.6527826865628747,1.7971620668065345,0.6204619999916758,0.7583333333333333,1,,,,,
challenge,budget_10_extreme,nested-rings,1,hard,smooth,connected,high,moment_preserving_perturbation,blind-sa,protocol_b,0.24139515411713358,0.703125,0.18636847710330137,0.2787644519051488,0.40096114430376817,0.12069757705856679,0.1489832890051738,0.49185251582196654,0.0,6.0,0.8602941176470589,0.006641699284339604,0.12803310437108478,0.13412042164141225,0.08286882619570912,0.2131183999881614,0.6583333333333333,1,,,,,
challenge,budget_10_extreme,nested-rings,1,hard,smooth,connected,high,moment_preserving_perturbation,evolutionary-blind,protocol_b,0.23249495112572005,0.796875,0.14725274725274726,0.2460307570414645,0.3916884324090417,0.11624747556286003,0.14506254725741732,0.6148659209308636,0.0,0.0,0.8801020408163265,0.0064044983280932295,0.13303852481815992,0.06827945591553361,0.15595228755817736,0.2614120000216644,,1,,,,,
challenge,budget_10_extreme,nested-rings,1,hard,smooth,connected,high,moment_preserving_perturbation,projected-gradient-blind,protocol_b,0.8583697692466945,0.03125,0.03,5.597540602933511,1.374851906859654,0.42918488462334725,0.5806462484112489,0.6931471794020929,0.0,1.0,0.9744408945686901,0.48438290043359233,0.5523693864638095,0.6231921733611474,1.996464343147324,0.07802600000286475,,1,,,,,
challenge,budget_10_extreme,nested-rings,1,hard,smooth,connected,high,moment_preserving_perturbation,subset-affine-blind,protocol_b,0.6894367589050986,0.046875,0.024566473988439308,7.93725393319377,0.9497634355257434,0.3447183794525493,0.49218981019300767,0.6652222038393085,0.0,1.0,0.9723127035830619,0.31130449927457915,0.5579574013050372,0.6529047618313765,2.0675050531875976,1.1813723999948706,,1,,,,,
challenge,budget_10_extreme,nested-rings,2,hard,smooth,connected,high,structured_dropout,ambiguity-set-sampler,protocol_b,0.4072738544525601,0.34375,0.06519208381839348,1.388611918777643,0.4656274259130207,0.20363692722628005,0.31856670416317584,0.650868053884168,0.0,2.0,0.9466666666666667,0.08124571010202866,0.5975885953546649,0.3384515385610656,1.5523901615814881,1.6667358999839053,,6,0.3997005656273197,0.1005596880148625,0.2169465106740979,0.3333333333333333,0.9043311330717152
challenge,budget_10_extreme,nested-rings,2,hard,smooth,connected,high,structured_dropout,anchor-aware-refiner,protocol_a,0.44204808332277473,0.421875,0.06117908787541713,1.1600070552021142,0.9990758394504824,0.22102404166138737,0.36730130938184147,0.6392668429225304,0.0,3.0,0.9433719433719434,0.08817845139679867,0.19641177177609204,0.41791747151851677,0.2896939142780972,0.0142723000026308,,1,,,,,
challenge,budget_10_extreme,nested-rings,2,hard,smooth,connected,high,structured_dropout,best-of-k-restart-blind,protocol_b,0.11783832105460541,1.0,0.28743169398907104,0.39863778551077245,0.12358422806998648,0.05891916052730271,0.08574792116249122,0.3295017523817064,0.0,0.0,0.7814407814407814,0.0006107513654322526,0.06400610257313044,0.05367637500447561,0.21004414211390765,0.6144302999891806,0.475,1,,,,,
challenge,budget_10_extreme,nested-rings,2,hard,smooth,connected,high,structured_dropout,blind-sa,protocol_b,0.11783832105460541,1.0,0.28743169398907104,0.39863778551077245,0.12358422806998648,0.05891916052730271,0.08574792116249122,0.3295017523817064,0.0,0.0,0.7814407814407814,0.0006107513654322526,0.06400610257313044,0.05367637500447561,0.21004414211390765,0.20739429999957792,0.5583333333333333,1,,,,,
challenge,budget_10_extreme,nested-rings,2,hard,smooth,connected,high,structured_dropout,evolutionary-blind,protocol_b,0.11146243580911928,1.0,0.2698237885462555,0.3467125235409701,0.14160315386218997,0.05573121790455964,0.08090144807832596,0.2986659087121041,0.0,1.0,0.7636138613861386,0.0008591092166283902,0.062327115668797985,0.07898400415197246,0.07414068065175616,0.27900160002172925,,1,,,,,
challenge,budget_10_extreme,nested-rings,2,hard,smooth,connected,high,structured_dropout,projected-gradient-blind,protocol_b,0.8775174871288525,0.0,0.029372496662216287,6.508748306138043,1.6173841426303803,0.43875874356442623,0.5920656679693361,0.6670531172962768,0.0,3.0,0.9711246200607903,0.39958665194293524,0.6132104465184036,0.5674300001920283,1.7404237631909443,0.06950830001733266,,1,,,,,
challenge,budget_10_extreme,nested-rings,2,hard,smooth,connected,high,structured_dropout,subset-affine-blind,protocol_b,0.6352245989722552,0.109375,0.02188782489740082,5.346169134513144,0.9131532795645504,0.3176122994861276,0.4700809926355202,0.6722332395756916,0.0,3.0,0.9765258215962441,0.24169361771760622,0.5984902756109916,0.6122919740632737,1.4538613645016951,0.9500003000139259,,1,,,,,
challenge,budget_10_extreme,nested-rings,3,hard,smooth,connected,high,clustered_occlusion,ambiguity-set-sampler,protocol_b,0.37058296459122225,0.3125,0.10204081632653061,1.7137220826861994,0.5447735561759293,0.18529148229561113,0.326625688639375,0.5962913446557072,0.0,1.0,0.8988603988603988,0.09034295301730744,0.5765359433995458,0.3247654195238334,1.5997366463419773,1.6635289999831002,,6,0.37058296459122225,0.11847286148466453,0.30923643074233226,0.5,0.8882759218194266
challenge,budget_10_extreme,nested-rings,3,hard,smooth,connected,high,clustered_occlusion,anchor-aware-refiner,protocol_a,0.5183193610881567,0.328125,0.05802469135802469,1.4728709332487613,1.0738812246255196,0.25915968054407834,0.4275820830609905,0.646709424131468,0.0,1.0,0.9517241379310345,0.09440391041377813,0.48542308632083764,0.33659774815788446,1.1294766931529312,0.01444699999410659,,1,,,,,
challenge,budget_10_extreme,nested-rings,3,hard,smooth,connected,high,clustered_occlusion,best-of-k-restart-blind,protocol_b,0.20910951626868404,0.71875,0.18488372093023256,0.3943766903879562,0.4223976155592698,0.10455475813434202,0.1380495995685136,0.5138255414236906,0.0,4.0,0.8493333333333333,0.0023642386123218307,0.060381847420175445,0.0674376509013897,0.12943393241558798,0.5826085000007879,0.8166666666666667,1,,,,,
challenge,budget_10_extreme,nested-rings,3,hard,smooth,connected,high,clustered_occlusion,blind-sa,protocol_b,0.20910951626868404,0.71875,0.18488372093023256,0.3943766903879562,0.4223976155592698,0.10455475813434202,0.1380495995685136,0.5138255414236906,0.0,4.0,0.8493333333333333,0.0023642386123218307,0.060381847420175445,0.0674376509013897,0.12943393241558798,0.19856930000241846,0.4666666666666667,1,,,,,
challenge,budget_10_extreme,nested-rings,3,hard,smooth,connected,high,clustered_occlusion,evolutionary-blind,protocol_b,0.22588107340214428,0.734375,0.1657142857142857,0.3269749579553706,0.3796950698364967,0.11294053670107214,0.13897518811690315,0.498374842971363,0.0,7.0,0.8703703703703703,0.0017663135453501125,0.07839610515095352,0.040595996393822435,0.03828104971337565,0.27017510001314804,,1,,,,,
challenge,budget_10_extreme,nested-rings,3,hard,smooth,connected,high,clustered_occlusion,projected-gradient-blind,protocol_b,0.8486675588412689,0.0,0.04532163742690058,4.594752358215569,1.9910789737613066,0.42433377942063444,0.5774747171240785,0.6652222038393085,0.0,1.0,0.961352657004831,0.47632670305671126,0.6159363310490523,0.555716293505794,2.0512591949051227,0.06683380002505146,,1,,,,,
challenge,budget_10_extreme,nested-rings,3,hard,smooth,connected,high,clustered_occlusion,subset-affine-blind,protocol_b,0.72455247200349,0.015625,0.03328290468986384,5.730087593728485,0.9477182607355401,0.362276236001745,0.5250841749338803,0.637297228288795,0.0,1.0,0.9631490787269682,0.4340391608882686,0.6267392567459791,0.5978680556476064,2.145990055155044,1.0017766000237316,,1,,,,,
challenge,budget_10_extreme,pinwheel,0,hard,jagged,connected,high,none,ambiguity-set-sampler,protocol_b,0.32109855874016446,0.5,0.05898491083676269,1.202615925052996,0.6298075705324768,0.16054927937008223,0.2944352288494814,0.6520836789032848,0.0,2.0,0.94679186228482,0.09054157705199364,0.556747820769698,0.30237641990353714,1.7283324946272316,1.7311674999946263,,6,0.3122805181516116,0.15562755932317138,0.16114711299491902,0.16666666666666666,0.8558778947605025
challenge,budget_10_extreme,pinwheel,0,hard,jagged,connected,high,none,anchor-aware-refiner,protocol_a,0.4623207361827681,0.40625,0.05089408528198074,1.300504568070523,1.2210283647702342,0.23116036809138404,0.3827659617988371,0.6110201788444568,0.0,2.0,0.95141065830721,0.08473671107423107,0.3669608456585933,0.36324570369334397,0.651226602376954,0.014055500010726973,,1,,,,,
challenge,budget_10_extreme,pinwheel,0,hard,jagged,connected,high,none,best-of-k-restart-blind,protocol_b,0.17418276796297552,0.96875,0.23552123552123552,0.19349874456216046,0.21601305502673793,0.08709138398148776,0.10543697159137011,0.5090299593454739,0.0,0.0,0.7961595273264401,0.0007804654322155006,0.03067118063160584,0.05761595673072534,0.014769822308632996,0.6362037000071723,0.5916666666666667,1,,,,,
