budget,family,seed,blind_norm_cd,blind_coverage,blind_iou,anchor_norm_cd,anchor_coverage,anchor_iou,sampler_point_norm_cd,oracle_best_of_k_norm_cd,hypothesis_diversity,feasible_set_exploration,structural_mode_coverage,posterior_concentration_proxy,budget_difficulty,family_surface,family_connectivity,ambiguity_stratum,corruption_type,blind_anchor_gap_cd,blind_anchor_gap_cov,blind_anchor_gap_iou,sampler_gain,recoverability_class,early_loss_mean,early_loss_delta,early_projection_mean,early_best_cd,need_escalation,early_warning_risk,moments_correct,point_correct,moments_confidence,point_confidence,access_value_gain,components,hole_proxy,bbox_aspect_ratio,curvature_std,density_entropy,symmetry_score,budget_id,trace,det,cond,rotation_deg,downstream_fragility,transfer_drop,collapse_score,blind_success,phase_manual,phase_cluster,phase_name,phase_x,phase_y
budget_10_extreme,pinwheel,3,0.2388295957740417,0.921875,0.1666666666666666,0.5374582158868076,0.359375,0.034134007585335,0.332961221177631,0.3132073238859694,0.1643539060021781,0.332176953001089,0.5,0.848441700130332,hard,jagged,connected,high,clustered_occlusion,-0.2986286201127659,0.5625,0.1325326590813316,-0.0743777281119277,optimization-limited candidate,0.46104065661179555,0.5610948373946911,0.7129627372563038,0.2388295957740417,1,0.9866666666666667,1,1,0.6997583,0.4447239,-0.0464,1.0,66.0,1.0084614575281672,0.1489407766853352,2.043908586001609,0.938995126702752,budget_10_extreme,2.6,0.723854848304581,7.2,33.0,0.18336158833514843,6.973015873015874,0.751412005562982,0,optimization-limited candidate,1,optimization-limited zone,-0.7149644979472437,0.8686511540705524
budget_10_extreme,spiral,0,0.1202336897279046,0.984375,0.2709113607990012,0.5499011433521684,0.21875,0.0381471389645776,0.4395819170661273,0.4309692244631517,0.1245425034989393,0.395604585082803,0.6666666666666666,0.8829007341984563,hard,smooth,connected,high,structured_dropout,-0.4296674536242638,0.765625,0.2327642218344235,-0.3107355347352471,anchor-easy/blind-easy,0.3855365539048195,0.4821700782113407,0.6973156096761359,0.1202336897279046,0,0.006666666666666667,0,1,0.18251474,0.7416936,0.9536,1.0,48.0,1.1364522233114445,0.1033335109422039,1.9971717461824172,0.8783513135867637,budget_10_extreme,2.6,0.723854848304581,7.2,33.0,0.09080252439872728,5.173015873015874,0.9327838377963705,1,anchor-easy/blind-easy,4,effective-collapse zone,2.044066277857051,-2.0131027478204278
budget_10_extreme,spiral,1,0.223189772094445,0.6875,0.2712700369913687,0.5483192623016012,0.234375,0.0562248995983935,0.4418761455562857,0.4418761455562857,0.102513952498061,0.2179236429156971,0.3333333333333333,0.9025655566208942,hard,smooth,connected,high,clustered_occlusion,-0.3251294902071562,0.453125,0.2150451373929752,-0.2186863734618407,globally hard,0.40098328842898123,0.5315132959611613,0.6937979625095568,0.223189772094445,1,0.9966666666666667,1,1,0.26881155,0.896038,-0.0464,1.0,48.0,1.1364522233114445,0.1033335109422039,1.9971717461824172,0.8783513135867637,budget_10_extreme,2.6,0.723854848304581,7.2,33.0,0.12110498881178057,5.173015873015874,0.8025533971407769,0,globally hard,1,optimization-limited zone,0.7073491479975905,0.17216324849871528
budget_10_extreme,spiral,2,0.1181809049964637,0.953125,0.2317961165048543,0.5462261460457553,0.25,0.0341772151898734,0.4170430150791865,0.4074552480509784,0.1089928254030729,0.2211630793682031,0.3333333333333333,0.8967368512006128,hard,smooth,connected,high,none,-0.4280452410492915,0.703125,0.1976189013149809,-0.2892743430545146,anchor-easy/blind-easy,0.3939950287969809,0.5098029328676652,0.6967529013843663,0.1181809049964637,0,0.006666666666666667,0,1,0.26402378,0.80965674,0.9536,1.0,48.0,1.1364522233114445,0.1033335109422039,1.9971717461824172,0.8783513135867637,budget_10_extreme,2.6,0.723854848304581,7.2,33.0,0.08372871174774897,5.173015873015874,0.9491219020143851,1,anchor-easy/blind-easy,4,effective-collapse zone,2.1752051348112116,-1.8563020711861893
budget_10_extreme,spiral,3,0.2249959742894831,0.796875,0.1653084982537834,0.5565844465093053,0.21875,0.0350877192982456,0.3702643522616018,0.3574556748286121,0.1224736932189418,0.1445701799428042,0.1666666666666666,0.8847291790141574,hard,smooth,connected,high,moment_preserving_perturbation,-0.3315884722198222,0.578125,0.1302207789555378,-0.132459700539129,globally hard,0.47031050355041853,0.5650068869005945,0.773950070098986,0.2249959742894831,1,0.9866666666666667,0,1,0.25343525,0.7109515,0.9536,1.0,48.0,1.1364522233114445,0.1033335109422039,1.9971717461824172,0.8783513135867637,budget_10_extreme,2.6,0.723854848304581,7.2,33.0,0.10222775091732396,5.173015873015874,0.7830943476084037,0,globally hard,1,optimization-limited zone,0.19021708129942672,-0.3722133679783694
budget_10_extreme,volatility-clustering,0,0.2240594914457539,0.875,0.1577698695136417,0.5663605290233619,0.28125,0.035663338088445,0.3621876814966118,0.3621876814966118,0.1574398665947962,0.1620532666307314,0.1666666666666666,0.8543281857268431,hard,jagged,connected,high,moment_preserving_perturbation,-0.342301037577608,0.59375,0.1221065314251967,-0.1381281900508578,globally hard,0.4268364334702317,0.5008396966025039,0.8429749278482092,0.2240594914457539,1,0.9766666666666667,1,0,0.46458206,0.367249,-1.0464,1.0,37.0,1.071409286066147,0.1618705737123711,2.137595864061074,0.9432368914925192,budget_10_extreme,2.6,0.723854848304581,7.2,33.0,1.17900059938589,4.073015873015874,0.7506645401839088,0,globally hard,3,decision-fragile zone,-0.9830399946820659,1.7535109996982388
budget_10_extreme,volatility-clustering,1,0.1272773715170519,0.953125,0.2506561679790026,0.5351179514089449,0.3125,0.0415045395590142,0.3780899468534405,0.3563468758524223,0.1216455155745415,0.2274894244539374,0.3333333333333333,0.8854621954335746,hard,jagged,connected,high,structured_dropout,-0.407840579891893,0.640625,0.2091516284199883,-0.2290695043353704,globally hard,0.3174693020528756,0.2717926438828735,0.7134548512201629,0.1272773715170519,0,0.0,1,0,0.6386441,0.5618755,-1.0464,1.0,37.0,1.071409286066147,0.1618705737123711,2.137595864061074,0.9432368914925192,budget_10_extreme,2.6,0.723854848304581,7.2,33.0,1.137554316788797,4.073015873015874,0.9392677436212713,0,globally hard,3,decision-fragile zone,1.0361459747850765,0.7651855287330441
budget_10_extreme,volatility-clustering,2,0.2539247817072707,0.78125,0.2474964234620887,0.5324344051471234,0.28125,0.0543175487465181,0.3482640670760464,0.3391850340880233,0.1128477429088116,0.2230905381210725,0.3333333333333333,0.8932866589906515,hard,jagged,connected,high,clustered_occlusion,-0.2785096234398527,0.5,0.1931788747155706,-0.0852602523807526,globally hard,0.42944608677386986,0.6146222249786364,0.7163779829084188,0.2539247817072707,1,0.9766666666666667,1,0,0.5185348,0.4460947,-1.0464,1.0,37.0,1.071409286066147,0.1618705737123711,2.137595864061074,0.9432368914925192,budget_10_extreme,2.6,0.723854848304581,7.2,33.0,1.1313183301431113,4.073015873015874,0.7971690586604296,0,globally hard,3,decision-fragile zone,-0.5684642022612444,2.4487087002645085
budget_10_extreme,volatility-clustering,3,0.1646388777572996,0.953125,0.4003267973856209,0.5009772371096312,0.359375,0.0612813370473537,0.3426228373533327,0.3403950625563028,0.11513271405877,0.1408996903627183,0.1666666666666666,0.8912478549375016,hard,jagged,connected,high,none,-0.3363383593523316,0.59375,0.3390454603382671,-0.1757561847990032,globally hard,0.36662789887881403,0.2757793648139099,0.7194410433089117,0.1646388777572996,0,0.006666666666666667,1,1,0.5312903,0.41552743,-0.0464,1.0,37.0,1.071409286066147,0.1618705737123711,2.137595864061074,0.9432368914925192,budget_10_extreme,2.6,0.723854848304581,7.2,33.0,0.11544200336530816,4.073015873015874,0.945073139624621,0,globally hard,4,effective-collapse zone,1.4730541853508596,-0.3496599561391307
budget_15_vertical_strip,barbell-bridge,0,0.2353656163090669,0.671875,0.176595744680851,0.7027445227196013,0.21875,0.0684563758389261,0.4515409714809887,0.3750037338581496,0.2157669156367916,0.3578834578183958,0.5,0.8059231280620548,hard,jagged,connected,high,structured_dropout,-0.4673789064105343,0.453125,0.1081393688419249,-0.1396381175490827,irreducibly ambiguous candidate,0.34868620419805346,0.20866520526059962,0.830531631666688,0.2353656163090669,1,0.9866666666666667,1,0,0.64650786,0.38463578,-1.0464,1.0,40.0,4.195334447827693,0.1627607014971466,2.105285482509537,0.9827512428576958,budget_15_vertical_strip,1.6,0.3375,5.4,90.0,1.2240633964924221,4.3730158730158735,0.561102202585779,0,irreducibly ambiguous candidate,3,decision-fragile zone,-2.2117808509854058,0.8478110977291039
budget_15_vertical_strip,barbell-bridge,1,0.2737343303644081,0.546875,0.1392543859649122,0.7641765462504102,0.15625,0.0844686648501362,0.3202483325640882,0.3202483325640882,0.2038306606353296,0.4352486636509981,0.6666666666666666,0.8156004727598284,hard,jagged,connected,high,clustered_occlusion,-0.4904422158860021,0.390625,0.0547857211147759,-0.0465140021996801,optimization-limited candidate,0.37122492668449086,0.3013633734707057,0.8348151949851136,0.2737343303644081,1,0.9933333333333333,1,1,0.5853691,0.5007071,-0.0464,1.0,40.0,4.195334447827693,0.1627607014971466,2.105285482509537,0.9827512428576958,budget_15_vertical_strip,1.6,0.3375,5.4,90.0,0.22184634714773435,4.3730158730158735,0.5721536959958324,0,optimization-limited candidate,1,optimization-limited zone,-1.8755254436588862,-0.5636451599456536
budget_15_vertical_strip,barbell-bridge,2,0.1583276467038532,0.796875,0.3200498132004981,0.7175864782316579,0.1875,0.0821727019498607,0.3573700142810332,0.3515155831976188,0.1674664958980226,0.3337332479490112,0.5,0.8458049547495878,hard,jagged,connected,high,none,-0.5592588315278046,0.609375,0.2378771112506373,-0.1931879364937656,irreducibly ambiguous candidate,0.3506869396484456,0.25140163914716285,0.8264235623601334,0.1583276467038532,0,0.03666666666666667,1,0,0.74561226,0.9493909,-1.0464,1.0,40.0,4.195334447827693,0.1627607014971466,2.105285482509537,0.9827512428576958,budget_15_vertical_strip,1.6,0.3375,5.4,90.0,1.1602688751685184,4.3730158730158735,0.7575608448538799,0,irreducibly ambiguous candidate,3,decision-fragile zone,-0.2118546956065311,-0.09216214570850091
budget_15_vertical_strip,barbell-bridge,3,0.2311598715995771,0.65625,0.1401273885350318,0.7517544822628028,0.1875,0.0600522193211488,0.4020016506741393,0.3728936526059373,0.1805678268064055,0.2569505800698694,0.3333333333333333,0.8347960572261091,hard,jagged,connected,high,moment_preserving_perturbation,-0.5205946106632258,0.46875,0.080075169213883,-0.1417337810063602,globally hard,0.3998165853107521,0.19354371854248997,0.916277753646083,0.2311598715995771,1,0.98,1,1,0.4237642,0.8766146,-0.0464,1.0,40.0,4.195334447827693,0.1627607014971466,2.105285482509537,0.9827512428576958,budget_15_vertical_strip,1.6,0.3375,5.4,90.0,0.20166532878257798,4.3730158730158735,0.5979339139331911,0,globally hard,1,optimization-limited zone,-1.1328391956347053,-1.0083216318322572
budget_15_vertical_strip,crescent,0,0.1180820177298032,0.9375,0.183585313174946,0.5270713196134225,0.203125,0.1259842519685039,0.3131632886921111,0.2971850223061166,0.089062237811923,0.2945311189059615,0.5,0.9147886373595164,hard,smooth,connected,high,none,-0.4089893018836192,0.734375,0.057601061206442,-0.1791030045763134,anchor-easy/blind-easy,0.3136741127847132,0.3687726347019669,0.4953603011876169,0.1180820177298032,0,0.016666666666666666,0,1,0.2527869,0.99995613,0.9536,1.0,12.0,1.926420323251142,0.1042283193607317,2.07937302735138,0.8077277247469214,budget_15_vertical_strip,1.6,0.3375,5.4,90.0,0.07271171899115961,1.5730158730158732,0.9098883874582506,1,anchor-easy/blind-easy,2,ambiguity zone,1.7356648333477824,-1.730214005923708
budget_15_vertical_strip,crescent,1,0.2510590969516802,0.5625,0.1574167507568113,0.5131193733713776,0.234375,0.1017587939698492,0.3063203437240007,0.3063203437240007,0.1782451901075107,0.255789261720422,0.3333333333333333,0.836737238641648,hard,smooth,connected,high,moment_preserving_perturbation,-0.2620602764196973,0.328125,0.0556579567869621,-0.0552612467723204,optimization-limited candidate,0.3087268597420966,0.43475779212489885,0.499588843981378,0.2510590969516802,1,0.9833333333333333,0,1,0.52081984,0.9999807,0.9536,1.0,12.0,1.926420323251142,0.1042283193607317,2.07937302735138,0.8077277247469214,budget_15_vertical_strip,1.6,0.3375,5.4,90.0,0.15018641144275624,1.5730158730158732,0.667023936091138,0,optimization-limited candidate,1,optimization-limited zone,-1.1793294437973523,-0.40844416181563453
budget_15_vertical_strip,crescent,2,0.1017551329638843,0.96875,0.1814058956916099,0.5292520270694747,0.171875,0.1138107416879795,0.2994566200646086,0.2994566200646086,0.0936788936727735,0.1301727801697201,0.1666666666666666,0.9105751067296084,hard,smooth,connected,high,structured_dropout,-0.4274968941055904,0.796875,0.0675951540036303,-0.1977014871007243,anchor-easy/blind-easy,0.35368989523218247,0.5590613215463949,0.49340361314354825,0.1017551329638843,0,0.0,1,1,0.2389215,0.9996673,-0.0464,1.0,12.0,1.926420323251142,0.1042283193607317,2.07937302735138,0.8077277247469214,budget_15_vertical_strip,1.6,0.3375,5.4,90.0,0.12308499005866494,1.5730158730158732,0.9075691190144978,1,anchor-easy/blind-easy,2,ambiguity zone,1.638999867404128,-1.151314622631004
budget_15_vertical_strip,crescent,3,0.2617679723502114,0.5,0.131855309218203,0.5040328552846646,0.203125,0.0737704918032786,0.3636323812465719,0.3608706358537475,0.0814630120506226,0.2907315060253113,0.5,0.9217668034872216,hard,smooth,connected,high,clustered_occlusion,-0.2422648829344532,0.296875,0.0580848174149243,-0.0991026635035361,globally hard,0.32635615989222644,0.3444913342288708,0.490399228954214,0.2617679723502114,1,1.0,0,1,0.4215915,0.99998724,0.9536,1.0,12.0,1.926420323251142,0.1042283193607317,2.07937302735138,0.8077277247469214,budget_15_vertical_strip,1.6,0.3375,5.4,90.0,0.07072168140684157,1.5730158730158732,0.7656039608829309,0,globally hard,1,optimization-limited zone,0.37216621748458284,-0.09580860162255501
budget_15_vertical_strip,cross-branch,0,0.1138999450237165,1.0,0.4581589958158996,0.4533713462010561,0.484375,0.2904564315352697,0.2209017130512324,0.2086376180805188,0.1201270853069614,0.143396875986814,0.1666666666666666,0.8868077293230855,hard,jagged,connected,high,none,-0.3394714011773396,0.515625,0.1677025642806299,-0.0947376730568023,anchor-easy/blind-easy,0.24726725471206726,0.2642251422925407,0.3966387566971121,0.1138999450237165,0,0.0,1,1,0.6043094,0.58974886,-0.0464,1.0,1.0,1.0024045069907674,0.1715963011416351,1.2292899263454526,0.985285262036289,budget_15_vertical_strip,1.6,0.3375,5.4,90.0,0.11148978053243305,0.4730158730158731,0.9888462714650917,1,anchor-easy/blind-easy,2,ambiguity zone,1.1763914591060178,-0.5086821061607175
budget_15_vertical_strip,cross-branch,1,0.2416462455770345,0.8125,0.1047865459249676,0.4441682442528991,0.484375,0.1254237288135593,0.3601376147948679,0.3367552287791672,0.1304687613627796,0.3152343806813898,0.5,0.8776839101697619,hard,jagged,connected,high,moment_preserving_perturbation,-0.2025219986758645,0.328125,-0.0206371828885916,-0.0951089832021326,anchor-easy/blind-hard,0.2787702327893388,0.392429754739711,0.43991315131432795,0.2416462455770345,1,1.0,1,0,0.5899639,0.315213,-1.0464,1.0,1.0,1.0024045069907674,0.1715963011416351,1.2292899263454526,0.985285262036289,budget_15_vertical_strip,1.6,0.3375,5.4,90.0,1.1838345733970566,0.4730158730158731,0.823061813739161,0,anchor-easy/blind-hard,3,decision-fragile zone,-0.726220734050438,2.360819020092172
budget_15_vertical_strip,cross-branch,2,0.1311629059000693,0.96875,0.2081911262798634,0.4598342881423207,0.453125,0.2378277153558052,0.2347235079953485,0.1986691865109511,0.1070705699456249,0.2202019516394791,0.3333333333333333,0.8984622663197489,hard,jagged,connected,high,structured_dropout,-0.3286713822422514,0.515625,-0.0296365890759418,-0.0675062806108818,globally hard,0.21493656929600943,0.21278659684050308,0.41718574750685905,0.1311629059000693,0,0.016666666666666666,1,1,0.79947215,0.36949193,-0.0464,1.0,1.0,1.0024045069907674,0.1715963011416351,1.2292899263454526,0.985285262036289,budget_15_vertical_strip,1.6,0.3375,5.4,90.0,0.16081601647316016,0.4730158730158731,1.0,0,globally hard,2,ambiguity zone,1.2023848105483246,-0.23112747556195426
budget_15_vertical_strip,cross-branch,3,0.2563658918799656,0.671875,0.1214165261382799,0.4949403896399879,0.34375,0.1132075471698113,0.3573220687379942,0.3467009646367962,0.1020755961834945,0.3010377980917473,0.5,0.9029612886614318,hard,jagged,connected,high,clustered_occlusion,-0.2385744977600222,0.328125,0.0082089789684686,-0.0903350727568306,globally hard,0.26672969964428983,0.29198635445935484,0.39012313757252465,0.2563658918799656,1,0.9933333333333333,1,1,0.9293184,0.42451406,-0.0464,1.0,1.0,1.0024045069907674,0.1715963011416351,1.2292899263454526,0.985285262036289,budget_15_vertical_strip,1.6,0.3375,5.4,90.0,0.13608193189140072,0.4730158730158731,0.8539339374548081,0,globally hard,1,optimization-limited zone,0.2588331463815613,0.5707837731186357
budget_15_vertical_strip,double-loop,0,0.242049994168615,0.671875,0.1637426900584795,0.6953289799889434,0.171875,0.1575342465753424,0.4957798611263471,0.2898412540513138,0.1658440820291555,0.3329220410145778,0.5,0.8471783142160032,hard,smooth,connected,high,clustered_occlusion,-0.4532789858203284,0.5,0.006208443483137,-0.0477912598826987,optimization-limited candidate,0.27313461811114054,0.11812445274333952,0.6999472532052403,0.242049994168615,1,0.9866666666666667,0,1,0.18488626,0.4492935,0.9536,1.0,3.0,1.9632453591236552,0.0817043512033122,1.848737586275187,0.9903565845479404,budget_15_vertical_strip,1.6,0.3375,5.4,90.0,0.13868832590742242,0.6730158730158731,0.6848952644985526,0,optimization-limited candidate,1,optimization-limited zone,-1.0188657907744578,-1.4380169167811911
budget_15_vertical_strip,double-loop,1,0.0890626472005745,0.984375,0.2625189681335356,0.6552146489421091,0.171875,0.2007168458781362,0.234269081607959,0.2328830371824411,0.1232835637994394,0.3116417818997197,0.5,0.8840129529447245,hard,smooth,connected,high,none,-0.5661520017415347,0.8125,0.0618021222553993,-0.1438203899818666,anchor-easy/blind-easy,0.3636137099628189,0.42517105283797163,0.6599525897180577,0.0890626472005745,0,0.0,0,1,0.42976275,0.39827067,0.9536,1.0,3.0,1.9632453591236552,0.0817043512033122,1.848737586275187,0.9903565845479404,budget_15_vertical_strip,1.6,0.3375,5.4,90.0,0.09091928984298567,0.6730158730158731,0.8820023367173583,1,anchor-easy/blind-easy,2,ambiguity zone,1.1324615706812968,-2.6720397527835966
budget_15_vertical_strip,double-loop,2,0.2423425981046519,0.71875,0.0626349892008639,0.632625334664249,0.25,0.0656,0.3066153626173462,0.2816723320689048,0.137326024988497,0.2353296791609151,0.3333333333333333,0.8716859883859867,hard,smooth,connected,high,moment_preserving_perturbation,-0.3902827365595971,0.46875,-0.0029650107991361,-0.0393297339642529,optimization-limited candidate,0.3433943471722918,0.42247869461264476,0.6480313173602997,0.2423425981046519,1,0.9933333333333333,1,1,0.16528256,0.41393197,-0.0464,1.0,3.0,1.9632453591236552,0.0817043512033122,1.848737586275187,0.9903565845479404,budget_15_vertical_strip,1.6,0.3375,5.4,90.0,0.17808962169548104,0.6730158730158731,0.7134059946005153,0,optimization-limited candidate,1,optimization-limited zone,-0.7987299595090727,-0.1788209531638402
budget_15_vertical_strip,double-loop,3,0.1157308116878244,0.984375,0.2534965034965035,0.6660316641056275,0.140625,0.1433566433566433,0.2507554918525562,0.237257846471606,0.1291744587693772,0.3145872293846886,0.5,0.878820634204627,hard,smooth,connected,high,structured_dropout,-0.5503008524178031,0.84375,0.1101398601398601,-0.1215270347837816,anchor-easy/blind-easy,0.4292064565387839,0.5126336903479867,0.6756510848369163,0.1157308116878244,0,0.013333333333333334,0,1,0.19250605,0.27757674,0.9536,1.0,3.0,1.9632453591236552,0.0817043512033122,1.848737586275187,0.9903565845479404,budget_15_vertical_strip,1.6,0.3375,5.4,90.0,0.09642918513028681,0.6730158730158731,0.8737706061402142,1,anchor-easy/blind-easy,2,ambiguity zone,0.9370979771356722,-2.5199276085030022
budget_15_vertical_strip,mean-reversion,0,0.2016387610103809,0.890625,0.1889862327909887,0.5806904629325965,0.34375,0.0794797687861271,0.3333921839619025,0.3158253279879406,0.1569103684313525,0.1617885175490095,0.1666666666666666,0.8547806707165774,hard,jagged,connected,high,structured_dropout,-0.3790517019222156,0.546875,0.1095064640048616,-0.1141865669775597,globally hard,0.29601975691459925,0.26140056540473144,0.6607288999906568,0.2016387610103809,0,0.05,0,0,0.5933901,0.89438725,-0.0464,1.0,39.0,1.9304818378078896,0.114849417410383,1.9184331762576816,0.8426395272372131,budget_15_vertical_strip,1.6,0.3375,5.4,90.0,0.17365646901566512,4.273015873015874,0.8384736792944014,0,globally hard,2,ambiguity zone,0.37528970395906514,-0.45899541997997095
budget_15_vertical_strip,mean-reversion,1,0.2215732519363215,0.828125,0.1438263229308005,0.60211872368702,0.328125,0.0506134969325153,0.302354707082139,0.2882077750245531,0.1051257583819511,0.2192295458576422,0.3333333333333333,0.9002113063501688,hard,jagged,connected,high,clustered_occlusion,-0.3805454717506985,0.5,0.0932128259982852,-0.0666345230882315,globally hard,0.40097621931726807,0.5566856150504149,0.6718593760287597,0.2215732519363215,1,0.9933333333333333,0,0,0.42719793,0.93174505,-0.0464,1.0,39.0,1.9304818378078896,0.114849417410383,1.9184331762576816,0.8426395272372131,budget_15_vertical_strip,1.6,0.3375,5.4,90.0,0.13640590710856326,4.273015873015874,0.746394890166976,0,globally hard,1,optimization-limited zone,-0.16190395411624978,0.3272875536308166
budget_15_vertical_strip,mean-reversion,2,0.1899230529802838,0.953125,0.2274881516587677,0.6052872581395218,0.296875,0.0892307692307692,0.2911251282515723,0.2911251282515723,0.1489070607122419,0.2411201970227876,0.3333333333333333,0.8616491922399593,hard,jagged,connected,high,none,-0.415364205159238,0.65625,0.1382573824279985,-0.1012020752712884,globally hard,0.38923597647309904,0.5403018863943782,0.6634267239145456,0.1899230529802838,0,0.0033333333333333335,0,0,0.4542951,0.9039418,-0.0464,1.0,39.0,1.9304818378078896,0.114849417410383,1.9184331762576816,0.8426395272372131,budget_15_vertical_strip,1.6,0.3375,5.4,90.0,0.1614324687018741,4.273015873015874,0.8539916293259563,0,globally hard,2,ambiguity zone,0.49289010017124624,-0.5933736741710143
budget_15_vertical_strip,mean-reversion,3,0.2374389157042651,0.765625,0.1107419712070874,0.6572970565170699,0.28125,0.0609579100145137,0.3235563719314328,0.3235563719314328,0.1735721187993067,0.1701193927329867,0.1666666666666666,0.8406565218366662,hard,jagged,connected,high,moment_preserving_perturbation,-0.4198581408128048,0.484375,0.0497840611925737,-0.0861174562271676,globally hard,0.3915793010148998,0.39687695630719866,0.7097105708817516,0.2374389157042651,1,1.0,0,0,0.47647822,0.87643725,-0.0464,1.0,39.0,1.9304818378078896,0.114849417410383,1.9184331762576816,0.8426395272372131,budget_15_vertical_strip,1.6,0.3375,5.4,90.0,0.20075040021688073,4.273015873015874,0.674098343580249,0,globally hard,1,optimization-limited zone,-1.0644176627009092,-0.20243131748643897
budget_15_vertical_strip,multi-hole,0,0.126797502855564,0.953125,0.1783317353787152,0.4933082617730501,0.328125,0.1821266968325791,0.2440182176124576,0.2329692532294138,0.0980022246540412,0.1323344456603539,0.1666666666666666,0.9066468867760168,hard,smooth,connected,high,structured_dropout,-0.3665107589174861,0.625,-0.0037949614538639,-0.1061717503738498,globally hard,0.24676740130833452,0.24865507466536002,0.42931240861079095,0.126797502855564,0,0.0033333333333333335,1,1,0.55630654,0.8759276,-0.0464,1.0,73.0,1.0002814165939322,0.0980752729044046,2.013166601186731,0.7876321647398156,budget_15_vertical_strip,1.6,0.3375,5.4,90.0,0.13072027931437524,7.673015873015874,0.9749443163711848,0,globally hard,4,effective-collapse zone,1.5129909329764526,0.31336646503058596
budget_15_vertical_strip,multi-hole,1,0.2491979465435953,0.640625,0.1303879310344827,0.5147920821795133,0.328125,0.0874035989717223,0.3194942226371099,0.2983267890407003,0.1191425785913693,0.3095712892956846,0.5,0.887681227399851,hard,smooth,connected,high,clustered_occlusion,-0.265594135635918,0.3125,0.0429843320627604,-0.049128842497105,optimization-limited candidate,0.2581195673894357,0.2830050851215186,0.4787762417180692,0.2491979465435953,1,0.9966666666666667,1,1,0.6403701,0.80497855,-0.0464,1.0,73.0,1.0002814165939322,0.0980752729044046,2.013166601186731,0.7876321647398156,budget_15_vertical_strip,1.6,0.3375,5.4,90.0,0.1500078242707274,7.673015873015874,0.7987338092294322,0,optimization-limited candidate,1,optimization-limited zone,-0.17633934456018419,1.4067675311604193
budget_15_vertical_strip,multi-hole,2,0.1301937164942007,0.9375,0.1573802541544477,0.4868657117305821,0.359375,0.1423948220064725,0.2730583806754065,0.2461206313849738,0.09793532052831,0.2156343269308216,0.3333333333333333,0.9067075472225178,hard,smooth,connected,high,none,-0.3566719952363814,0.578125,0.0149854321479752,-0.1159269148907731,globally hard,0.23442315779003234,0.25686208831224067,0.42550528692820827,0.1301937164942007,0,0.006666666666666667,1,1,0.3105779,0.8152627,-0.0464,1.0,73.0,1.0002814165939322,0.0980752729044046,2.013166601186731,0.7876321647398156,budget_15_vertical_strip,1.6,0.3375,5.4,90.0,0.12892223489286728,7.673015873015874,0.9744986382940034,0,globally hard,4,effective-collapse zone,1.5512569024881677,0.32699171591461856
budget_15_vertical_strip,multi-hole,3,0.2496547961112129,0.640625,0.1032315978456014,0.4654274946054365,0.4375,0.0783460282916213,0.3482118633481,0.323881131945694,0.1345450200702926,0.3172725100351463,0.5,0.8741135253383748,hard,smooth,connected,high,moment_preserving_perturbation,-0.2157726984942235,0.203125,0.0248855695539801,-0.0742263358344811,anchor-easy/blind-hard,0.29299952317383077,0.36018199810384566,0.430264439667456,0.2496547961112129,1,0.9966666666666667,1,1,0.4179803,0.8394188,-0.0464,1.0,73.0,1.0002814165939322,0.0980752729044046,2.013166601186731,0.7876321647398156,budget_15_vertical_strip,1.6,0.3375,5.4,90.0,0.16705572266626778,7.673015873015874,0.7826169828382851,0,anchor-easy/blind-hard,1,optimization-limited zone,-0.2979048202621955,1.5144784693407927
budget_15_vertical_strip,nested-rings,0,0.1024530179520979,1.0,0.2132424537487828,0.4526463546220657,0.328125,0.1627408993576017,0.2387657157523284,0.2358866553140912,0.0989650832097423,0.1328158749382045,0.1666666666666666,0.9057743342038512,hard,smooth,connected,high,none,-0.3501933366699678,0.671875,0.0505015543911811,-0.1334336373619933,anchor-easy/blind-easy,0.190189101521369,0.14800452313815077,0.3568891104529828,0.1024530179520979,0,0.03,0,1,0.27237147,0.18817112,0.9536,1.0,80.0,1.0113656184223867,0.0765667972526494,1.984999432522959,0.9893860467956732,budget_15_vertical_strip,1.6,0.3375,5.4,90.0,0.07786152603064439,8.373015873015873,0.9694523524497694,1,anchor-easy/blind-easy,4,effective-collapse zone,1.7229175910986365,-0.39041239002764844
budget_15_vertical_strip,nested-rings,1,0.2572815145772043,0.546875,0.1484674329501915,0.4184754197868679,0.46875,0.1019955654101995,0.2956456097729946,0.277061610869563,0.1320011145878187,0.232667223960576,0.3333333333333333,0.8763400183209195,hard,smooth,connected,high,moment_preserving_perturbation,-0.1611939052096636,0.078125,0.0464718675399919,-0.0197800962923587,anchor-easy/blind-hard,0.19591121713901682,0.21698762478876338,0.344844094012291,0.2572815145772043,1,0.9166666666666666,0,0,0.15654846,0.6370959,-0.0464,1.0,80.0,1.0113656184223867,0.0765667972526494,1.984999432522959,0.9893860467956732,budget_15_vertical_strip,1.6,0.3375,5.4,90.0,0.15880324795840117,8.373015873015873,0.7973279513408525,0,anchor-easy/blind-hard,1,optimization-limited zone,-0.3918175506011862,2.0649987752477807
