case_id,display_name,source_id,template_id,seed,method,status,runtime_s,norm_cd,coverage,iou,uniformity,hausdorff,bidirectional_nn,approx_emd,occupancy_divergence,components_error,holes_error,skeleton_error,pairwise_hist_divergence,density_divergence,curvature_divergence,summary_entropy_gap,validation_loss,acceptance_rate
animal__dinosaur_outline__s03,animal-derived budget -> dinosaur outline (seed 3),animal,dinosaur_outline,3,projected-gradient-blind,ok,1.315328899974702,0.2464462593409407,0.1515,0.568104038329911,0.3938503559814325,0.8073359977414223,0.1232231296704703,0.261860790683792,0.4074578954146167,0.0,15.0,0.912568306010929,0.0045477862793113,0.1708564525904857,0.0321621234055166,0.433677877474341,0.019692517799293,
animal__dinosaur_outline__s03,animal-derived budget -> dinosaur outline (seed 3),animal,dinosaur_outline,3,evolutionary-blind,ok,56.72562929999549,0.2464462593409407,0.1515,0.568104038329911,0.3938503559814325,0.8073359977414223,0.1232231296704703,0.261860790683792,0.4074578954146167,0.0,15.0,0.912568306010929,0.0045477862793113,0.1708564525904857,0.0321621234055166,0.433677877474341,0.0228759681950294,
animal__dinosaur_outline__s03,animal-derived budget -> dinosaur outline (seed 3),animal,dinosaur_outline,3,best-of-k-restart-blind,ok,3.2581162999849766,0.2464462593409407,0.1515,0.568104038329911,0.3938503559814325,0.8073359977414223,0.1232231296704703,0.261860790683792,0.4074578954146167,0.0,15.0,0.912568306010929,0.0045477862793113,0.1708564525904857,0.0321621234055166,0.433677877474341,0.019692517799293,
animal__dinosaur_outline__s03,animal-derived budget -> dinosaur outline (seed 3),animal,dinosaur_outline,3,entropy-transport-blind,ok,1.1826701999816578,0.2464462593409406,0.1515,0.568104038329911,0.3938503559814322,0.807335997741423,0.1232231296704703,0.2618607906837927,0.4074578954146167,0.0,15.0,0.912568306010929,0.0045477862793113,0.1708564525904857,0.0321621234055166,0.433677877474341,0.0228759681950719,
animal__dinosaur_outline__s03,animal-derived budget -> dinosaur outline (seed 3),animal,dinosaur_outline,3,langevin-blind,ok,29.400755899987416,0.2464462593409407,0.1515,0.568104038329911,0.3938503559814325,0.8073359977414223,0.1232231296704703,0.261860790683792,0.4074578954146167,0.0,15.0,0.912568306010929,0.0045477862793113,0.1708564525904857,0.0321621234055166,0.433677877474341,0.019692517799293,
animal__dinosaur_outline__s04,animal-derived budget -> dinosaur outline (seed 4),animal,dinosaur_outline,4,anchor-aware-refiner,ok,0.8036960999888834,0.1516279320884359,0.1515,0.4659893992932862,3.936545688125597,0.4992477930917642,0.0758139660442179,0.1054382969989885,0.3299874187986692,0.0,7.0,0.873046875,0.0014212725148721,0.6837716103318576,0.5528426261548858,1.002021175017352,,
animal__dinosaur_outline__s04,animal-derived budget -> dinosaur outline (seed 4),animal,dinosaur_outline,4,blind-sa,ok,43.47724049998215,0.2464706268131601,0.1515,0.5662274618585298,0.4123209597468741,0.8402665186959763,0.12323531340658,0.2587182392088585,0.3980395675052201,0.0,13.0,0.9043478260869564,0.0047199928981617,0.1350282481555899,0.025307795939097,0.3733355305264565,0.0239200430164103,0.9666666666666668
animal__dinosaur_outline__s04,animal-derived budget -> dinosaur outline (seed 4),animal,dinosaur_outline,4,projected-gradient-blind,ok,1.4075407000200355,0.2464706268131601,0.1515,0.5662274618585298,0.4123209597468741,0.8402665186959763,0.12323531340658,0.2587182392088585,0.3980395675052201,0.0,13.0,0.9043478260869564,0.0047199928981617,0.1350282481555899,0.025307795939097,0.3733355305264565,0.0206160479875247,
animal__dinosaur_outline__s04,animal-derived budget -> dinosaur outline (seed 4),animal,dinosaur_outline,4,evolutionary-blind,ok,56.90408030000981,0.2464706268131601,0.1515,0.5662274618585298,0.4123209597468741,0.8402665186959763,0.12323531340658,0.2587182392088585,0.3980395675052201,0.0,13.0,0.9043478260869564,0.0047199928981617,0.1350282481555899,0.025307795939097,0.3733355305264565,0.0239200430164103,
animal__dinosaur_outline__s04,animal-derived budget -> dinosaur outline (seed 4),animal,dinosaur_outline,4,best-of-k-restart-blind,ok,3.039148199983174,0.2464706268131601,0.1515,0.5662274618585298,0.4123209597468741,0.8402665186959763,0.12323531340658,0.2587182392088585,0.3980395675052201,0.0,13.0,0.9043478260869564,0.0047199928981617,0.1350282481555899,0.025307795939097,0.3733355305264565,0.0206160479875247,
animal__dinosaur_outline__s04,animal-derived budget -> dinosaur outline (seed 4),animal,dinosaur_outline,4,entropy-transport-blind,ok,1.175092300021788,0.2464706268131602,0.1515,0.5662274618585298,0.4123209597468742,0.8402665186959766,0.1232353134065801,0.2587182392088578,0.3980395675052201,0.0,13.0,0.9043478260869564,0.0047199928981617,0.1350282481555899,0.025307795939097,0.3733355305264565,0.0239200430161969,
animal__dinosaur_outline__s04,animal-derived budget -> dinosaur outline (seed 4),animal,dinosaur_outline,4,langevin-blind,ok,28.816895600000866,0.2464706268131601,0.1515,0.5662274618585298,0.4123209597468741,0.8402665186959763,0.12323531340658,0.2587182392088585,0.3980395675052201,0.0,13.0,0.9043478260869564,0.0047199928981617,0.1350282481555899,0.025307795939097,0.3733355305264565,0.0206160479875247,
animal__dinosaur_outline__s05,animal-derived budget -> dinosaur outline (seed 5),animal,dinosaur_outline,5,anchor-aware-refiner,ok,0.8662383000191767,0.1529722021908615,0.159,0.4330218068535825,4.420931023368336,0.4905378043351817,0.0764861010954307,0.1057735630439893,0.3234161628081732,0.0,21.0,0.8672286617492098,0.0015481631898222,0.6837507313629919,0.575125687531306,0.9975947086797728,,
animal__dinosaur_outline__s05,animal-derived budget -> dinosaur outline (seed 5),animal,dinosaur_outline,5,blind-sa,ok,43.34359589999076,0.2476920409985837,0.159,0.5650364203954215,0.4056546726117549,0.8692367918800751,0.1238460204992918,0.2581642118224639,0.3892870456848463,0.0,7.0,0.9040084388185654,0.0047790231528877,0.0935753538131665,0.0291822311134542,0.4633632339533466,0.0236280498379909,0.9666666666666668
animal__dinosaur_outline__s05,animal-derived budget -> dinosaur outline (seed 5),animal,dinosaur_outline,5,projected-gradient-blind,ok,1.3374012999993283,0.2479050469280753,0.1585,0.5650364203954215,0.4116961600599802,0.8691884984474381,0.1239525234640376,0.2581591159921132,0.3892870456848463,0.0,7.0,0.9040084388185654,0.0047758491351072,0.0932118463867765,0.0285330998831786,0.4636544377757019,0.0211841182193403,
animal__dinosaur_outline__s05,animal-derived budget -> dinosaur outline (seed 5),animal,dinosaur_outline,5,evolutionary-blind,ok,59.68197959999088,0.2476920409985837,0.159,0.5650364203954215,0.4056546726117546,0.8692367918800749,0.1238460204992918,0.2581642118224638,0.3892870456848463,0.0,7.0,0.9040084388185654,0.0047790231528877,0.0935753538131665,0.0291822311134542,0.4633632339533466,0.0236280498380229,
animal__dinosaur_outline__s05,animal-derived budget -> dinosaur outline (seed 5),animal,dinosaur_outline,5,best-of-k-restart-blind,ok,3.0923544999968726,0.2476920409985837,0.159,0.5650364203954215,0.4056546726117546,0.8692367918800749,0.1238460204992918,0.2581642118224638,0.3892870456848463,0.0,7.0,0.9040084388185654,0.0047790231528877,0.0935753538131665,0.0291822311134542,0.4633632339533466,0.0202827336307972,
animal__dinosaur_outline__s05,animal-derived budget -> dinosaur outline (seed 5),animal,dinosaur_outline,5,entropy-transport-blind,ok,1.1524553000053857,0.2476920409985841,0.159,0.5650364203954215,0.4056546726117546,0.8692367918800721,0.123846020499292,0.2581642118224631,0.3892870456848463,0.0,7.0,0.9040084388185654,0.0047790231528877,0.0935753538131665,0.0291822311134542,0.4633632339533466,0.023628049837972,
animal__dinosaur_outline__s05,animal-derived budget -> dinosaur outline (seed 5),animal,dinosaur_outline,5,langevin-blind,ok,29.818924099992728,0.2476920409985837,0.159,0.5650364203954215,0.4056546726117546,0.8692367918800749,0.1238460204992918,0.2581642118224638,0.3892870456848463,0.0,7.0,0.9040084388185654,0.0047790231528877,0.0935753538131665,0.0291822311134542,0.4633632339533466,0.0202827336307972,
animal__dinosaur_outline__s06,animal-derived budget -> dinosaur outline (seed 6),animal,dinosaur_outline,6,anchor-aware-refiner,ok,0.8022891999862622,0.1523754444426386,0.135,0.4577620521892968,4.488562531949737,0.4935662483744512,0.0761877222213193,0.1052985801492863,0.3379601019541263,0.0,11.0,0.8746327130264446,0.0015917402989389,0.6837387555673055,0.5563905810076784,0.99508830848855,,
animal__dinosaur_outline__s06,animal-derived budget -> dinosaur outline (seed 6),animal,dinosaur_outline,6,blind-sa,ok,43.341843100002734,0.2478018649790375,0.135,0.5634045485871813,0.3954094178507146,0.8481935760216903,0.1239009324895187,0.260811362808328,0.4068175082583568,0.0,21.0,0.9154774972557628,0.0046364544926015,0.0972052669947832,0.0359110899952461,0.5130452043098335,0.0230159890377446,0.9833333333333332
animal__dinosaur_outline__s06,animal-derived budget -> dinosaur outline (seed 6),animal,dinosaur_outline,6,projected-gradient-blind,ok,1.3065137000230609,0.2478018649790375,0.135,0.5634045485871813,0.3954094178507147,0.8481935760216904,0.1239009324895187,0.260811362808328,0.4068175082583568,0.0,21.0,0.9154774972557628,0.0046364544926015,0.0972052669947832,0.0359110899952461,0.5130452043098335,0.0197704708927353,
animal__dinosaur_outline__s06,animal-derived budget -> dinosaur outline (seed 6),animal,dinosaur_outline,6,evolutionary-blind,ok,57.4558794000186,0.2478018649790375,0.135,0.5634045485871813,0.3954094178507147,0.8481935760216904,0.1239009324895187,0.260811362808328,0.4068175082583568,0.0,21.0,0.9154774972557628,0.0046364544926015,0.0972052669947832,0.0359110899952461,0.5130452043098335,0.0230159890377482,
animal__dinosaur_outline__s06,animal-derived budget -> dinosaur outline (seed 6),animal,dinosaur_outline,6,best-of-k-restart-blind,ok,3.322317799989833,0.2478018649790375,0.135,0.5634045485871813,0.3954094178507147,0.8481935760216904,0.1239009324895187,0.260811362808328,0.4068175082583568,0.0,21.0,0.9154774972557628,0.0046364544926015,0.0972052669947832,0.0359110899952461,0.5130452043098335,0.0197704708927353,
animal__dinosaur_outline__s06,animal-derived budget -> dinosaur outline (seed 6),animal,dinosaur_outline,6,entropy-transport-blind,ok,1.1640763000177683,0.2478018649790373,0.135,0.5634045485871813,0.3954094178507149,0.8481935760216942,0.1239009324895186,0.2608113628083281,0.4068175082583568,0.0,21.0,0.9154774972557628,0.0046364544926015,0.0972052669947832,0.0359110899952461,0.5130452043098335,0.0230159890377521,
animal__dinosaur_outline__s06,animal-derived budget -> dinosaur outline (seed 6),animal,dinosaur_outline,6,langevin-blind,ok,29.15741989997332,0.2478018649790375,0.135,0.5634045485871813,0.3954094178507147,0.8481935760216904,0.1239009324895187,0.260811362808328,0.4068175082583568,0.0,21.0,0.9154774972557628,0.0046364544926015,0.0972052669947832,0.0359110899952461,0.5130452043098335,0.0197704708927353,
animal__dinosaur_outline__s07,animal-derived budget -> dinosaur outline (seed 7),animal,dinosaur_outline,7,anchor-aware-refiner,ok,0.807805799995549,0.1505263638463747,0.1525,0.4265795206971677,3.9875011858306366,0.5024805023502507,0.0752631819231873,0.1050755769213633,0.327056132610431,0.0,20.0,0.8839285714285714,0.0015853656333981,0.6837036952155411,0.5614078601280634,0.9879003761197532,,
animal__dinosaur_outline__s07,animal-derived budget -> dinosaur outline (seed 7),animal,dinosaur_outline,7,blind-sa,ok,43.46853429998737,0.2471966596555329,0.1525,0.5671537926235213,0.4173323146737711,0.8198531232533562,0.1235983298277664,0.263682951202448,0.4024027925718524,0.0,3.0,0.9122137404580152,0.0042954139364852,0.1521484768524546,0.0288291504471989,0.4217615077688381,0.0238734054897422,0.9833333333333332
animal__dinosaur_outline__s07,animal-derived budget -> dinosaur outline (seed 7),animal,dinosaur_outline,7,projected-gradient-blind,ok,1.364720400015358,0.2471966596555329,0.1525,0.5671537926235213,0.4173323146737711,0.8198531232533562,0.1235983298277664,0.263682951202448,0.4024027925718524,0.0,3.0,0.9122137404580152,0.0042954139364852,0.1521484768524546,0.0288291504471989,0.4217615077688381,0.0208666157339468,
animal__dinosaur_outline__s07,animal-derived budget -> dinosaur outline (seed 7),animal,dinosaur_outline,7,evolutionary-blind,ok,56.99572850001277,0.2471966596555329,0.1525,0.5671537926235213,0.4173323146737711,0.8198531232533562,0.1235983298277664,0.263682951202448,0.4024027925718524,0.0,3.0,0.9122137404580152,0.0042954139364852,0.1521484768524546,0.0288291504471989,0.4217615077688381,0.0238734054897422,
animal__dinosaur_outline__s07,animal-derived budget -> dinosaur outline (seed 7),animal,dinosaur_outline,7,best-of-k-restart-blind,ok,2.987905799993314,0.2471966596555329,0.1525,0.5671537926235213,0.4173323146737711,0.8198531232533562,0.1235983298277664,0.263682951202448,0.4024027925718524,0.0,3.0,0.9122137404580152,0.0042954139364852,0.1521484768524546,0.0288291504471989,0.4217615077688381,0.0208666157339468,
animal__dinosaur_outline__s07,animal-derived budget -> dinosaur outline (seed 7),animal,dinosaur_outline,7,entropy-transport-blind,ok,1.1253770999901462,0.2471966596555328,0.1525,0.5671537926235213,0.4173323146737713,0.8198531232533586,0.1235983298277664,0.2636829512024481,0.4024027925718524,0.0,3.0,0.9122137404580152,0.0042954139364852,0.1521484768524546,0.0288291504471989,0.4217615077688381,0.0238734054897514,
animal__dinosaur_outline__s07,animal-derived budget -> dinosaur outline (seed 7),animal,dinosaur_outline,7,langevin-blind,ok,29.82667959999526,0.2471966596555329,0.1525,0.5671537926235213,0.4173323146737711,0.8198531232533562,0.1235983298277664,0.263682951202448,0.4024027925718524,0.0,3.0,0.9122137404580152,0.0042954139364852,0.1521484768524546,0.0288291504471989,0.4217615077688381,0.0208666157339468,
animal__pickaxe_object__s00,animal-derived budget -> pickaxe object (seed 0),animal,pickaxe_object,0,anchor-aware-refiner,ok,1.0493942000030074,0.3626285371852989,0.0435,0.1127020785219399,4.192673770053791,0.891780972817394,0.1813142685926494,0.2954542344625012,0.5569620511732927,0.0,33.0,0.9502487562189056,0.0067850643198056,0.6834299361495526,0.5195119743669219,0.943827587604479,,
animal__pickaxe_object__s00,animal-derived budget -> pickaxe object (seed 0),animal,pickaxe_object,0,blind-sa,ok,44.10458270000527,0.4499583981841523,0.0435,0.1417395306028532,0.2760014586505797,0.8917707235913278,0.2249791990920761,0.4082570416447675,0.4688688358298184,0.0,34.0,0.9343629343629344,0.0078049889795269,0.2079256556277566,0.0524988935583288,0.5388006093946451,0.0192635652186172,0.95
animal__pickaxe_object__s00,animal-derived budget -> pickaxe object (seed 0),animal,pickaxe_object,0,projected-gradient-blind,ok,1.4353165999928024,0.4499698317023492,0.043,0.140819144040497,0.3683042009595988,0.8917608643535774,0.2249849158511746,0.408298285439174,0.4688688358298184,0.0,34.0,0.9329896907216496,0.0078098054132914,0.1902153196391559,0.0634874769178719,0.0137127926881823,0.0195547392039724,
animal__pickaxe_object__s00,animal-derived budget -> pickaxe object (seed 0),animal,pickaxe_object,0,evolutionary-blind,ok,57.331110300001455,0.4499583981841523,0.0435,0.1417395306028532,0.2760014586505797,0.8917707235913278,0.2249791990920761,0.4082570416447675,0.4688688358298184,0.0,34.0,0.9343629343629344,0.0078049889795269,0.2079256556277566,0.0524988935583288,0.5388006093946451,0.0192635652186172,
animal__pickaxe_object__s00,animal-derived budget -> pickaxe object (seed 0),animal,pickaxe_object,0,best-of-k-restart-blind,ok,3.293241300008958,0.4499641522416495,0.0435,0.1403589507593189,0.292346635914853,0.8917682274306273,0.2249820761208247,0.4082592798607378,0.4688688358298184,0.0,34.0,0.9343629343629344,0.007804346708582,0.2067959642071689,0.0538234322705794,0.5319530220402362,0.014743568167007,
animal__pickaxe_object__s00,animal-derived budget -> pickaxe object (seed 0),animal,pickaxe_object,0,entropy-transport-blind,ok,1.367860300000757,0.4499583981841519,0.0435,0.1417395306028532,0.2760014586505796,0.8917707235913306,0.2249791990920759,0.408257041644767,0.4688688358298184,0.0,34.0,0.9343629343629344,0.0078049889795269,0.2079256556277566,0.0524988935583288,0.5388006093946451,0.0192635652184801,
animal__pickaxe_object__s00,animal-derived budget -> pickaxe object (seed 0),animal,pickaxe_object,0,langevin-blind,ok,29.52924739997252,0.4499583981841523,0.0435,0.1417395306028532,0.2760014586505797,0.8917707235913278,0.2249791990920761,0.4082570416447675,0.4688688358298184,0.0,34.0,0.9343629343629344,0.0078049889795269,0.2079256556277566,0.0524988935583288,0.5388006093946451,0.0138000729327423,
animal__pickaxe_object__s01,animal-derived budget -> pickaxe object (seed 1),animal,pickaxe_object,1,anchor-aware-refiner,ok,0.79920919999131,0.3627817983376796,0.0445,0.113573407202216,4.176183237297696,0.8921246806440278,0.1813908991688398,0.2953951805167242,0.5569620511732927,0.0,34.0,0.9539800995024876,0.0067888094532937,0.6834897213905455,0.5197694412578022,0.9509855750750504,,
animal__pickaxe_object__s01,animal-derived budget -> pickaxe object (seed 1),animal,pickaxe_object,1,blind-sa,ok,43.61120449998998,0.4495483862077438,0.0445,0.1421997238840313,0.2833528527940213,0.8921246806440267,0.2247741931038719,0.4080242140066662,0.4688688358298184,0.0,34.0,0.934278350515464,0.0077137573829673,0.2069778565073217,0.0491415020991974,0.5221910936118117,0.0195672728080698,0.9666666666666668
animal__pickaxe_object__s01,animal-derived budget -> pickaxe object (seed 1),animal,pickaxe_object,1,projected-gradient-blind,ok,1.4234307000006083,0.4495585899125599,0.0445,0.1421997238840313,0.3104860210265607,0.8921296645250351,0.2247792949562799,0.4080262098044301,0.4688688358298184,0.0,34.0,0.934278350515464,0.0077145112622752,0.2046466078969043,0.0532313035406251,0.5023512397615784,0.0156663956032951,
animal__pickaxe_object__s01,animal-derived budget -> pickaxe object (seed 1),animal,pickaxe_object,1,evolutionary-blind,ok,57.273645300010685,0.4495483862077438,0.0445,0.1421997238840313,0.2833528527940213,0.8921246806440267,0.2247741931038719,0.4080242140066662,0.4688688358298184,0.0,34.0,0.934278350515464,0.0077137573829673,0.2069778565073217,0.0491415020991974,0.5221910936118117,0.0195672728080698,
animal__pickaxe_object__s01,animal-derived budget -> pickaxe object (seed 1),animal,pickaxe_object,1,best-of-k-restart-blind,ok,3.049280600011116,0.4495585899125599,0.0445,0.1421997238840313,0.3104860210265607,0.8921296645250351,0.2247792949562799,0.4080262098044301,0.4688688358298184,0.0,34.0,0.934278350515464,0.0077145112622752,0.2046466078969043,0.0532313035406251,0.5023512397615784,0.0156663956032951,
animal__pickaxe_object__s01,animal-derived budget -> pickaxe object (seed 1),animal,pickaxe_object,1,entropy-transport-blind,ok,1.3171858999994583,0.4495483862077444,0.0445,0.1421997238840313,0.2833528527940193,0.892124680644025,0.2247741931038722,0.4080242140066669,0.4688688358298184,0.0,34.0,0.934278350515464,0.0077137573829673,0.2069778565073217,0.0491415020991974,0.5221910936118117,0.0195672728081624,
animal__pickaxe_object__s01,animal-derived budget -> pickaxe object (seed 1),animal,pickaxe_object,1,langevin-blind,ok,29.63760339998408,0.4495483862077438,0.0445,0.1421997238840313,0.2833528527940213,0.8921246806440267,0.2247741931038719,0.4080242140066662,0.4688688358298184,0.0,34.0,0.934278350515464,0.0077137573829673,0.2069778565073217,0.0491415020991974,0.5221910936118117,0.0141676426398523,
animal__pickaxe_object__s02,animal-derived budget -> pickaxe object (seed 2),animal,pickaxe_object,2,anchor-aware-refiner,ok,0.8165839000139385,0.3627656870617002,0.044,0.1125980618366405,3.115258404205797,0.8917433284770603,0.1813828435308501,0.2954123364548705,0.5569620511732927,0.0,32.0,0.9532019704433498,0.0067703180077038,0.6834680439456915,0.5273309314251864,0.9481808319747695,,
animal__pickaxe_object__s02,animal-derived budget -> pickaxe object (seed 2),animal,pickaxe_object,2,blind-sa,ok,44.046290600002976,0.4494922434708143,0.044,0.1417395306028532,0.29704915435369,0.8917433284770608,0.2247461217354071,0.4080712891973597,0.4688688358298184,0.0,34.0,0.9341935483870968,0.0076201617485828,0.207044755856727,0.0494970292517023,0.5099550875511671,0.020186570942165,0.9583333333333334
animal__pickaxe_object__s02,animal-derived budget -> pickaxe object (seed 2),animal,pickaxe_object,2,projected-gradient-blind,ok,1.453099600010319,0.4494987839964176,0.044,0.1412143514259429,0.3885610371793427,0.8917569947394913,0.2247493919982088,0.4081162114353693,0.4688688358298184,0.0,34.0,0.9329032258064516,0.0076302232855208,0.190307484842991,0.0602432241021998,0.0252659394574603,0.0204927811403584,
animal__pickaxe_object__s02,animal-derived budget -> pickaxe object (seed 2),animal,pickaxe_object,2,evolutionary-blind,ok,58.66488650001702,0.4494922434708143,0.044,0.1417395306028532,0.29704915435369,0.8917433284770608,0.2247461217354071,0.4080712891973597,0.4688688358298184,0.0,34.0,0.9341935483870968,0.0076201617485828,0.207044755856727,0.0494970292517023,0.5099550875511671,0.020186570942165,
animal__pickaxe_object__s02,animal-derived budget -> pickaxe object (seed 2),animal,pickaxe_object,2,best-of-k-restart-blind,ok,3.285000300005777,0.4494987839964176,0.044,0.1412143514259429,0.3885610371793427,0.8917569947394913,0.2247493919982088,0.4081162114353693,0.4688688358298184,0.0,34.0,0.9329032258064516,0.0076302232855208,0.190307484842991,0.0602432241021998,0.0252659394574603,0.0204927811403584,
animal__pickaxe_object__s02,animal-derived budget -> pickaxe object (seed 2),animal,pickaxe_object,2,entropy-transport-blind,ok,1.320628299989039,0.4494922434708137,0.044,0.1417395306028532,0.2970491543536911,0.8917433284770662,0.2247461217354068,0.4080712891973596,0.4688688358298184,0.0,34.0,0.9341935483870968,0.0076201617485828,0.207044755856727,0.0494970292517023,0.5099550875511671,0.0201865709422015,
animal__pickaxe_object__s02,animal-derived budget -> pickaxe object (seed 2),animal,pickaxe_object,2,langevin-blind,ok,29.89315079999505,0.4494922434708143,0.044,0.1417395306028532,0.29704915435369,0.8917433284770608,0.2247461217354071,0.4080712891973597,0.4688688358298184,0.0,34.0,0.9341935483870968,0.0076201617485828,0.207044755856727,0.0494970292517023,0.5099550875511671,0.0148524577179243,
animal__pickaxe_object__s03,animal-derived budget -> pickaxe object (seed 3),animal,pickaxe_object,3,anchor-aware-refiner,ok,0.8485874000180047,0.3627784504262106,0.0435,0.1161825726141078,4.318679013276467,0.8912992707264119,0.1813892252131053,0.2953731080521853,0.5569620511732927,0.0,34.0,0.9540372670807452,0.0067434087775301,0.6834605270630267,0.520931789151071,0.9472617064914286,,
animal__pickaxe_object__s03,animal-derived budget -> pickaxe object (seed 3),animal,pickaxe_object,3,blind-sa,ok,44.14369719999377,0.4495000674649799,0.0435,0.1395670198065407,0.2883037174995195,0.8912992707264119,0.2247500337324899,0.4080423344091061,0.4688688358298184,0.0,34.0,0.934278350515464,0.0076610753149297,0.2054078073264768,0.0516439851373366,0.5309415607377026,0.019777938595749,0.975
animal__pickaxe_object__s03,animal-derived budget -> pickaxe object (seed 3),animal,pickaxe_object,3,projected-gradient-blind,ok,1.4700817999837454,0.4496542383161606,0.0435,0.1395670198065407,0.4283206425615206,0.89129523740636,0.2248271191580803,0.4080646951579139,0.4688688358298184,0.0,34.0,0.934278350515464,0.0076624487240411,0.1880741201658148,0.0728640156060001,0.0125969793139937,0.0218969808451299,
animal__pickaxe_object__s03,animal-derived budget -> pickaxe object (seed 3),animal,pickaxe_object,3,evolutionary-blind,ok,57.468508799996926,0.4495000674649798,0.0435,0.1395670198065407,0.2883037174995192,0.8912992707264119,0.2247500337324899,0.4080423344091061,0.4688688358298184,0.0,34.0,0.934278350515464,0.0076610753149297,0.2054078073264768,0.0516439851373366,0.5309415607377026,0.019777938595842,
animal__pickaxe_object__s03,animal-derived budget -> pickaxe object (seed 3),animal,pickaxe_object,3,best-of-k-restart-blind,ok,3.229761199996574,0.4494993692775405,0.043,0.1404235727440147,0.3665096114061449,0.8912937371796815,0.2247496846387702,0.4079897936366637,0.4688688358298184,0.0,34.0,0.9329032258064516,0.0076550622131897,0.1902217415933373,0.0621769289477196,0.0159165527357227,0.0193548356460416,
animal__pickaxe_object__s03,animal-derived budget -> pickaxe object (seed 3),animal,pickaxe_object,3,entropy-transport-blind,ok,1.2953395000076853,0.4495000674649801,0.0435,0.1395670198065407,0.2883037174995212,0.8912992707264117,0.22475003373249,0.4080423344091063,0.4688688358298184,0.0,34.0,0.934278350515464,0.0076610753149297,0.2054078073264768,0.0516439851373366,0.5309415607377026,0.0197779385958931,
animal__pickaxe_object__s03,animal-derived budget -> pickaxe object (seed 3),animal,pickaxe_object,3,langevin-blind,ok,30.599051500001224,0.4495000674649798,0.0435,0.1395670198065407,0.2883037174995192,0.8912992707264119,0.2247500337324899,0.4080423344091061,0.4688688358298184,0.0,34.0,0.934278350515464,0.0076610753149297,0.2054078073264768,0.0516439851373366,0.5309415607377026,0.0144151858751851,
animal__pickaxe_object__s04,animal-derived budget -> pickaxe object (seed 4),animal,pickaxe_object,4,anchor-aware-refiner,ok,0.8499679999949876,0.3628154206432974,0.0435,0.1131639722863741,4.246605793034187,0.8921533713327202,0.1814077103216487,0.2954590163717067,0.5569620511732927,0.0,34.0,0.9541511771995044,0.0067286956140591,0.6834506111074852,0.5232016741291541,0.946093466247916,,
animal__pickaxe_object__s04,animal-derived budget -> pickaxe object (seed 4),animal,pickaxe_object,4,blind-sa,ok,45.0897356000205,0.4497727756791324,0.0435,0.1408839779005525,0.2999926168039236,0.8921533713327199,0.2248863878395662,0.4081217163486889,0.4688688358298184,0.0,34.0,0.9329896907216496,0.0078986345466783,0.2063806563016232,0.0495254283311626,0.5122941749736567,0.0205286750231423,0.9583333333333334
animal__pickaxe_object__s04,animal-derived budget -> pickaxe object (seed 4),animal,pickaxe_object,4,projected-gradient-blind,ok,1.3966432000161149,0.449783671922508,0.0435,0.1413443830570902,0.3458270155869615,0.8921288911466319,0.224891835961254,0.4081407974836241,0.4688688358298184,0.0,34.0,0.9329896907216496,0.0079019824078363,0.2024086043747534,0.054794743282956,0.4633662256680555,0.0176513411489914,
animal__pickaxe_object__s04,animal-derived budget -> pickaxe object (seed 4),animal,pickaxe_object,4,evolutionary-blind,ok,58.108858099993085,0.4497727756791324,0.0435,0.1408839779005525,0.2999926168039236,0.8921533713327199,0.2248863878395662,0.4081217163486889,0.4688688358298184,0.0,34.0,0.9329896907216496,0.0078986345466783,0.2063806563016232,0.0495254283311626,0.5122941749736567,0.0205286750231423,
animal__pickaxe_object__s04,animal-derived budget -> pickaxe object (seed 4),animal,pickaxe_object,4,best-of-k-restart-blind,ok,3.2408520999888424,0.4497915776152239,0.0435,0.1413443830570902,0.3351476807419547,0.8921390982380167,0.2248957888076119,0.4081310988548896,0.4688688358298184,0.0,34.0,0.9329896907216496,0.0079009872654317,0.202436635770014,0.0535761622783672,0.4808673639083847,0.0170678424412154,
animal__pickaxe_object__s04,animal-derived budget -> pickaxe object (seed 4),animal,pickaxe_object,4,entropy-transport-blind,ok,1.2883372999785934,0.4497727756791329,0.0435,0.1408839779005525,0.2999926168039244,0.8921533713327173,0.2248863878395664,0.4081217163486884,0.4688688358298184,0.0,34.0,0.9329896907216496,0.0078986345466783,0.2063806563016232,0.0495254283311626,0.5122941749736567,0.0205286750233564,
animal__pickaxe_object__s04,animal-derived budget -> pickaxe object (seed 4),animal,pickaxe_object,4,langevin-blind,ok,29.708966900012456,0.4497727756791324,0.0435,0.1408839779005525,0.2999926168039236,0.8921533713327199,0.2248863878395662,0.4081217163486889,0.4688688358298184,0.0,34.0,0.9329896907216496,0.0078986345466783,0.2063806563016232,0.0495254283311626,0.5122941749736567,0.0149996308403342,
animal__pickaxe_object__s05,animal-derived budget -> pickaxe object (seed 5),animal,pickaxe_object,5,anchor-aware-refiner,ok,0.8240410000144038,0.3626280688699984,0.043,0.1143384047948363,4.312268481233758,0.8913413170368563,0.1813140344349992,0.2958204655433644,0.5569620511732927,0.0,35.0,0.9526184538653366,0.0068088831378464,0.6834420332077125,0.5252215992445163,0.9451248266580364,,
